Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,56.5,25.5,.689,-0.39,0.31,5.68,40-16,17-9,65-17,48-34,100.0%,95.4%,74,19.5,4.8,1.7,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,32.4%,22.0%
2,Milwaukee Bucks,53.7,28.3,.655,-0.20,0.42,2.82,39-17,15-11,62-20,45-37,100.0%,59.3%,14.8,41.4,27,14.5,2.1,0.3,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,10.7%,5.4%
3,Cleveland Cavaliers,52.4,29.6,.639,0.06,-0.98,5.84,37-22,15-8,59-23,43-39,100.0%,40.7%,8.8,28,38,20.1,4.7,0.3,NA,NA,NA,100.0,0.1,NA,NA,NA,,NA,32.3%,22.3%
4,Philadelphia 76ers,51.0,31.0,.622,-0.39,0.94,3.20,36-19,15-12,60-22,42-40,99.9%,4.5%,2.4,10.8,26.8,47.9,9.5,2.1,0.4,0.1,NA,99.5,0.5,0.1,NA,NA,,NA,11.2%,6.1%
5,Brooklyn Nets,47.0,35.0,.574,-0.04,0.30,1.87,33-23,14-12,56-26,36-46,97.2%,0.1%,NA,0.4,3.1,11.9,52.1,21.4,5.6,2.7,NA,88.9,8.1,2.2,0.6,0.2,,NA,5.3%,2.4%
6,Miami Heat,44.2,37.8,.539,-0.13,0.71,0.17,32-25,12-13,53-29,36-46,82.9%,75.7%,NA,NA,0.3,2.6,18.6,34.2,16.2,11,NA,55.7,21.7,11.6,6.3,3.2,1.6,NA,1.7%,0.6%
7,New York Knicks,43.8,38.2,.534,0.02,0.31,1.66,31-27,13-11,52-30,36-46,79.9%,,NA,NA,0.1,0.9,9,25.7,28.6,15.7,NA,35.6,33.9,16.9,7.9,3.9,1.8,NA,3.5%,1.5%
8,Atlanta Hawks,41.4,40.6,.505,-0.21,0.47,-0.10,29-28,12-13,50-32,32-50,48.9%,17.7%,NA,NA,NA,0.3,2.6,9.1,18.5,18.5,NA,12.0,16.8,23.3,20.9,15.2,11.9,NA,1.0%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Washington Wizards,39.8,42.2,.485,0.15,-0.15,0.02,26-29,14-13,51-31,30-52,31.4%,6.6%,NA,NA,NA,0.1,0.7,3,10.5,17,NA,3.8,7.1,15.8,21.5,22.4,29.3,NA,0.5%,0.2%
