Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,62.0,20.0,.756,0.59,-1.86,9.62,37-12,25-8,69-13,53-29,100.0%,99.4%,57.4%,39.8%,62,1,0.39799999999999996,bos,Celtics
2,New York Knicks,52.9,29.1,.645,-0.52,0.39,5.52,32-17,21-12,62-20,42-40,99.9%,0.5%,13.7%,6.1%,53,0.9990000000000001,0.061,ny,Knicks
3,Cleveland Cavaliers,52.2,29.8,.637,-0.24,-0.76,4.18,30-16,22-14,61-21,40-42,99.9%,64.8%,8.1%,3.3%,52,0.9990000000000001,0.033,cle,Cavaliers
4,Milwaukee Bucks,51.0,31.0,.622,-0.77,0.68,3.16,32-16,19-15,61-21,41-41,99.7%,34.2%,5.1%,1.6%,51,0.997,0.016,mil,Bucks
5,Philadelphia 76ers,52.1,29.9,.635,-0.95,-0.02,5.31,30-17,22-13,63-19,42-40,99.9%,0.1%,12.5%,5.3%,52,0.9990000000000001,0.053,phi,76ers
6,Orlando Magic,45.2,36.8,.551,0.38,-1.74,1.11,26-23,19-14,54-28,34-48,90.8%,81.7%,1.3%,0.2%,45,0.9079999999999999,0.002,orl,Magic
7,Indiana Pacers,44.7,37.3,.545,0.06,-0.53,1.58,27-23,18-14,55-27,35-47,89.0%,1.0%,1.7%,0.4%,45,0.89,0.004,ind,Pacers
8,Miami Heat,41.2,40.8,.503,-0.68,-0.02,-1.62,26-23,15-18,51-31,31-51,63.9%,17.8%,0.2%,0,41,0.639,0,mia,Heat
9,Chicago Bulls,37.1,44.9,.452,-0.80,0.54,-2.23,23-26,14-19,48-34,28-54,21.8%,,,0,37,0.218,0,chi,Bulls
10,Atlanta Hawks,35.8,46.2,.437,-0.14,-0.01,-2.58,21-27,15-19,46-36,26-56,14.5%,0.5%,,0,36,0.145,0,atl,Hawks
11,Brooklyn Nets,35.6,46.4,.434,-0.04,-0.14,-1.19,19-28,17-18,46-36,25-57,18.1%,,,0,36,0.18100000000000002,0,bkn,Nets
12,Toronto Raptors,32.2,49.8,.393,0.08,-0.39,-2.59,17-31,15-19,45-37,22-60,2.6%,,,0,32,0.026000000000000002,0,tor,Raptors
13,Washington Wizards,17.8,64.2,.217,-0.41,0.84,-9.37,9-39,9-25,27-55,10-72,0,,,0,18,0,0,wsh,Wizards
14,Charlotte Hornets,17.5,64.5,.213,0.17,0.43,-11.68,10-37,7-28,27-55,10-72,0,,,0,18,0,0,cha,Hornets
15,Detroit Pistons,15.0,67.0,.182,0.29,0.00,-9.38,6-42,9-25,25-57,7-75,0,,,0,15,0,0,det,Pistons
1,Oklahoma City Thunder,57.2,24.8,.697,-0.04,-0.50,8.00,34-15,23-10,66-16,45-37,100.0%,57.7%,38.5%,20.2%,57,1,0.20199999999999999,okc,Thunder
2,Minnesota Timberwolves,55.9,26.1,.682,0.11,-0.45,6.03,34-15,22-11,65-17,46-36,100.0%,30.9%,20.3%,8.5%,56,1,0.085,min,T-Wolves
3,LA Clippers,54.8,27.2,.668,-0.22,0.12,6.22,32-15,23-12,63-19,44-38,100.0%,98.8%,19.8%,8.7%,55,1,0.087,lac,Clippers
4,Denver Nuggets,54.5,27.5,.665,0.49,-0.85,4.59,34-16,21-11,64-18,44-38,100.0%,11.5%,11.3%,3.4%,54,1,0.034,den,Nuggets
5,New Orleans Pelicans,47.9,34.1,.584,0.19,-0.32,3.78,28-21,20-13,58-24,38-44,95.9%,86.8%,5.9%,1.7%,48,0.9590000000000001,0.017,no,Pelicans
6,Sacramento Kings,45.8,36.2,.559,0.14,0.84,1.05,28-19,18-17,55-27,34-48,84.9%,1.0%,1.5%,0.3%,46,0.8490000000000001,0.003,sac,Kings
7,Phoenix Suns,44.2,37.8,.539,-1.06,1.52,1.17,28-21,16-17,54-28,34-48,69.6%,0.2%,1.0%,0.1%,44,0.696,0.001,phx,Suns
8,Dallas Mavericks,42.6,39.4,.519,0.13,0.09,-0.24,26-22,17-17,52-30,32-50,48.2%,8.5%,0.3%,0,43,0.48200000000000004,0,dal,Mavericks
9,Houston Rockets,41.4,40.6,.505,0.15,-0.25,1.69,23-25,18-16,51-31,31-51,39.9%,4.7%,0.8%,0.2%,41,0.39899999999999997,0.002,hou,Rockets
10,Golden State Warriors,41.2,40.8,.502,0.94,-0.92,1.21,21-24,20-17,52-30,29-53,34.3%,,0.6%,0.1%,41,0.34299999999999997,0.001,gs,Warriors
11,Los Angeles Lakers,40.3,41.7,.492,0.58,0.26,-0.62,25-25,15-17,50-32,32-50,22.9%,,0.1%,0,40,0.22899999999999998,0,lal,Lakers
12,Utah Jazz,37.6,44.4,.459,0.17,1.02,-2.17,24-26,14-18,49-33,28-54,4.5%,,,0,38,0.045,0,uta,Jazz
13,Memphis Grizzlies,31.0,51.0,.378,0.60,-0.27,-4.85,18-31,13-20,41-41,22-60,0,,,0,31,0,0,mem,Grizzlies
14,Portland Trail Blazers,24.6,57.4,.300,0.47,0.96,-7.78,15-34,10-23,35-47,17-65,0,,,0,25,0,0,por,Blazers
15,San Antonio Spurs,18.7,63.3,.229,0.32,1.14,-8.05,10-39,9-24,29-53,11-71,0,,,0,19,0,0,sa,Spurs
