Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
13,Orlando Magic,31.3,50.7,.382,0.09,0.23,-3.69,17-29,14-22,44-38,22-60,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.2,0.4,99.3,NA,,
14,Detroit Pistons,23.6,58.4,.287,0.84,-0.46,-6.77,12-36,12-22,33-49,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,25.6,56.4,.313,0.54,-0.08,-5.76,13-34,13-22,35-47,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,53.8,28.2,.656,-0.41,0.03,3.95,33-14,21-14,63-19,42-40,100.0%,99.7%,50.6,43.9,4.6,0.7,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,24.4%,11.8%
2,Memphis Grizzlies,54.1,27.9,.660,-0.26,-0.39,5.24,31-15,23-13,63-19,43-39,100.0%,98.0%,48.2,47.1,4,0.6,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,35.0%,19.5%
3,Sacramento Kings,46.7,35.3,.570,-0.43,-0.07,2.50,26-19,21-16,57-25,36-46,96.8%,79.5%,0.9,5.6,45.6,22.4,10.9,6,3.2,2.2,NA,91.4,3.6,2.4,1.4,0.7,0.7,NA,11.5%,4.4%
4,New Orleans Pelicans,45.9,36.1,.560,-0.20,-0.14,2.40,26-21,20-15,56-26,35-47,95.2%,1.9%,0.4,2.7,26.9,31.5,16.3,9,5.3,3.3,NA,86.7,5.8,3.4,1.8,1.2,1.2,NA,11.0%,4.5%
5,Phoenix Suns,42.1,39.9,.514,0.35,-0.27,0.99,24-24,18-16,53-29,31-51,69.3%,14.2%,NA,0.2,5.4,9.9,13.9,14.5,13.8,11.7,NA,43.8,14.2,11.9,10.4,7.9,11.8,NA,3.5%,1.1%
6,Dallas Mavericks,42.5,39.5,.518,0.00,-0.23,0.40,25-23,17-17,53-29,31-51,69.9%,0.1%,NA,0.2,4.4,9.6,15.5,16.2,12.8,11.2,NA,45.9,13.8,12.1,9.8,7.3,11.1,NA,3.0%,0.8%
7,Oklahoma City Thunder,42.5,39.5,.519,0.43,-0.67,1.49,23-24,20-15,53-29,32-50,71.7%,0.1%,NA,0.2,4.2,10.1,16.5,16,13.2,11.5,NA,47.0,14,11.4,9.7,6.9,11.0,NA,5.0%,1.7%
8,Utah Jazz,41.5,40.5,.506,0.02,-0.11,0.96,24-25,17-16,52-30,31-51,60.2%,0.1%,NA,0.1,2.1,7.3,10.5,13,14.1,13.3,NA,32.9,13.3,13.5,11.9,10.6,17.8,NA,3.3%,1.0%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,39.8,42.2,.486,-0.16,0.26,-0.55,23-24,17-18,50-32,29-53,36.4%,3.5%,NA,NA,1.1,2.4,4.6,6.9,10.2,11.2,NA,15.1,9.7,11.4,12.6,13.2,38.2,NA,1.1%,0.3%
10,Minnesota Timberwolves,39.6,42.4,.483,-0.46,0.62,-0.71,24-24,16-18,50-32,29-53,30.4%,0.1%,NA,NA,0.6,2,4.1,5.8,8.2,9.8,NA,12.5,7.7,9.8,11.2,14.1,44.8,NA,0.8%,0.2%
11,Los Angeles Clippers,39.4,42.6,.480,-0.74,0.97,-1.54,25-24,14-19,50-32,30-52,26.6%,2.0%,NA,NA,0.6,1.4,3,4.8,7.3,9.5,NA,9.8,7.3,9.7,11.9,13.6,47.8,NA,0.4%,0.1%
12,Portland Trail Blazers,38.9,43.1,.475,-0.15,0.18,-0.08,21-25,18-18,50-32,29-53,25.0%,,NA,NA,0.3,1.4,2.8,4.7,7,8.8,NA,9.2,6.2,8,10.1,12.7,53.8,NA,0.7%,0.2%
13,Los Angeles Lakers,38.5,43.5,.470,-0.09,0.18,-0.95,22-25,17-18,49-33,28-54,18.5%,0.8%,NA,NA,0.3,0.8,1.7,3,5,7.6,NA,5.8,4.5,6.6,9.2,12,62.0,NA,0.3%,0.1%
14,Houston Rockets,20.5,61.5,.250,0.07,0.65,-7.76,10-36,11-25,31-51,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,24.2,57.8,.295,0.48,0.02,-8.17,14-32,10-26,35-47,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
