Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,58.6,23.4,.715,1.72,-0.56,10.12,15-5,44-18,71-11,44-38,100.0%,78.6%,76.2,18.3,4,1.1,0.3,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,43.3%,30.0%
2,Philadelphia 76ers,55.1,26.9,.672,1.85,-0.93,8.85,12-7,43-20,68-14,41-41,99.9%,21.0%,19.9,51.6,17.5,7,2.4,0.9,0.4,0.2,NA,99.3,0.5,0.1,0.1,NA,,NA,31.0%,19.5%
3,Milwaukee Bucks,49.7,32.3,.606,-0.45,0.22,3.55,15-6,35-26,64-18,34-48,95.7%,73.1%,2,12.1,27.4,21.4,15.1,9.3,5.2,3.3,NA,87.2,6.2,3.4,1.9,1.1,0.3,NA,6.0%,2.6%
4,Orlando Magic,49.2,32.8,.600,-0.88,0.00,3.42,14-6,35-27,66-16,36-46,94.3%,80.0%,1.5,10.7,24.4,21.9,15.4,10.4,5.9,4.1,NA,84.3,6.8,4.3,2.8,1.3,0.4,NA,5.2%,2.1%
5,New York Knicks,46.7,35.3,.570,-0.45,0.61,3.50,12-8,35-27,62-20,32-50,85.4%,0.3%,0.2,2.5,8.9,14.7,18,17.5,13.6,10,NA,61.9,14.4,10.7,7,4.1,1.9,NA,4.7%,2.0%
6,Indiana Pacers,45.6,36.4,.556,-0.33,0.23,2.89,11-8,35-28,59-23,31-51,77.6%,21.6%,0.1,2.2,7.2,10.8,14.3,15.9,15.1,12.2,NA,50.4,15.2,13,10.4,7.2,3.9,NA,3.1%,1.1%
7,Brooklyn Nets,45.6,36.4,.556,0.69,-0.06,3.37,10-9,36-27,61-21,31-51,76.9%,0.2%,0.1,1.6,5.8,10.9,14.9,16.2,15.1,12.5,NA,49.4,15.1,13.2,10.3,7.5,4.5,NA,3.7%,1.3%
8,Miami Heat,43.2,38.8,.526,-0.33,0.02,0.77,11-9,32-30,57-25,29-53,53.1%,11.8%,NA,0.4,2.1,5,6.9,10.3,13.2,15.2,NA,24.7,13.5,15.7,17.3,16.1,12.8,NA,1.0%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,42.3,39.7,.516,0.89,0.03,1.26,9-10,33-30,57-25,28-54,45.3%,8.2%,NA,0.3,1.3,3.4,5.3,7.6,12.1,15.4,NA,17.9,11.1,14.2,17.6,19.9,19.4,NA,1.0%,0.3%
