Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,62.5,19.5,.762,0.62,-1.64,10.19,35-11,27-9,71-11,53-29,100.0%,98.9%,58.0%,41.3%,62,1,0.413,bos,Celtics
2,Philadelphia 76ers,54.2,27.8,.661,-0.84,-0.28,6.64,29-15,25-13,64-18,44-38,100.0%,1.0%,18.8%,9.7%,54,1,0.09699999999999999,phi,76ers
3,Milwaukee Bucks,52.4,29.6,.639,-0.75,0.62,3.55,32-14,20-16,63-19,42-40,99.9%,59.3%,4.6%,1.5%,52,0.9990000000000001,0.015,mil,Bucks
4,New York Knicks,51.8,30.2,.632,-0.23,0.11,5.34,29-17,23-13,62-20,39-43,99.8%,0.1%,9.8%,4.6%,52,0.998,0.046,ny,Knicks
5,Cleveland Cavaliers,50.9,31.1,.621,-0.09,-0.79,4.08,27-16,24-15,62-20,40-42,99.5%,37.7%,5.9%,2.3%,51,0.995,0.023,cle,Cavaliers
6,Indiana Pacers,46.2,35.8,.563,-0.18,-0.06,1.87,27-20,19-16,56-26,36-46,93.2%,3.0%,1.7%,0.4%,46,0.932,0.004,ind,Pacers
7,Orlando Magic,44.6,37.4,.544,0.49,-1.65,1.05,24-22,21-15,55-27,34-48,87.2%,79.1%,1.0%,0.2%,45,0.872,0.002,orl,Magic
8,Miami Heat,40.8,41.2,.498,-0.54,-0.17,-1.63,24-22,17-19,51-31,30-52,61.5%,20.7%,0.1%,0,41,0.615,0,mia,Heat
9,Chicago Bulls,37.8,44.2,.461,-0.45,0.03,-1.85,22-25,16-19,49-33,28-54,29.7%,,0.1%,0,38,0.297,0,chi,Bulls
10,Brooklyn Nets,35.1,46.9,.428,-0.04,0.00,-1.62,18-27,17-20,45-37,26-56,16.5%,,0.1%,0,35,0.165,0,bkn,Nets
11,Atlanta Hawks,34.3,47.7,.418,-0.08,0.07,-3.17,19-27,15-21,45-37,25-57,8.7%,0.2%,,0,34,0.087,0,atl,Hawks
12,Toronto Raptors,32.5,49.5,.396,0.21,-0.46,-2.18,16-30,16-20,44-38,23-59,4.0%,,,0,32,0.04,0,tor,Raptors
13,Charlotte Hornets,18.2,63.8,.222,-0.03,0.74,-11.60,10-34,8-30,28-54,11-71,0,,,0,18,0,0,cha,Hornets
14,Washington Wizards,17.7,64.3,.215,-0.35,0.76,-9.48,8-37,10-27,28-54,9-73,0,,,0,18,0,0,wsh,Wizards
15,Detroit Pistons,15.1,66.9,.184,0.13,0.35,-9.57,6-40,9-27,25-57,7-75,0,,,0,15,0,0,det,Pistons
1,Oklahoma City Thunder,57.2,24.8,.698,-0.16,-0.40,8.00,32-14,25-11,66-16,47-35,100.0%,65.3%,39.2%,18.9%,57,1,0.18899999999999997,okc,Thunder
2,LA Clippers,55.2,26.8,.673,0.06,-0.33,6.56,30-14,25-13,66-16,44-38,100.0%,99.2%,23.7%,9.5%,55,1,0.095,lac,Clippers
3,Minnesota Timberwolves,55.2,26.8,.673,0.00,-0.21,5.47,32-14,23-13,66-16,44-38,100.0%,22.4%,16.5%,5.8%,55,1,0.057999999999999996,min,T-Wolves
4,Denver Nuggets,54.2,27.8,.662,0.48,-0.80,4.56,32-15,22-13,63-19,44-38,100.0%,12.4%,11.4%,3.6%,54,1,0.036000000000000004,den,Nuggets
5,New Orleans Pelicans,47.5,34.5,.579,0.16,-0.26,3.85,26-20,22-14,58-24,37-45,95.5%,82.9%,5.5%,1.6%,48,0.955,0.016,no,Pelicans
6,Sacramento Kings,45.3,36.7,.552,0.18,0.71,0.90,26-18,19-19,56-26,34-48,82.5%,0.7%,1.2%,0.2%,45,0.825,0.002,sac,Kings
7,Phoenix Suns,43.5,38.5,.531,-1.04,1.23,0.90,26-20,18-18,55-27,34-48,65.7%,0.1%,1.0%,0.1%,44,0.657,0.001,phx,Suns
8,Dallas Mavericks,42.8,39.2,.522,-0.11,0.27,0.20,25-21,18-18,54-28,32-50,55.9%,12.6%,0.6%,0.1%,43,0.5589999999999999,0.001,dal,Mavericks
9,Houston Rockets,40.7,41.3,.496,0.21,-0.26,1.10,21-24,20-17,52-30,29-53,34.2%,4.5%,0.5%,0.1%,41,0.342,0.001,hou,Rockets
10,Los Angeles Lakers,40.7,41.3,.496,0.38,0.44,-0.40,24-23,17-18,53-29,29-53,31.2%,,0.3%,0,41,0.312,0,lal,Lakers
11,Golden State Warriors,39.3,42.7,.479,0.86,-0.69,0.39,19-24,20-19,50-32,29-53,19.0%,,0.2%,0,39,0.19,0,gs,Warriors
12,Utah Jazz,39.4,42.6,.481,-0.06,1.08,-1.46,24-23,15-20,50-32,30-52,16.0%,,,0,39,0.16,0,uta,Jazz
13,Memphis Grizzlies,32.4,49.6,.396,0.48,-0.14,-4.54,18-28,14-22,43-39,22-60,0.1%,,,0,32,0.001,0,mem,Grizzlies
14,Portland Trail Blazers,22.5,59.5,.274,0.28,1.22,-8.88,13-33,9-27,33-49,15-67,0,,,0,22,0,0,por,Blazers
15,San Antonio Spurs,20.0,62.0,.244,0.42,0.88,-8.14,10-36,10-26,30-52,12-70,0,,,0,20,0,0,sa,Spurs
