Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
10,Chicago Bulls,37.0,45.0,.452,0.45,-0.79,-1.95,16-21,21-24,49-33,22-60,14.4%,,NA,NA,NA,NA,0.1,0.3,2.6,11.4,NA,0.4,1.6,5,20.5,25.6,47.0,NA,,
11,Atlanta Hawks,36.8,45.2,.448,0.00,-0.01,-1.38,14-20,23-25,49-33,23-59,13.1%,0.6%,NA,NA,NA,NA,0.1,0.3,2.3,10.3,NA,0.5,1.1,4.5,18.7,23.2,52.1,NA,,
12,Toronto Raptors,35.8,46.2,.437,-0.20,0.08,-1.34,14-21,22-25,47-35,23-59,9.6%,,NA,NA,NA,NA,NA,0.2,1.2,8.2,NA,0.2,0.7,2.9,12.5,20.6,63.1,NA,,
13,Charlotte Hornets,21.2,60.8,.259,0.48,0.25,-10.13,8-25,13-36,33-49,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,18.0,64.0,.219,0.11,0.43,-10.81,6-29,12-35,30-52,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.5,66.5,.189,0.61,0.02,-10.33,3-32,13-34,27-55,5-77,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,57.0,25.0,.695,0.71,-1.01,6.35,25-9,32-16,68-14,45-37,100.0%,47.2%,46,31.7,15.2,5.8,1.1,0.3,NA,NA,NA,100.0,0.1,NA,NA,NA,,NA,23.7%,8.4%
2,Oklahoma City Thunder,56.7,25.3,.691,0.73,-1.10,8.29,23-11,34-14,67-15,44-38,100.0%,43.0%,41.7,35.6,15,6,1.3,0.2,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,38.3%,17.5%
3,Denver Nuggets,53.7,28.3,.655,0.26,-0.60,5.37,25-12,29-16,64-18,42-40,99.8%,9.7%,9.3,19.8,37.8,22.8,7.2,2.1,0.6,0.2,NA,99.0,0.7,0.2,0.1,NA,,NA,15.8%,5.1%
4,Los Angeles Clippers,51.2,30.8,.624,-0.45,0.03,4.81,22-12,29-19,64-18,38-44,99.0%,87.4%,2.8,10.9,23.5,36.6,14.3,6.9,2.6,1.4,NA,95.0,3,1.3,0.4,0.2,,NA,11.0%,3.6%
5,New Orleans Pelicans,47.1,34.9,.574,-0.29,-0.02,3.07,21-15,26-20,57-25,35-47,87.0%,48.4%,0.1,1.2,4,11.9,24.9,20.3,14.6,10,NA,62.4,15.4,11.4,6.9,3.1,0.8,NA,3.9%,0.8%
6,Houston Rockets,45.6,36.4,.556,0.32,-0.61,2.91,18-16,28-20,57-25,33-49,78.5%,34.2%,0.1,0.4,2,6.2,19,19.2,17.7,14.1,NA,46.8,17.6,15,11.5,6.4,2.8,NA,3.4%,0.7%
7,Sacramento Kings,45.6,36.4,.557,0.33,0.31,1.07,21-13,25-23,57-25,34-48,74.7%,8.9%,NA,0.2,1.7,5.7,15.3,19.3,17.7,14.9,NA,42.2,19.9,16.9,12.6,6.6,2.0,NA,1.2%,0.2%
8,Dallas Mavericks,44.2,37.8,.539,-1.14,0.76,0.92,21-15,23-23,57-25,33-49,63.1%,17.4%,NA,0.2,0.6,2.9,9.8,14.2,18.3,17.2,NA,27.6,18,20.1,18.2,11.6,4.4,NA,1.0%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,43.3,38.7,.528,1.08,-0.94,1.71,17-18,26-21,55-27,31-51,54.8%,2.7%,NA,0.1,0.3,1.7,5.3,12.4,16.2,18.8,NA,19.8,15.2,17.8,19.9,17.7,9.7,NA,1.4%,0.3%
10,Phoenix Suns,41.2,40.8,.502,-1.66,0.99,0.11,19-16,22-25,54-28,30-52,30.0%,0.8%,NA,NA,0.1,0.3,1.4,4.1,9.4,14.7,NA,5.9,7.6,12.3,19.4,28.9,26.0,NA,0.3%,
11,Los Angeles Lakers,38.7,43.3,.472,0.28,0.39,-0.97,17-19,22-24,54-28,26-56,12.8%,0.2%,NA,NA,NA,0.1,0.3,1.1,3,8.4,NA,1.4,2.4,4.9,10.6,23.5,57.3,NA,0.1%,
12,Utah Jazz,33.6,48.4,.410,-0.29,1.15,-4.43,17-20,17-28,45-37,21-61,0.5%,,NA,NA,NA,NA,NA,NA,0.1,0.4,NA,,NA,0.1,0.5,2.2,97.2,NA,,
13,Memphis Grizzlies,28.7,53.3,.350,-0.01,0.30,-6.01,12-23,17-30,43-39,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
14,Portland Trail Blazers,22.1,59.9,.269,-0.77,1.56,-8.57,9-25,13-35,34-48,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,17.4,64.6,.212,1.18,0.31,-10.47,5-29,12-36,29-53,6-76,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
