Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,57.2,24.8,.698,-0.03,0.03,3.83,50-20,7-5,62-20,51-31,100.0%,99.6%,61.4,32.8,5.5,0.4,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,16.2%,9.5%
2,Boston Celtics,56.1,25.9,.684,-0.13,-0.01,5.32,49-22,7-4,60-22,50-32,100.0%,80.8%,30.3,51.7,16.9,1.2,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.4%,18.6%
3,Philadelphia 76ers,54.6,27.4,.665,-0.21,1.24,4.66,47-22,8-5,60-22,48-34,100.0%,19.3%,8.3,15.3,72.4,3.8,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,19.4%,12.4%
4,Cleveland Cavaliers,51.2,30.8,.625,0.03,-1.86,5.58,45-28,6-3,54-28,46-36,100.0%,0.5%,NA,0.2,5.2,87.7,6.6,0.3,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,24.8%,17.1%
5,New York Knicks,47.7,34.3,.581,0.16,-0.57,3.01,41-30,7-4,52-30,42-40,99.5%,,NA,NA,0.1,6.4,75.5,15.3,1.4,0.9,NA,97.3,2.7,NA,NA,NA,,NA,6.9%,3.7%
6,Brooklyn Nets,45.6,36.4,.556,0.23,-0.17,0.85,39-31,7-5,51-31,39-43,94.5%,,NA,NA,NA,0.6,14.9,61.1,12.1,5.8,NA,76.6,22,1.3,0.1,NA,,NA,2.0%,0.8%
7,Miami Heat,43.4,38.6,.529,0.25,-0.31,-0.23,38-33,5-6,49-33,38-44,77.4%,88.5%,NA,NA,NA,NA,2.8,21.2,35,18.4,NA,24.0,60.7,9.5,4.5,1.1,0.3,NA,1.1%,0.4%
8,Atlanta Hawks,41.0,41.0,.500,0.02,0.19,-0.12,35-35,6-6,47-35,35-47,51.3%,10.8%,NA,NA,NA,NA,0.1,1.7,26.6,22.8,NA,1.8,9.1,46.6,23.1,12.8,6.7,NA,0.7%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Toronto Raptors,40.3,41.7,.491,0.15,0.10,0.80,34-36,6-6,46-36,34-48,38.7%,,NA,NA,NA,NA,NA,0.3,15.6,22.8,NA,0.3,4.3,26,38.9,18.5,12.1,NA,0.9%,0.3%
10,Chicago Bulls,38.8,43.2,.473,0.11,0.08,0.88,32-37,7-6,45-37,32-50,22.7%,,NA,NA,NA,NA,NA,0.1,6.3,16.3,NA,0.1,0.8,11.1,17.4,30.7,40.0,NA,0.5%,0.2%
11,Washington Wizards,38.2,43.8,.466,0.20,-0.37,-0.33,32-38,6-6,44-38,32-50,10.8%,0.7%,NA,NA,NA,NA,NA,NA,2.2,8.6,NA,,0.6,3.6,10.5,21.8,63.5,NA,0.1%,0.1%
12,Indiana Pacers,36.9,45.1,.450,0.09,1.26,-2.03,32-38,5-7,43-39,32-50,5.1%,,NA,NA,NA,NA,NA,NA,0.8,4.3,NA,,NA,1.9,5.6,15.1,77.5,NA,,
13,Detroit Pistons,19.3,62.7,.236,0.58,-0.48,-6.94,16-55,3-8,25-57,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Orlando Magic,32.7,49.3,.399,0.07,0.91,-2.88,28-42,5-7,40-42,28-54,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
15,Charlotte Hornets,25.4,56.6,.310,0.36,0.12,-5.94,22-50,3-7,31-51,22-60,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,53.7,28.3,.655,-0.48,0.89,3.38,47-23,7-5,59-23,48-34,100.0%,100.0%,92.3,6.7,1,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.9%,11.5%
2,Memphis Grizzlies,50.2,31.8,.612,-0.22,-0.99,3.54,42-27,8-5,55-27,43-39,100.0%,100.0%,4.1,51.8,43.6,0.4,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,24.9%,10.7%
3,Sacramento Kings,49.4,32.6,.602,-0.37,-0.20,2.36,42-27,7-6,55-27,42-40,100.0%,96.8%,3.6,41.2,52.1,2.9,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,15.4%,5.6%
4,Phoenix Suns,44.4,37.6,.541,-0.09,0.45,1.76,38-32,6-6,50-32,39-43,98.2%,3.0%,NA,0.3,3,65.6,17.5,7.5,2.6,1.6,NA,94.0,3.4,1.5,0.7,0.3,0.1,NA,12.6%,4.1%
5,Los Angeles Clippers,42.9,39.1,.523,-0.29,0.54,-0.16,37-33,6-6,49-33,37-45,83.7%,0.1%,NA,NA,0.1,15.3,29.6,19.9,10.9,7.8,NA,65.0,13.5,8.8,6.5,3.7,2.5,NA,3.3%,0.9%
6,Golden State Warriors,41.6,40.4,.508,-0.07,-0.26,0.34,36-35,6-5,47-35,36-46,69.4%,0.1%,NA,NA,0.1,3.8,14.3,20.4,17.3,13.6,NA,38.5,20,14.6,11.1,8,7.8,NA,3.7%,0.7%
7,Dallas Mavericks,41.9,40.1,.511,-0.09,-1.08,0.47,36-35,6-5,47-35,36-46,76.5%,,NA,NA,NA,8,20.2,19.7,16.3,12.2,NA,47.9,17.6,14.7,9.9,5.5,4.4,NA,4.6%,1.0%
8,Oklahoma City Thunder,40.6,41.4,.496,-0.01,-0.87,1.43,34-36,7-5,46-36,35-47,50.2%,,NA,NA,NA,1.7,7.2,10.3,14.9,16.1,NA,19.3,12.8,15.1,15.4,14.7,22.9,NA,4.6%,1.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Minnesota Timberwolves,40.3,41.7,.492,-0.13,-0.21,-0.29,35-36,5-6,46-36,35-47,47.6%,,NA,NA,NA,1.1,5.9,10.6,14.9,15.1,NA,17.5,14.4,16.5,15.8,14.4,21.4,NA,1.7%,0.3%
10,New Orleans Pelicans,39.4,42.6,.481,-0.04,-1.06,0.36,33-37,6-6,45-37,33-49,26.3%,,NA,NA,NA,0.6,2.5,5,7.5,10.8,NA,8.1,6.3,8.8,11.9,15.9,49.0,NA,1.2%,0.3%
11,Utah Jazz,39.1,42.9,.477,-0.30,1.11,-0.31,33-36,6-7,45-37,34-48,21.9%,,NA,NA,NA,0.4,1.3,2.9,6.9,10.4,NA,4.5,5.2,9.1,13.3,16.7,51.2,NA,0.9%,0.2%
12,Los Angeles Lakers,39.5,42.5,.482,-0.04,-0.44,-0.51,34-37,6-5,45-37,34-48,25.0%,,NA,NA,NA,0.2,1.3,3.7,8.6,11.3,NA,5.2,6.6,10.6,14.1,17.8,45.7,NA,1.0%,0.2%
13,Portland Trail Blazers,36.5,45.5,.445,-0.06,0.07,-1.73,31-39,5-7,43-39,31-51,1.3%,,NA,NA,NA,NA,NA,NA,0.2,1,NA,,0.3,0.4,1.4,3,94.9,NA,,
14,Houston Rockets,21.3,60.7,.260,0.17,0.57,-7.56,18-52,3-9,27-55,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.5,61.5,.251,0.10,0.97,-9.45,18-52,3-9,26-56,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
