Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit
1,Milwaukee Bucks,57.2,24.8,.698,-0.04,-0.01,3.82,50-20,7-5,62-20,51-31,100.0%,99.7%,17.3%,10.3%,57,1,0.10300000000000001,mil
2,Boston Celtics,55.7,26.3,.679,-0.12,-0.18,5.21,48-22,8-4,60-22,49-33,100.0%,79.9%,27.1%,18.3%,56,1,0.183,bos
3,Philadelphia 76ers,54.2,27.8,.661,-0.12,0.73,4.25,46-22,8-6,60-22,47-35,100.0%,20.1%,17.2%,10.7%,54,1,0.107,phi
4,Cleveland Cavaliers,50.9,31.1,.620,0.04,-1.67,5.34,44-28,7-3,54-28,45-37,100.0%,0.3%,24.8%,17.0%,51,1,0.17,cle
5,New York Knicks,47.6,34.4,.581,0.14,-0.56,2.99,41-30,7-4,52-30,42-40,99.4%,,7.5%,3.8%,48,0.9940000000000001,0.038,ny
6,Brooklyn Nets,45.7,36.3,.557,0.24,-0.26,0.85,39-31,7-5,51-31,40-42,94.6%,,2.6%,1.1%,46,0.946,0.011000000000000001,bkn
7,Miami Heat,43.4,38.6,.530,0.25,-0.34,-0.23,38-33,5-6,49-33,38-44,78.2%,91.0%,1.0%,0.3%,43,0.782,0.003,mia
8,Atlanta Hawks,40.5,41.5,.494,0.02,0.17,-0.24,34-35,6-7,46-36,34-48,45.8%,7.4%,0.6%,0.2%,40,0.45799999999999996,0.002,atl
9,Toronto Raptors,40.2,41.8,.491,0.13,0.14,0.78,34-36,6-6,46-36,35-47,42.3%,,1.3%,0.5%,40,0.423,0.005,tor
10,Chicago Bulls,38.3,43.7,.467,0.12,0.04,0.78,31-37,7-7,45-37,31-51,17.9%,,0.4%,0.2%,38,0.179,0.002,chi
11,Washington Wizards,38.6,43.4,.471,0.11,0.03,-0.09,32-37,7-6,44-38,32-50,16.1%,1.6%,0.2%,0,39,0.161,0,wsh
12,Indiana Pacers,36.9,45.1,.450,0.08,1.21,-2.04,32-38,5-7,43-39,32-50,5.7%,,,0,37,0.057,0,ind
13,Detroit Pistons,19.3,62.7,.236,0.57,-0.52,-6.95,16-55,3-8,26-56,16-66,0,,,0,19,0,0,det
14,Orlando Magic,32.7,49.3,.399,0.06,0.92,-2.90,28-42,5-7,39-43,28-54,0,,,0,33,0,0,orl
15,Charlotte Hornets,25.8,56.2,.315,0.28,0.46,-5.56,22-49,4-7,31-51,22-60,0,,,0,26,0,0,cha
1,Denver Nuggets,53.7,28.3,.655,-0.47,0.89,3.38,47-23,7-5,59-23,48-34,100.0%,100.0%,25.9%,11.1%,54,1,0.111,den
2,Memphis Grizzlies,50.1,31.9,.610,-0.08,-1.61,3.65,41-27,9-5,55-27,44-38,100.0%,100.0%,26.1%,11.5%,50,1,0.115,mem
3,Sacramento Kings,49.3,32.7,.602,-0.37,-0.15,2.36,42-27,7-6,55-27,43-39,100.0%,96.2%,15.6%,5.8%,49,1,0.057999999999999996,sac
4,Phoenix Suns,44.4,37.6,.542,-0.07,0.42,1.77,38-32,6-6,50-32,39-43,97.8%,3.4%,11.3%,3.7%,44,0.978,0.037000000000000005,phx
5,LA Clippers,42.9,39.1,.523,-0.30,0.59,-0.17,37-33,6-6,49-33,37-45,81.4%,0.2%,3.5%,0.7%,43,0.8140000000000001,0.006999999999999999,lac
6,Golden State Warriors,42.1,39.9,.513,-0.07,-0.27,0.46,36-34,6-6,48-34,36-46,73.9%,0.2%,4.2%,1.2%,42,0.7390000000000001,0.012,gs
7,Dallas Mavericks,41.4,40.6,.505,-0.08,-1.01,0.47,35-35,6-6,46-36,36-46,61.2%,,3.8%,1.0%,41,0.612,0.01,dal
8,Minnesota Timberwolves,40.8,41.2,.497,-0.15,-0.12,-0.19,35-35,6-6,46-36,35-47,52.5%,,2.1%,0.4%,41,0.525,0.004,min
9,New Orleans Pelicans,40.2,41.8,.490,0.06,-1.53,0.49,33-36,7-6,46-36,34-48,36.9%,,2.0%,0.5%,40,0.369,0.005,no
10,Oklahoma City Thunder,40.6,41.4,.496,-0.01,-0.81,1.43,34-36,7-5,46-36,34-48,46.1%,,4.1%,1.4%,41,0.461,0.013999999999999999,okc
11,Los Angeles Lakers,40.0,42.0,.488,-0.04,-0.38,-0.50,34-36,6-6,46-36,34-48,29.8%,,0.9%,0.2%,40,0.298,0.002,lal
12,Utah Jazz,39.1,42.9,.477,-0.29,1.09,-0.31,33-36,6-7,45-37,33-49,18.6%,,0.6%,0.1%,39,0.18600000000000003,0.001,uta
13,Portland Trail Blazers,36.9,45.1,.450,-0.14,0.49,-1.63,31-38,6-7,43-39,31-51,1.8%,,,0,37,0.018000000000000002,0,por
14,Houston Rockets,20.6,61.4,.251,0.16,0.63,-7.71,17-52,4-9,27-55,17-65,0,,,0,21,0,0,hou
15,San Antonio Spurs,20.7,61.3,.252,0.05,1.21,-9.55,18-51,3-10,27-55,18-64,0,,,0,21,0,0,sa
