Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
14,Washington Wizards,16.0,66.0,.195,0.23,-0.15,-9.62,9-47,7-19,25-57,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.3,66.7,.186,0.12,0.13,-9.10,8-47,7-20,25-57,8-74,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,57.2,24.8,.697,0.09,-0.62,7.12,39-17,18-8,64-18,47-35,100.0%,50.1%,47.9,31.5,15.7,4.4,0.5,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,30.3%,13.7%
2,Oklahoma City Thunder,57.3,24.7,.699,-0.06,-0.45,8.00,39-17,18-8,64-18,49-33,100.0%,47.9%,45.5,35.7,14.9,3.4,0.5,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,38.3%,18.7%
3,Los Angeles Clippers,54.1,27.9,.660,0.02,-0.02,5.09,37-18,17-10,63-19,44-38,100.0%,99.1%,4.8,25,39.1,24.4,5.7,0.8,0.1,NA,NA,99.8,0.1,NA,NA,NA,,NA,12.4%,4.2%
4,Denver Nuggets,53.1,28.9,.647,0.00,0.04,3.63,38-19,15-10,61-21,45-37,99.9%,2.0%,1.8,7.2,26.2,48.9,13.1,2.3,0.3,0.1,NA,99.5,0.5,0.1,NA,NA,,NA,6.8%,1.8%
5,New Orleans Pelicans,49.0,33.0,.598,-0.13,0.27,4.16,34-23,15-10,56-26,41-41,96.4%,74.7%,NA,0.6,3.5,13.6,46.9,20,7.5,4.3,NA,84.6,8.9,4.1,1.9,0.5,,NA,6.8%,2.0%
6,Dallas Mavericks,46.9,35.1,.571,0.08,0.05,1.65,33-23,14-12,55-27,39-43,81.2%,25.3%,NA,NA,0.4,3.5,17.7,27.3,19,13.2,NA,49.0,22.8,15.6,9.2,3,0.4,NA,1.6%,0.3%
7,Sacramento Kings,45.8,36.2,.558,0.32,0.89,0.89,32-23,14-13,54-28,37-45,70.4%,0.5%,NA,NA,0.1,1.3,8.2,22.8,21.4,16.6,NA,32.4,23.8,20.7,15.3,6.4,1.4,NA,0.8%,0.1%
8,Phoenix Suns,45.0,37.0,.549,-1.12,2.44,1.78,33-24,12-13,53-29,36-46,61.4%,0.2%,NA,NA,NA,0.3,4,13.8,22.5,20.6,NA,18.2,20.5,24,21.1,14,2.2,NA,1.1%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,44.8,37.2,.546,0.53,-0.87,2.59,29-26,16-11,52-30,36-46,57.9%,0.2%,NA,NA,NA,0.2,3.1,10.5,20.7,23.5,NA,13.8,17.3,22.5,26.5,17.9,2.0,NA,1.6%,0.4%
10,Los Angeles Lakers,42.4,39.6,.517,0.29,0.91,-0.06,31-27,11-13,51-31,34-48,27.9%,,NA,NA,NA,NA,0.4,2.3,7.9,17.3,NA,2.7,5.9,11.9,22.8,42.1,14.6,NA,0.2%,
11,Houston Rockets,38.6,43.4,.471,0.30,-0.45,0.55,25-31,14-12,48-34,30-52,4.8%,,NA,NA,NA,NA,NA,0.1,0.6,4.2,NA,0.1,0.2,1,3.2,14.7,80.8,NA,,
12,Utah Jazz,36.0,46.0,.439,0.20,1.37,-2.57,26-31,10-15,44-38,27-55,0.2%,,NA,NA,NA,NA,NA,NA,NA,0.2,NA,,NA,NA,0.1,1.4,98.5,NA,,
13,Memphis Grizzlies,30.2,51.8,.368,0.92,-1.16,-5.01,20-37,10-15,38-44,21-61,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,22.5,59.5,.275,0.75,0.65,-8.19,15-40,8-19,31-51,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,17.7,64.3,.216,0.40,1.42,-8.09,11-46,7-18,26-56,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
