Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.5,19.5,.762,0.58,-1.67,10.14,35-11,27-9,70-12,53-29,100.0%,99.1%,98.7,1.2,0.1,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,58.4%,40.0%
2,Philadelphia 76ers,54.1,27.9,.659,-0.91,-0.30,6.57,29-15,25-13,63-19,43-39,100.0%,0.8%,0.8,44.4,26.1,17.5,9.4,1.7,0.1,NA,NA,99.8,0.2,NA,NA,NA,,NA,18.5%,8.9%
3,Milwaukee Bucks,52.3,29.7,.637,-0.86,0.66,3.44,32-14,20-16,63-19,43-39,99.9%,58.5%,0.3,24.2,27.6,24.1,18.1,4.7,0.6,0.3,NA,98.9,1,0.1,NA,NA,,NA,4.7%,1.4%
4,New York Knicks,51.8,30.2,.632,-0.25,0.06,5.31,29-17,23-13,62-20,40-42,99.9%,0.1%,0.1,16.1,24,28.6,24.2,5.7,0.9,0.3,NA,98.7,1.3,0.1,NA,NA,,NA,10.0%,4.3%
5,Cleveland Cavaliers,50.9,31.1,.621,-0.14,-0.84,4.02,27-16,24-15,61-21,39-43,99.5%,38.7%,0.1,13.8,20.2,24.1,28.7,10.2,1.8,0.6,NA,97.2,2.6,0.2,NA,NA,,NA,5.6%,1.9%
6,Indiana Pacers,45.8,36.2,.558,-0.15,-0.21,1.81,26-20,20-16,57-25,35-47,93.1%,2.9%,NA,0.2,1.7,4.4,13.3,42,21.7,10,NA,61.5,30.3,7,1.1,0.1,,NA,1.6%,0.3%
7,Orlando Magic,43.9,38.1,.535,0.45,-1.64,0.70,23-22,21-16,54-28,33-49,86.0%,74.5%,NA,0.1,0.3,1.3,5.6,28.1,33.8,16.9,NA,35.3,41.3,18.6,3.8,0.8,0.2,NA,0.9%,0.2%
8,Miami Heat,40.8,41.2,.498,-0.59,-0.22,-1.67,24-22,17-19,51-31,30-52,63.2%,25.3%,NA,NA,NA,0.1,0.9,7.2,29.1,25.9,NA,8.2,19.5,49.7,16.4,4.7,1.5,NA,0.2%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,37.5,44.5,.457,-0.29,-0.29,-1.90,21-25,16-20,49-33,29-53,28.1%,,NA,NA,NA,NA,NA,0.4,7.8,20,NA,0.4,2.9,15.8,42.1,23.7,15.1,NA,,
10,Brooklyn Nets,35.1,46.9,.428,-0.07,-0.08,-1.65,18-27,17-20,45-37,25-57,17.2%,,NA,NA,NA,NA,NA,NA,2.9,14.3,NA,,0.7,5.9,21.9,31.8,39.6,NA,,
11,Atlanta Hawks,33.7,48.3,.411,-0.09,-0.01,-3.27,18-27,16-21,45-37,24-58,7.3%,0.2%,NA,NA,NA,NA,NA,NA,0.7,6.6,NA,,0.2,1.5,8.9,22.5,67.0,NA,,
12,Toronto Raptors,32.9,49.1,.401,0.23,-0.55,-2.20,16-29,17-20,45-37,23-59,5.9%,,NA,NA,NA,NA,NA,NA,0.6,5.3,NA,,0.1,1.1,5.8,16.4,76.5,NA,,
13,Charlotte Hornets,18.1,63.9,.221,-0.09,0.72,-11.65,10-34,8-30,29-53,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,17.6,64.4,.214,-0.43,0.75,-9.56,8-37,10-27,28-54,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,13.7,68.3,.168,-0.06,0.54,-10.33,5-40,9-28,25-57,6-76,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,58.6,23.4,.714,0.04,-0.66,8.73,32-13,27-10,67-15,48-34,100.0%,78.6%,68.5,19.6,8.6,3.2,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,43.3%,22.8%
2,Los Angeles Clippers,55.3,26.7,.674,0.11,-0.36,6.61,30-14,25-13,66-16,44-38,100.0%,99.3%,13.7,35.8,27,21,2.3,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,21.9%,9.2%
3,Minnesota Timberwolves,55.2,26.8,.673,0.03,-0.21,5.50,32-14,23-13,64-18,45-37,100.0%,14.0%,11.8,27.5,32.7,24.6,3,0.5,NA,NA,NA,99.9,0.1,NA,NA,NA,,NA,15.5%,5.6%
4,Denver Nuggets,54.2,27.8,.661,0.48,-0.75,4.56,32-15,22-13,64-18,42-40,100.0%,7.4%,6,16.9,29.8,40.7,5.7,0.8,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,10.2%,3.3%
5,New Orleans Pelicans,47.6,34.4,.580,0.18,-0.27,3.88,26-20,22-14,58-24,37-45,95.3%,83.5%,NA,0.3,1.7,7.7,51.8,21,8.4,4.4,NA,82.5,9.2,4.9,2.1,0.9,0.4,NA,5.4%,1.5%
6,Sacramento Kings,45.2,36.8,.552,0.21,0.73,0.93,26-18,19-19,54-28,35-47,80.7%,0.4%,NA,NA,0.2,1.7,17,32.5,17.2,12.2,NA,51.4,21.7,12.7,8,3.8,2.4,NA,1.3%,0.1%
7,Phoenix Suns,44.4,37.6,.541,-1.08,1.22,1.23,26-19,18-19,57-25,34-48,72.3%,0.2%,NA,NA,0.2,0.8,10.5,22.4,22.5,16.1,NA,33.8,26,17.7,10.7,7.1,4.8,NA,1.2%,0.2%
8,Dallas Mavericks,42.8,39.2,.522,-0.08,0.27,0.23,25-21,18-18,53-29,32-50,55.5%,12.5%,NA,NA,NA,0.3,6.3,11.6,20.1,17.2,NA,18.2,18,22.4,17.1,12.7,11.8,NA,0.5%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Houston Rockets,40.6,41.4,.495,0.18,-0.18,1.07,21-24,20-17,51-31,30-52,33.1%,4.0%,NA,NA,NA,0.1,1.7,4.4,11,15.9,NA,6.2,8.2,13.4,16.9,19,36.3,NA,0.4%,0.1%
10,Los Angeles Lakers,40.7,41.3,.497,0.43,0.43,-0.35,24-23,17-18,52-30,30-52,29.6%,,NA,NA,NA,0.1,1,3.7,10.2,14.7,NA,4.8,9.2,13.3,19.3,20.1,33.3,NA,0.2%,
11,Golden State Warriors,39.4,42.6,.480,0.91,-0.70,0.44,19-24,20-19,51-31,27-55,18.3%,,NA,NA,NA,NA,0.3,1.5,5.8,10.8,NA,1.8,3.8,8.4,12.8,18,55.2,NA,0.2%,
12,Utah Jazz,39.5,42.5,.482,-0.04,1.12,-1.44,24-23,15-20,50-32,29-53,15.1%,,NA,NA,NA,NA,0.3,1.4,4.7,8.7,NA,1.7,3.6,7.1,12.9,17.9,56.7,NA,,
13,Memphis Grizzlies,32.8,49.2,.400,0.47,-0.11,-4.53,18-27,15-22,43-39,22-60,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.2,0.6,99.2,NA,,
14,Portland Trail Blazers,23.0,59.0,.281,0.38,1.11,-8.80,13-32,10-27,34-48,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.0,62.0,.244,0.45,0.90,-8.12,10-36,10-26,31-51,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
