Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
11,Brooklyn Nets,32.4,49.6,.395,-0.02,-1.41,-2.57,30-47,2-3,35-47,30-52,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
12,Toronto Raptors,25.8,56.2,.315,0.10,-1.52,-6.10,24-53,2-3,29-53,24-58,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Charlotte Hornets,19.7,62.3,.241,-0.11,4.25,-10.36,19-58,1-4,23-59,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,15.8,66.2,.193,-0.08,2.57,-9.48,15-63,1-3,19-63,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,14.3,67.7,.174,0.14,-1.15,-8.78,13-64,1-4,18-64,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,56.5,25.5,.689,-0.08,-0.52,6.87,53-24,3-2,58-24,53-29,100.0%,55.5%,55.5,31.8,12.5,0.2,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,31.2%,11.2%
2,Denver Nuggets,56.4,25.6,.688,0.11,-2.27,4.78,53-24,3-2,58-24,53-29,100.0%,28.0%,28,35.8,35.8,0.3,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.5%,3.4%
3,Oklahoma City Thunder,55.7,26.3,.679,0.07,-1.89,6.48,52-25,4-1,57-25,52-30,100.0%,16.5%,16.5,32.3,50,1.2,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,26.5%,8.9%
4,Los Angeles Clippers,52.0,30.0,.635,0.04,0.94,3.70,49-28,3-2,54-28,49-33,100.0%,99.3%,NA,0.1,1.7,93.1,4.6,0.5,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,9.4%,2.0%
5,Dallas Mavericks,50.1,31.9,.611,0.19,-2.10,2.68,47-30,3-2,52-30,47-35,99.7%,96.4%,NA,NA,NA,4.6,86.9,7.1,0.7,0.4,NA,98.6,1.1,0.3,NA,NA,,NA,4.4%,0.8%
6,Phoenix Suns,48.3,33.7,.589,-0.28,4.10,2.79,46-31,2-3,51-31,46-36,87.4%,0.7%,NA,NA,NA,0.3,5.1,50.4,20.2,11.4,NA,55.8,24.7,14.8,4.4,0.3,,NA,3.6%,0.5%
7,New Orleans Pelicans,48.0,34.0,.585,0.03,-0.01,4.48,45-32,3-2,50-32,45-37,83.9%,3.6%,NA,NA,NA,0.2,3.3,29.5,34.2,16.8,NA,32.9,44.6,14.8,5.8,1.9,,NA,7.4%,1.8%
8,Los Angeles Lakers,46.4,35.6,.566,0.36,2.03,0.81,44-33,2-3,49-33,44-38,38.5%,,NA,NA,NA,NA,0.1,6.3,12.2,20,NA,6.4,11.1,17.4,37.1,28.1,,NA,0.8%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Sacramento Kings,46.7,35.3,.569,0.53,0.62,1.75,44-33,3-2,49-33,44-38,58.5%,,NA,NA,NA,NA,0.1,6.1,28.4,23.9,NA,6.3,17.1,45.5,24.5,6.7,,NA,1.6%,0.2%
10,Golden State Warriors,45.2,36.8,.552,0.28,-2.29,2.64,42-35,3-2,47-35,42-40,31.9%,,NA,NA,NA,NA,NA,0.1,4.2,27.6,NA,0.1,1.4,7.2,28.2,63.1,,NA,1.6%,0.3%
11,Houston Rockets,40.7,41.3,.496,0.15,-0.89,1.12,38-39,3-2,43-39,38-44,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
12,Utah Jazz,30.4,51.6,.371,0.51,2.98,-4.35,29-48,1-4,34-48,29-53,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,28.7,53.3,.350,0.39,0.77,-6.22,27-50,2-3,32-50,27-55,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,22.0,60.0,.268,0.48,4.24,-8.05,21-56,1-4,25-57,21-61,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.8,61.2,.254,0.75,-0.35,-6.15,19-58,2-3,24-58,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
