Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,63.5,18.5,.775,0.37,-0.93,11.17,28-7,36-11,73-9,49-33,100.0%,98.5%,62.4%,46.1%,64,1,0.461,bos,Celtics
2,Philadelphia 76ers,54.9,27.1,.670,-0.67,-0.51,7.56,23-12,32-15,66-16,42-40,99.9%,1.5%,21.3%,11.9%,55,0.9990000000000001,0.11900000000000001,phi,76ers
3,Milwaukee Bucks,51.5,30.5,.629,-1.01,0.52,3.77,25-11,27-19,63-19,38-44,99.4%,79.2%,4.9%,1.8%,52,0.9940000000000001,0.018000000000000002,mil,Bucks
4,New York Knicks,48.4,33.6,.591,0.31,-0.07,3.64,21-15,27-19,61-21,36-46,96.6%,,4.6%,1.7%,48,0.966,0.017,ny,Knicks
5,Orlando Magic,47.4,34.6,.578,0.09,-0.93,2.04,21-15,26-20,58-24,36-46,94.1%,75.6%,2.1%,0.5%,47,0.941,0.005,orl,Magic
6,Cleveland Cavaliers,46.2,35.8,.564,0.00,-0.47,1.72,21-15,25-21,59-23,33-49,89.7%,8.7%,1.5%,0.5%,46,0.897,0.005,cle,Cavaliers
7,Indiana Pacers,46.2,35.8,.563,-0.18,0.00,2.48,20-15,26-21,58-24,35-47,90.6%,12.1%,2.3%,0.7%,46,0.9059999999999999,0.006999999999999999,ind,Pacers
8,Miami Heat,43.8,38.2,.534,-0.91,0.00,-0.02,20-15,24-23,56-26,31-51,73.8%,24.1%,0.7%,0.2%,44,0.738,0.002,mia,Heat
9,Toronto Raptors,37.0,45.0,.451,-0.18,0.04,-0.88,15-21,22-24,49-33,26-56,16.1%,,0.1%,0,37,0.161,0,tor,Raptors
10,Brooklyn Nets,36.4,45.6,.444,-0.16,0.18,-1.80,16-21,20-25,48-34,24-58,13.6%,,,0,36,0.136,0,bkn,Nets
11,Atlanta Hawks,36.2,45.8,.442,0.06,-0.05,-1.48,14-21,22-25,48-34,24-58,11.6%,0.3%,,0,36,0.11599999999999999,0,atl,Hawks
12,Chicago Bulls,37.0,45.0,.452,0.50,-0.81,-1.91,16-21,21-24,48-34,25-57,14.5%,,,0,37,0.145,0,chi,Bulls
13,Charlotte Hornets,21.2,60.8,.259,0.48,0.27,-10.13,8-25,13-36,32-50,11-71,0,,,0,21,0,0,cha,Hornets
14,Washington Wizards,18.0,64.0,.219,0.10,0.45,-10.82,6-29,12-35,29-53,9-73,0,,,0,18,0,0,wsh,Wizards
15,Detroit Pistons,15.3,66.7,.186,0.75,-0.09,-10.36,3-33,12-34,26-56,5-77,0,,,0,15,0,0,det,Pistons
1,Oklahoma City Thunder,56.5,25.5,.689,0.63,-1.01,8.19,23-11,33-15,69-13,45-37,100.0%,46.5%,37.9%,17.3%,56,1,0.17300000000000001,okc,Thunder
2,Minnesota Timberwolves,56.2,25.8,.686,0.82,-1.04,6.10,25-10,31-16,67-15,42-40,100.0%,40.6%,21.3%,7.8%,56,1,0.078,min,T-Wolves
3,Denver Nuggets,54.0,28.0,.658,-0.03,-0.37,5.39,26-12,28-16,65-17,41-41,99.9%,12.8%,15.7%,5.5%,54,0.9990000000000001,0.055,den,Nuggets
4,LA Clippers,50.5,31.5,.615,-0.41,0.04,4.62,22-13,28-19,62-20,36-46,98.7%,90.7%,11.0%,3.2%,50,0.987,0.032,lac,Clippers
5,New Orleans Pelicans,48.4,33.6,.590,-0.32,-0.03,3.84,22-15,26-19,60-22,36-46,94.2%,57.4%,6.9%,1.6%,48,0.9420000000000001,0.016,no,Pelicans
6,Houston Rockets,45.7,36.3,.557,0.35,-0.57,2.94,18-16,28-20,57-25,34-48,80.2%,24.0%,3.6%,0.6%,46,0.802,0.006,hou,Rockets
7,Dallas Mavericks,45.4,36.6,.553,-0.86,0.58,1.33,22-15,23-22,58-24,32-50,76.1%,18.7%,1.6%,0.3%,45,0.7609999999999999,0.003,dal,Mavericks
8,Sacramento Kings,44.1,37.9,.538,0.47,0.30,0.24,21-14,23-24,56-26,31-51,61.9%,6.1%,0.7%,0.1%,44,0.619,0.001,sac,Kings
9,Golden State Warriors,41.9,40.1,.511,0.94,-0.81,1.13,17-19,25-21,54-28,29-53,43.6%,1.9%,1.0%,0.2%,42,0.436,0.002,gs,Warriors
10,Phoenix Suns,40.2,41.8,.490,-1.76,1.15,-0.20,19-17,21-25,52-30,28-54,24.6%,0.6%,0.3%,0,40,0.24600000000000002,0,phx,Suns
11,Los Angeles Lakers,39.6,42.4,.483,0.43,0.25,-0.71,18-19,22-23,52-30,27-55,20.4%,0.6%,0.2%,0,40,0.204,0,lal,Lakers
12,Utah Jazz,33.8,48.2,.413,-0.22,1.11,-4.35,17-20,17-28,47-35,24-58,0.6%,,,0,34,0.006,0,uta,Jazz
13,Memphis Grizzlies,30.0,52.0,.365,0.09,0.26,-5.57,13-23,17-29,43-39,19-63,0,,,0,30,0,0,mem,Grizzlies
14,Portland Trail Blazers,23.1,58.9,.282,-0.82,1.63,-8.19,10-25,13-34,34-48,12-70,0,,,0,23,0,0,por,Blazers
15,San Antonio Spurs,17.5,64.5,.213,1.25,0.25,-10.12,5-30,12-35,31-51,8-74,0,,,0,18,0,0,sa,Spurs
