Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.4,19.6,.761,0.45,-1.79,10.09,38-12,24-8,70-12,54-28,100.0%,99.8%,99.6,0.4,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,62.0%,44.1%
2,Cleveland Cavaliers,52.5,29.5,.640,-0.42,-0.55,4.24,31-16,21-14,62-20,42-40,99.9%,70.1%,0.2,42.3,24.5,17.5,11.2,3.3,0.6,0.2,NA,99.1,0.8,0.1,NA,NA,,NA,8.5%,2.9%
3,New York Knicks,52.1,29.9,.635,-0.48,0.39,5.28,32-18,20-12,63-19,42-40,99.9%,0.1%,0.1,26.5,28.5,24,15.8,4.3,0.4,0.3,NA,99.1,0.8,NA,NA,NA,,NA,12.4%,5.4%
4,Philadelphia 76ers,51.1,30.9,.624,-0.91,-0.01,4.90,30-18,21-13,61-21,41-41,99.8%,,NA,15.4,22.5,26.3,25.8,7.6,1.5,0.6,NA,97.7,2.1,0.2,NA,NA,,NA,10.0%,3.9%
5,Milwaukee Bucks,50.7,31.3,.618,-0.80,0.82,2.92,33-17,18-14,59-23,42-40,99.5%,28.7%,NA,14.9,22.3,25,25.9,9.1,1.8,0.6,NA,97.2,2.7,0.1,NA,NA,,NA,4.1%,1.2%
6,Orlando Magic,45.5,36.5,.555,0.20,-1.55,1.16,27-23,19-13,55-27,36-46,92.3%,85.4%,NA,0.3,1.3,4.2,12.6,41.3,22.3,10.4,NA,59.6,29.4,9.5,1.3,0.2,,NA,1.3%,0.3%
7,Indiana Pacers,44.9,37.1,.548,-0.18,-0.14,1.62,28-23,17-14,56-26,35-47,88.5%,1.2%,NA,0.3,0.9,3,7.9,27.8,34,14.6,NA,39.9,46.7,11.5,1.6,0.3,0.1,NA,1.5%,0.3%
8,Miami Heat,41.0,41.0,.500,-0.51,-0.28,-1.59,26-24,15-17,52-30,32-50,60.5%,14.1%,NA,NA,NA,0.1,0.9,6.1,27.8,25.7,NA,7.0,14.8,53.9,16.9,5.6,1.8,NA,0.2%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Brooklyn Nets,36.6,45.4,.447,0.06,-0.33,-0.75,20-28,17-17,47-35,26-56,23.6%,,NA,NA,NA,NA,NA,0.2,5.1,18.3,NA,0.2,1.1,10.7,29.7,27.7,30.8,NA,0.1%,
