Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,65.5,16.5,.798,-0.25,-2.51,11.27,55-14,10-3,68-14,60-22,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,77.5%,61.3%
2,Milwaukee Bucks,51.6,30.4,.630,-0.43,1.27,2.96,45-25,7-5,57-25,46-36,100.0%,51.7%,NA,48.4,35.5,12,3.7,0.3,NA,NA,NA,100.0,0.1,NA,NA,NA,,NA,4.9%,1.6%
3,Cleveland Cavaliers,51.0,31.0,.622,-0.32,-1.46,3.64,43-26,8-5,56-26,45-37,100.0%,48.1%,NA,42.9,28,18,9.5,1.4,0.1,0.2,NA,99.8,0.2,0.1,NA,NA,,NA,5.7%,2.1%
4,Orlando Magic,48.7,33.3,.594,-0.55,-0.35,1.59,42-28,7-5,54-28,43-39,99.3%,91.3%,NA,5.2,18,32.6,32.1,8.2,2.1,1.1,NA,96.0,2.9,1.1,NA,NA,,NA,1.8%,0.5%
5,New York Knicks,49.1,32.9,.598,-0.07,-0.59,3.83,41-28,8-5,54-28,42-40,99.7%,,NA,3.3,17.6,32.3,35.7,8.7,1.4,0.7,NA,97.6,2,0.4,NA,NA,,NA,5.8%,2.1%
6,Indiana Pacers,45.4,36.6,.554,-0.26,0.34,1.87,39-31,6-6,51-31,39-43,90.6%,0.1%,NA,0.1,0.4,2.1,8.6,36.3,27.7,15.5,NA,47.4,31.5,20.5,0.6,NA,,NA,1.6%,0.4%
7,Miami Heat,45.0,37.0,.548,-0.55,-0.62,-0.03,38-31,7-6,50-32,39-43,83.0%,8.7%,NA,NA,0.4,2,6,23.6,29.6,21.4,NA,32.0,31.5,36,0.5,NA,,NA,0.8%,0.2%
8,Philadelphia 76ers,45.2,36.8,.551,-0.47,-0.43,1.82,38-31,7-6,51-31,39-43,86.6%,,NA,NA,0.1,1.1,4.4,21.6,38.1,21.2,NA,27.2,31.6,40,1.2,NA,,NA,2.0%,0.6%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.4,42.6,.480,-0.33,-0.02,-1.98,34-36,5-7,45-37,34-48,22.0%,,NA,NA,NA,NA,NA,NA,0.9,21.1,NA,,0.3,2,93.9,3.8,0.1,NA,,
10,Atlanta Hawks,35.8,46.2,.437,-0.22,0.14,-2.39,30-39,6-7,42-40,30-52,17.9%,,NA,NA,NA,NA,NA,NA,NA,17.9,NA,,NA,NA,3.8,91.1,5.1,NA,,
11,Brooklyn Nets,31.6,50.4,.386,0.08,-1.21,-2.52,26-44,6-6,38-44,27-55,0.9%,,NA,NA,NA,NA,NA,NA,NA,0.9,NA,,NA,NA,NA,5.1,94.9,NA,,
12,Toronto Raptors,27.8,54.2,.339,-0.10,0.01,-4.87,23-46,5-8,34-48,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Charlotte Hornets,19.4,62.6,.237,-0.39,2.95,-10.45,17-52,2-11,26-56,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Detroit Pistons,15.7,66.3,.191,0.13,-0.43,-8.39,12-57,4-9,22-60,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Washington Wizards,15.5,66.5,.189,0.25,-0.90,-9.86,12-58,3-9,21-61,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,57.2,24.8,.697,-0.31,1.04,7.40,48-20,9-5,62-20,50-32,100.0%,49.2%,49.2,28.2,20.7,1.7,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,35.0%,12.7%
2,Denver Nuggets,57.0,25.0,.695,0.22,-1.31,4.79,49-21,8-4,61-21,51-31,100.0%,30.7%,30.7,38.7,28.9,1.7,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.9%,3.7%
3,Minnesota Timberwolves,56.0,26.0,.683,0.01,-0.45,6.57,47-22,9-4,60-22,50-32,100.0%,20.1%,20.1,31.6,43.2,4.8,0.4,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.1%,8.9%
4,Los Angeles Clippers,51.7,30.3,.630,0.14,-0.12,4.14,43-25,9-5,57-25,45-37,99.8%,97.1%,NA,1.4,6.4,60.9,27.6,2.9,0.4,0.2,NA,99.2,0.7,0.1,NA,NA,,NA,8.7%,2.0%
5,New Orleans Pelicans,50.0,32.0,.609,-0.12,0.72,4.86,42-27,8-5,55-27,44-38,98.8%,83.0%,NA,0.1,0.9,28.2,50.3,14.3,3.3,1.7,NA,93.8,4.4,1.6,0.2,0.1,,NA,11.0%,2.9%
6,Dallas Mavericks,47.6,34.4,.581,0.23,-0.58,1.83,41-29,7-5,53-29,42-40,87.1%,17.0%,NA,NA,NA,1.5,14.8,37.3,21.6,11.9,NA,53.5,26.7,15.9,3.2,0.6,0.1,NA,1.7%,0.3%
7,Sacramento Kings,46.5,35.5,.567,0.25,2.11,1.65,40-29,7-6,53-29,40-42,75.5%,1.7%,NA,NA,NA,0.6,3.7,26.3,27.2,17.8,NA,30.5,29.2,26.7,9.9,3,0.6,NA,1.5%,0.2%
8,Phoenix Suns,46.6,35.4,.568,-0.47,2.93,2.20,41-29,6-6,52-30,41-41,73.1%,1.1%,NA,NA,NA,0.6,3,17,32,20.6,NA,20.6,30.9,32.3,12.2,3.7,0.4,NA,2.0%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,44.0,38.0,.536,0.35,-0.78,2.15,36-32,8-6,50-32,37-45,33.9%,,NA,NA,NA,NA,0.1,1.2,8.1,24.6,NA,1.3,4.4,11.8,42,34.1,6.4,NA,0.9%,0.1%
