Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,64.6,17.4,.788,-0.43,-5.18,10.92,62-17,3-0,65-17,62-20,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,76.4%,61.6%
2,Milwaukee Bucks,49.4,32.6,.603,-0.32,3.13,2.72,48-31,1-2,51-31,48-34,100.0%,73.2%,NA,66.2,19.5,8.8,4.5,1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,4.2%,1.3%
3,Cleveland Cavaliers,48.2,33.8,.588,-0.27,-4.81,2.10,46-33,2-1,49-33,46-36,98.7%,24.4%,NA,16.1,12.8,29.5,22.6,12.4,3.5,1.9,NA,93.4,5.1,1.5,NA,NA,,NA,2.8%,0.8%
4,New York Knicks,48.7,33.3,.594,-0.30,2.04,4.28,47-32,2-1,50-32,47-35,99.9%,,NA,11.9,48.9,24.2,10.1,4.6,0.1,0.1,NA,99.6,0.2,0.1,NA,NA,,NA,8.4%,3.4%
5,Orlando Magic,47.4,34.6,.578,-0.66,2.55,1.51,46-33,1-2,49-33,46-36,96.1%,76.4%,NA,5.3,13.6,21.4,26.6,14,9.3,6.1,NA,80.8,5.8,13.4,NA,NA,,NA,1.8%,0.5%
6,Indiana Pacers,47.1,34.9,.575,-0.27,0.10,2.44,46-34,1-1,48-34,46-36,97.7%,2.5%,NA,0.5,5.1,13.8,23.4,42.6,7.8,4.5,NA,85.3,12.4,2.2,NA,NA,,NA,3.2%,1.2%
7,Miami Heat,46.0,36.0,.561,-0.56,-3.12,1.04,44-35,2-1,47-35,44-38,83.9%,23.6%,NA,NA,0.1,2.4,11.1,11.9,35,23.4,NA,25.4,37.2,37.4,NA,NA,,NA,1.0%,0.2%
8,Philadelphia 76ers,46.3,35.7,.564,-0.51,-0.68,2.20,45-35,1-1,47-35,45-37,84.7%,,NA,NA,NA,0.1,1.7,13.6,44.3,25,NA,15.4,39.2,45.4,NA,NA,,NA,2.2%,0.7%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,37.3,44.7,.455,-0.21,-0.35,-1.89,36-43,1-2,39-43,36-46,19.8%,,NA,NA,NA,NA,NA,NA,NA,19.8,NA,,NA,NA,5.3,94.7,,NA,,
10,Chicago Bulls,38.6,43.4,.471,-0.15,-4.71,-1.93,37-42,2-1,40-42,37-45,19.2%,,NA,NA,NA,NA,NA,NA,NA,19.2,NA,,NA,NA,94.7,5.3,,NA,,
11,Brooklyn Nets,32.2,49.8,.393,-0.13,0.10,-2.87,31-48,1-2,34-48,31-51,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
12,Toronto Raptors,25.9,56.1,.315,-0.01,-0.26,-6.17,25-54,1-2,28-54,25-57,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Charlotte Hornets,19.4,62.6,.237,0.00,3.71,-10.35,19-60,0-3,22-60,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,15.4,66.6,.188,-0.09,4.49,-9.47,15-65,0-2,17-65,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,13.8,68.2,.169,0.11,-1.63,-8.94,13-66,1-2,16-66,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,56.9,25.1,.694,-0.16,1.97,6.85,55-24,2-1,58-24,55-27,100.0%,55.8%,55.8,34.1,10.1,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,31.5%,11.3%
2,Denver Nuggets,57.0,25.0,.696,0.04,-1.87,5.20,55-24,2-1,58-24,55-27,100.0%,30.5%,30.5,39.1,30.4,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,16.8%,4.9%
