Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
5,Houston Rockets,45.4,36.6,.554,0.01,-0.49,2.80,15-14,30-23,58-24,32-50,79.8%,49.2%,0.1,0.8,3.3,12.8,21.3,16.3,13.9,11.3,NA,54.6,14,12.3,9.7,6.2,3.1,NA,4.5%,0.7%
6,New Orleans Pelicans,44.3,37.7,.540,-0.65,0.07,1.67,17-14,27-24,56-26,32-50,70.0%,27.8%,0.1,0.3,1.5,8.4,13.1,15.3,16.5,14.8,NA,38.7,16.1,15.5,13.2,10.8,5.8,NA,2.3%,0.3%
7,Golden State Warriors,45.0,37.0,.548,1.11,-0.96,2.34,15-15,30-22,58-24,33-49,76.8%,18.4%,NA,0.5,2.8,10.7,13.9,19.2,16.2,13.5,NA,47.1,16.9,13.6,10.7,7.7,4.1,NA,3.4%,0.6%
8,Dallas Mavericks,43.7,38.3,.533,-0.96,0.36,0.46,18-13,26-25,56-26,31-51,62.3%,23.1%,NA,0.2,1.1,5.5,11.9,13,14.8,16,NA,31.6,15.7,16.2,17.1,12.7,6.7,NA,1.2%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Sacramento Kings,43.8,38.2,.534,0.75,-0.07,0.27,17-12,27-26,57-25,29-53,61.9%,11.0%,NA,0.1,1.3,6,10.4,13.1,15.4,15.6,NA,30.9,15.4,17.2,16.8,13,6.7,NA,1.0%,0.1%
10,Los Angeles Lakers,41.4,40.6,.505,0.33,0.12,-0.18,16-15,25-26,54-28,29-53,38.0%,3.8%,NA,NA,0.3,1.9,3.7,6.1,10.7,15.4,NA,12.0,9.4,13.7,18.5,26.4,20.1,NA,0.5%,0.1%
11,Phoenix Suns,39.1,42.9,.477,-1.49,0.59,-0.99,15-15,24-28,51-31,27-55,17.1%,1.0%,NA,NA,NA,0.4,1.2,2.2,4.5,8.8,NA,3.8,3.9,6.2,10.8,21.5,53.8,NA,0.2%,
12,Memphis Grizzlies,29.8,52.2,.364,-0.37,0.31,-5.47,10-19,20-33,43-39,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.1,0.3,99.6,NA,,
13,Utah Jazz,29.5,52.5,.360,-0.88,1.34,-6.66,13-18,17-34,42-40,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.2,99.7,NA,,
14,Portland Trail Blazers,25.7,56.3,.314,-0.61,0.97,-6.54,8-21,18-35,38-44,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,17.6,64.4,.214,1.30,0.23,-11.05,4-25,14-39,30-52,7-75,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
