Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,62.5,19.5,.763,0.52,-1.44,10.21,33-10,30-9,70-12,51-31,100.0%,96.8%,57.6%,39.9%,62,1,0.39899999999999997,bos,Celtics
2,Philadelphia 76ers,55.8,26.2,.681,-0.79,-0.48,7.43,28-13,28-13,66-16,45-37,100.0%,3.2%,25.0%,13.8%,56,1,0.138,phi,76ers
3,Milwaukee Bucks,51.1,30.9,.623,-1.01,0.69,2.97,29-13,22-18,62-20,40-42,99.5%,60.1%,3.6%,1.1%,51,0.995,0.011000000000000001,mil,Bucks
4,Cleveland Cavaliers,49.7,32.3,.606,-0.29,-0.51,3.46,25-15,25-17,61-21,39-43,98.5%,36.1%,4.3%,1.4%,50,0.985,0.013999999999999999,cle,Cavaliers
5,New York Knicks,49.7,32.3,.606,-0.27,0.20,4.31,26-17,24-15,60-22,39-43,99.0%,,6.3%,2.4%,50,0.99,0.024,ny,Knicks
6,Orlando Magic,45.7,36.3,.557,0.54,-1.64,1.44,23-20,23-16,57-25,35-47,90.2%,69.5%,1.4%,0.4%,46,0.902,0.004,orl,Magic
7,Indiana Pacers,44.9,37.1,.548,-0.40,0.14,1.49,24-19,21-18,55-27,34-48,86.2%,3.8%,1.3%,0.3%,45,0.862,0.003,ind,Pacers
8,Miami Heat,43.1,38.9,.526,-0.83,0.03,-0.64,24-19,19-20,53-29,32-50,72.7%,30.2%,0.3%,0.1%,43,0.727,0.001,mia,Heat
9,Chicago Bulls,38.6,43.4,.471,-0.21,-0.38,-1.64,21-23,18-20,50-32,29-53,27.1%,,0.1%,0,39,0.271,0,chi,Bulls
10,Brooklyn Nets,35.1,46.9,.428,-0.29,0.26,-1.86,17-25,18-22,48-34,25-57,10.4%,,,0,35,0.10400000000000001,0,bkn,Nets
11,Atlanta Hawks,35.6,46.4,.434,-0.08,0.01,-2.49,18-24,18-22,46-36,25-57,9.7%,0.3%,,0,36,0.09699999999999999,0,atl,Hawks
12,Toronto Raptors,34.4,47.6,.420,0.21,-0.45,-1.68,16-27,18-21,45-37,23-59,6.7%,,,0,34,0.067,0,tor,Raptors
13,Charlotte Hornets,18.7,63.3,.228,0.13,0.49,-11.35,9-31,10-32,29-53,10-72,0,,,0,19,0,0,cha,Hornets
14,Washington Wizards,17.5,64.5,.213,-0.25,0.62,-9.75,7-35,10-30,28-54,9-73,0,,,0,18,0,0,wsh,Wizards
15,Detroit Pistons,14.3,67.7,.174,0.40,0.06,-10.22,4-38,10-30,24-58,4-78,0,,,0,14,0,0,det,Pistons
1,Oklahoma City Thunder,57.5,24.5,.702,0.35,-0.99,8.42,29-13,29-11,66-16,46-36,100.0%,53.0%,39.8%,19.9%,58,1,0.19899999999999998,okc,Thunder
2,Minnesota Timberwolves,57.2,24.8,.698,0.76,-1.14,6.54,30-12,27-13,67-15,46-36,100.0%,39.4%,23.7%,9.1%,57,1,0.091,min,T-Wolves
3,Denver Nuggets,54.3,27.7,.662,0.17,-0.49,5.14,30-14,24-14,65-17,44-38,100.0%,7.6%,12.4%,4.3%,54,1,0.043,den,Nuggets
4,LA Clippers,52.9,29.1,.646,-0.18,-0.06,5.58,27-14,26-15,62-20,42-40,100.0%,98.2%,14.5%,5.2%,53,1,0.052000000000000005,lac,Clippers
5,New Orleans Pelicans,48.6,33.4,.593,-0.06,-0.12,4.33,25-18,24-15,60-22,38-44,97.4%,81.4%,6.7%,1.7%,49,0.9740000000000001,0.017,no,Pelicans
6,Dallas Mavericks,43.8,37.2,.541,-0.44,0.49,0.66,24-18,20-19,54-27,33-48,71.8%,14.4%,0.9%,0.2%,44,0.718,0.002,dal,Mavericks
7,Sacramento Kings,43.4,38.6,.529,0.25,0.58,0.51,23-18,20-21,55-27,32-50,61.9%,0.9%,0.5%,0.1%,43,0.619,0.001,sac,Kings
8,Phoenix Suns,43.1,38.9,.526,-1.33,1.19,0.60,24-18,19-21,54-28,32-50,59.0%,0.7%,0.6%,0.1%,43,0.59,0.001,phx,Suns
9,Houston Rockets,41.7,40.3,.508,0.72,-0.82,1.05,20-22,22-18,52-30,31-51,45.0%,4.2%,0.6%,0.1%,42,0.45,0.001,hou,Rockets
10,Golden State Warriors,38.5,41.5,.482,0.93,-0.72,-0.07,18-22,21-19,51-29,27-53,22.1%,0.1%,0.2%,0,38,0.221,0,gs,Warriors
11,Los Angeles Lakers,40.0,42.0,.488,0.31,0.44,-0.51,22-22,18-20,51-31,30-52,24.9%,0.1%,0.1%,0,40,0.249,0,lal,Lakers
12,Utah Jazz,38.9,42.1,.480,0.26,0.58,-1.19,22-22,17-20,50-31,28-53,18.0%,,,0,39,0.18,0,uta,Jazz
13,Memphis Grizzlies,30.4,51.6,.371,0.59,-0.21,-5.20,15-27,15-25,42-40,20-62,0,,,0,30,0,0,mem,Grizzlies
14,Portland Trail Blazers,22.2,59.8,.271,0.16,1.23,-9.39,12-30,10-30,33-49,12-70,0,,,0,22,0,0,por,Blazers
15,San Antonio Spurs,18.7,63.3,.228,0.15,1.15,-8.78,8-34,11-29,30-52,9-73,0,,,0,19,0,0,sa,Spurs
