Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,65.2,16.8,.795,-0.29,-2.07,11.36,54-14,11-3,68-14,59-23,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,77.5%,61.2%
2,Cleveland Cavaliers,51.7,30.3,.631,-0.31,-1.34,3.75,43-25,9-5,57-25,45-37,100.0%,60.6%,NA,55.5,25.7,13.7,4.5,0.6,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,6.2%,2.1%
3,Milwaukee Bucks,51.6,30.4,.629,-0.55,1.75,2.88,44-24,8-6,57-25,45-37,100.0%,39.4%,NA,37.4,43.7,14.2,4.3,0.5,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,4.2%,1.4%
4,New York Knicks,49.5,32.5,.604,-0.13,-0.17,4.02,41-27,9-5,55-27,43-39,99.8%,,NA,5.1,21.3,42.3,24.2,5.4,1,0.4,NA,98.3,1.5,0.2,NA,NA,,NA,6.4%,2.3%
5,Orlando Magic,47.9,34.1,.584,-0.45,-0.67,1.24,40-28,8-6,53-29,41-41,98.2%,89.9%,NA,2,8.7,24.4,42.7,14,4,2.4,NA,91.7,5.7,2.5,NA,NA,,NA,1.5%,0.3%
6,Indiana Pacers,45.1,36.9,.550,-0.12,-0.28,1.76,38-31,7-6,51-31,39-43,89.1%,,NA,NA,0.3,2.1,7.9,31.5,30.7,16.5,NA,41.8,34.9,21.7,1.6,NA,,NA,1.6%,0.4%
7,Philadelphia 76ers,45.7,36.3,.557,-0.48,-0.25,2.03,38-30,8-6,52-30,39-43,90.2%,,NA,NA,0.2,2.5,10.6,32.3,28.8,15.8,NA,45.6,30.9,22.4,1.2,NA,,NA,2.1%,0.6%
8,Miami Heat,44.2,37.8,.539,-0.60,-0.25,-0.11,37-31,7-7,50-32,38-44,79.4%,10.1%,NA,NA,0.1,1,5.9,15.6,33.3,23.5,NA,22.6,26.2,49,2.3,NA,,NA,0.6%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.8,42.2,.485,-0.34,0.10,-1.87,34-35,6-7,46-36,34-48,23.7%,,NA,NA,NA,NA,NA,0.1,2,21.5,NA,0.1,0.7,4.2,90.7,4.2,0.1,NA,,
10,Atlanta Hawks,36.2,45.8,.441,-0.23,0.27,-2.25,30-38,6-8,43-39,31-51,18.3%,,NA,NA,NA,NA,NA,NA,NA,18.3,NA,,NA,NA,4,88.1,7.8,NA,,
11,Brooklyn Nets,32.3,49.7,.393,-0.03,-0.39,-2.41,26-42,6-8,39-43,26-56,1.5%,,NA,NA,NA,NA,NA,NA,NA,1.5,NA,,NA,NA,0.2,7.6,92.2,NA,,
12,Toronto Raptors,28.4,53.6,.346,-0.12,0.13,-4.45,23-45,5-9,35-47,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
13,Charlotte Hornets,19.6,62.4,.239,-0.40,2.83,-10.31,17-51,3-11,26-56,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Detroit Pistons,15.9,66.1,.194,0.10,-0.18,-8.27,12-56,4-10,22-60,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Washington Wizards,14.9,67.1,.182,0.23,-0.50,-9.93,11-57,4-10,21-61,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,56.7,25.3,.691,-0.06,-0.16,6.65,47-21,10-4,61-21,50-32,100.0%,43.1%,43.1,34,20.5,2.2,0.3,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.4%,10.2%
2,Oklahoma City Thunder,57.0,25.0,.695,-0.29,0.76,7.35,47-20,10-5,62-20,50-32,100.0%,42.5%,42.5,36.6,18.9,1.8,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,34.1%,13.0%
3,Denver Nuggets,55.9,26.1,.682,0.06,-0.33,4.53,47-21,9-5,61-21,49-33,100.0%,14.4%,14.3,27.7,51.4,5.8,0.8,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,12.1%,2.9%
4,Los Angeles Clippers,51.5,30.5,.628,0.25,-0.65,4.11,42-25,9-6,57-25,45-37,99.8%,95.5%,NA,1.5,6.8,51.6,35.1,4.1,0.5,0.3,NA,99.0,0.8,0.2,NA,NA,,NA,7.6%,1.8%
5,New Orleans Pelicans,50.3,31.7,.613,-0.11,0.45,5.04,41-26,9-6,56-26,44-38,99.3%,90.4%,NA,0.3,2.4,36.5,47,10,2.2,0.9,NA,96.2,2.8,0.9,0.1,NA,,NA,11.7%,3.0%
6,Dallas Mavericks,47.0,35.0,.573,0.39,-1.26,1.71,39-29,8-6,53-29,40-42,82.1%,9.6%,NA,NA,NA,1.1,8.4,32.6,25.7,14.3,NA,42.1,32.7,17.8,5.6,1.7,0.2,NA,1.6%,0.2%
7,Sacramento Kings,46.9,35.1,.571,0.45,0.87,1.49,39-28,8-7,53-29,41-41,82.6%,3.8%,NA,NA,NA,0.9,6.6,38.4,22.5,14.2,NA,45.9,29.7,16.5,6,1.8,0.3,NA,1.6%,0.2%
8,Phoenix Suns,45.7,36.3,.557,-0.49,2.50,1.88,39-29,7-7,52-30,40-42,65.5%,0.6%,NA,NA,NA,0.2,1.6,12.1,29.8,21.8,NA,13.9,23.8,34.5,18.5,7.9,1.4,NA,1.5%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Lakers,43.6,38.4,.532,0.59,-0.22,0.47,37-32,7-6,50-32,37-45,30.3%,0.1%,NA,NA,NA,NA,0.1,1.4,9.5,19.3,NA,1.5,5.4,15.9,29.6,37.2,10.4,NA,0.4%,
10,Golden State Warriors,43.6,38.4,.532,0.44,-1.15,1.95,35-32,9-6,50-32,37-45,35.6%,,NA,NA,NA,NA,NA,1.4,9.2,25,NA,1.4,4.8,13.6,37.2,37.5,5.6,NA,0.9%,0.2%
11,Houston Rockets,40.3,41.7,.491,0.29,-0.76,1.06,32-35,8-7,47-35,34-48,4.8%,,NA,NA,NA,NA,NA,0.1,0.5,4.2,NA,0.1,0.2,0.7,3.1,13.9,82.1,NA,0.1%,
12,Utah Jazz,33.9,48.1,.413,0.31,2.08,-3.13,29-39,5-9,41-41,29-53,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,27.6,54.4,.336,0.59,-0.63,-5.97,23-46,5-8,34-48,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,22.9,59.1,.279,0.63,0.95,-7.44,19-49,4-10,30-52,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.4,62.6,.237,0.66,0.83,-6.75,15-53,4-10,26-56,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
