Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,63.0,19.0,.769,0.42,-1.30,10.42,32-9,31-10,72-10,53-29,100.0%,98.0%,58.7%,40.6%,63,1,0.406,bos,Celtics
2,Philadelphia 76ers,55.2,26.8,.674,-0.60,-0.73,7.45,26-13,29-14,65-17,41-41,100.0%,2.0%,24.2%,13.4%,55,1,0.134,phi,76ers
3,Milwaukee Bucks,51.1,30.9,.623,-0.83,0.37,3.10,28-13,23-18,65-17,38-44,99.2%,62.2%,4.1%,1.2%,51,0.992,0.012,mil,Bucks
4,Cleveland Cavaliers,48.9,33.1,.597,-0.24,-0.60,3.07,24-15,25-18,60-22,37-45,97.1%,28.8%,3.6%,1.1%,49,0.971,0.011000000000000001,cle,Cavaliers
5,New York Knicks,49.0,33.0,.598,-0.03,-0.11,4.04,24-17,25-16,60-22,38-44,97.6%,,5.5%,1.8%,49,0.976,0.018000000000000002,ny,Knicks
6,Indiana Pacers,46.1,35.9,.562,-0.25,-0.12,1.90,23-17,23-19,59-23,35-47,90.1%,9.0%,2.1%,0.5%,46,0.9009999999999999,0.005,ind,Pacers
7,Orlando Magic,45.5,36.5,.554,0.34,-1.43,1.22,22-19,23-18,57-25,33-49,87.8%,56.2%,1.2%,0.3%,46,0.878,0.003,orl,Magic
8,Miami Heat,44.3,37.7,.540,-0.97,0.01,-0.32,24-17,20-21,55-27,34-48,79.9%,43.4%,0.6%,0.1%,44,0.799,0.001,mia,Heat
9,Atlanta Hawks,35.8,46.2,.437,-0.18,0.01,-2.21,17-23,19-23,49-33,24-58,11.6%,0.4%,,0,36,0.11599999999999999,0,atl,Hawks
10,Chicago Bulls,36.9,45.1,.450,-0.06,-0.52,-2.39,19-23,18-22,48-34,26-56,16.0%,,,0,37,0.16,0,chi,Bulls
11,Toronto Raptors,35.9,46.1,.437,0.09,-0.42,-1.11,16-25,20-21,48-34,24-58,13.4%,,,0,36,0.134,0,tor,Raptors
12,Brooklyn Nets,34.2,47.8,.417,-0.50,0.41,-2.32,16-24,18-24,47-35,23-59,7.5%,,,0,34,0.075,0,bkn,Nets
13,Washington Wizards,18.2,63.8,.222,-0.30,0.56,-10.09,7-32,11-32,29-53,9-73,0,,,0,18,0,0,wsh,Wizards
14,Charlotte Hornets,18.0,64.0,.220,0.15,0.45,-11.83,8-30,10-34,29-53,9-73,0,,,0,18,0,0,cha,Hornets
15,Detroit Pistons,14.4,67.6,.175,0.31,0.10,-10.42,4-37,10-31,25-57,5-77,0,,,0,14,0,0,det,Pistons
1,Minnesota Timberwolves,57.6,24.4,.702,0.81,-1.09,6.63,29-11,29-13,68-14,46-36,100.0%,55.5%,24.3%,10.2%,58,1,0.102,min,T-Wolves
2,Oklahoma City Thunder,56.6,25.4,.690,0.17,-0.75,8.40,27-13,30-12,67-15,45-37,100.0%,38.8%,39.0%,19.2%,57,1,0.192,okc,Thunder
3,Denver Nuggets,53.3,28.7,.650,0.14,-0.41,5.09,28-14,25-15,65-17,42-40,99.9%,5.7%,12.1%,3.9%,53,0.9990000000000001,0.039,den,Nuggets
4,LA Clippers,52.6,29.4,.641,-0.09,-0.13,5.54,26-14,27-15,63-19,41-41,99.8%,97.4%,13.1%,4.6%,53,0.998,0.046,lac,Clippers
5,New Orleans Pelicans,49.7,32.3,.606,-0.08,-0.10,4.75,25-17,25-15,61-21,38-44,98.8%,86.2%,8.4%,2.8%,50,0.988,0.027999999999999997,no,Pelicans
6,Sacramento Kings,44.1,37.9,.537,0.19,0.60,0.59,23-17,21-21,57-25,33-49,70.8%,2.0%,0.7%,0.1%,44,0.708,0.001,sac,Kings
7,Dallas Mavericks,44.2,37.8,.539,-0.39,0.45,0.71,24-18,20-20,55-27,34-48,72.0%,10.7%,0.8%,0.1%,44,0.72,0.001,dal,Mavericks
8,Houston Rockets,41.7,40.3,.509,0.57,-0.60,1.12,19-21,23-19,53-29,29-53,46.0%,3.0%,0.9%,0.1%,42,0.46,0.001,hou,Rockets
9,Phoenix Suns,41.3,40.7,.504,-1.53,1.31,-0.03,22-18,19-23,52-30,30-52,38.2%,0.3%,0.3%,0.1%,41,0.382,0.001,phx,Suns
10,Los Angeles Lakers,40.4,41.6,.493,0.57,0.15,-0.43,21-21,19-21,51-31,29-53,28.9%,0.2%,0.2%,0,40,0.289,0,lal,Lakers
11,Utah Jazz,39.6,41.4,.489,0.10,0.74,-1.28,22-20,18-21,51-30,29-52,24.3%,,0.1%,0,40,0.243,0,uta,Jazz
12,Golden State Warriors,39.0,42.0,.481,0.88,-0.66,-0.12,18-22,21-20,51-30,28-53,21.2%,0.1%,0.2%,0,39,0.212,0,gs,Warriors
13,Memphis Grizzlies,31.9,50.1,.388,0.52,-0.14,-4.46,15-25,17-25,42-40,21-61,0.1%,,,0,32,0.001,0,mem,Grizzlies
14,Portland Trail Blazers,21.8,60.2,.265,0.08,1.26,-9.42,11-29,11-31,33-49,13-69,0,,,0,22,0,0,por,Blazers
15,San Antonio Spurs,18.8,63.2,.230,0.70,0.58,-8.68,7-33,12-30,29-53,9-73,0,,,0,19,0,0,sa,Spurs
