Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit
1,Milwaukee Bucks,57.6,24.4,.702,-0.04,0.00,3.86,51-20,7-4,62-20,51-31,100.0%,99.9%,15.6%,9.5%,58,1,0.095,mil
2,Boston Celtics,55.5,26.5,.676,-0.14,0.04,5.23,49-23,6-4,59-23,49-33,100.0%,76.6%,26.3%,17.5%,56,1,0.175,bos
3,Philadelphia 76ers,54.4,27.6,.663,-0.23,1.55,4.73,48-23,6-5,59-23,48-34,100.0%,23.4%,19.7%,12.7%,54,1,0.127,phi
4,Cleveland Cavaliers,51.2,30.8,.625,0.04,-1.92,5.58,45-28,6-3,54-28,46-36,100.0%,0.1%,25.4%,17.3%,51,1,0.17300000000000001,cle
5,New York Knicks,47.5,34.5,.579,0.20,-1.15,2.96,42-31,5-4,51-31,42-40,99.8%,,7.0%,3.8%,48,0.998,0.038,ny
6,Brooklyn Nets,45.2,36.8,.551,0.27,-0.50,0.79,39-32,6-5,50-32,40-42,93.1%,,2.2%,0.9%,45,0.9309999999999999,0.009000000000000001,bkn
7,Miami Heat,43.3,38.7,.528,0.16,0.28,-0.34,39-34,4-5,48-34,39-43,78.5%,94.8%,0.8%,0.3%,43,0.785,0.003,mia
8,Atlanta Hawks,40.2,41.8,.490,-0.10,1.04,-0.36,35-36,5-6,45-37,35-47,38.3%,4.9%,0.4%,0.1%,40,0.38299999999999995,0.001,atl
9,Chicago Bulls,39.9,42.1,.486,0.15,-0.30,1.15,34-37,6-5,45-37,34-48,39.3%,,1.2%,0.5%,40,0.39299999999999996,0.005,chi
10,Toronto Raptors,40.4,41.6,.492,0.19,-0.28,0.94,35-37,5-5,45-37,35-47,43.4%,,1.2%,0.5%,40,0.434,0.005,tor
11,Washington Wizards,37.7,44.3,.460,0.23,-0.63,-0.49,32-39,6-5,43-39,33-49,6.3%,0.3%,0.1%,0,38,0.063,0,wsh
12,Indiana Pacers,35.9,46.1,.438,0.08,1.61,-2.34,32-40,4-6,41-41,32-50,1.3%,,,0,36,0.013000000000000001,0,ind
13,Detroit Pistons,19.0,63.0,.232,0.57,-0.53,-7.02,16-56,3-7,24-58,16-66,0,,,0,19,0,0,det
14,Orlando Magic,33.0,49.0,.402,0.05,1.11,-2.84,29-43,4-6,38-44,29-53,0,,,0,33,0,0,orl
15,Charlotte Hornets,26.0,56.0,.317,0.31,0.42,-5.83,23-50,3-6,32-50,23-59,0,,,0,26,0,0,cha
1,Denver Nuggets,53.7,28.3,.655,-0.40,0.68,3.35,48-24,6-4,58-24,48-34,100.0%,100.0%,25.7%,10.5%,54,1,0.105,den
2,Memphis Grizzlies,51.0,31.0,.622,-0.19,-1.24,3.71,44-27,7-4,55-27,45-37,100.0%,100.0%,26.6%,11.8%,51,1,0.11800000000000001,mem
3,Sacramento Kings,49.3,32.7,.602,-0.35,-0.19,2.38,43-28,6-5,54-28,44-38,100.0%,98.2%,15.6%,5.7%,49,1,0.057,sac
4,Phoenix Suns,44.0,38.0,.536,-0.06,0.43,1.70,38-33,6-5,49-33,38-44,96.8%,1.7%,11.5%,3.7%,44,0.968,0.037000000000000005,phx
5,LA Clippers,42.7,39.3,.521,-0.35,1.17,-0.08,38-34,5-5,48-34,38-44,81.0%,0.1%,3.6%,0.8%,43,0.81,0.008,lac
6,Dallas Mavericks,41.5,40.5,.507,-0.03,-1.54,0.47,36-36,6-4,46-36,36-46,66.8%,,3.6%,1.0%,42,0.6679999999999999,0.01,dal
7,Oklahoma City Thunder,41.2,40.8,.502,0.02,-1.10,1.50,35-36,6-5,46-36,35-47,55.8%,,4.8%,1.4%,41,0.5579999999999999,0.013999999999999999,okc
8,Golden State Warriors,41.6,40.4,.507,-0.12,0.15,0.26,37-36,5-4,46-36,37-45,65.0%,,3.3%,0.7%,42,0.65,0.006999999999999999,gs
9,Utah Jazz,40.3,41.7,.492,-0.18,0.62,-0.07,35-36,5-6,46-36,35-47,37.4%,,1.5%,0.4%,40,0.374,0.004,uta
10,Minnesota Timberwolves,40.6,41.4,.495,-0.06,-0.71,-0.33,36-37,5-4,45-37,36-46,45.9%,,1.6%,0.3%,41,0.45899999999999996,0.003,min
11,New Orleans Pelicans,39.8,42.2,.485,-0.15,-0.43,0.39,34-37,6-5,45-37,34-48,26.4%,,1.4%,0.5%,40,0.264,0.005,no
12,Los Angeles Lakers,39.9,42.1,.486,-0.09,-0.10,-0.46,35-37,5-5,45-37,35-47,24.5%,,0.8%,0.2%,40,0.245,0.002,lal
13,Portland Trail Blazers,35.9,46.1,.437,-0.05,0.19,-1.91,31-40,5-6,42-40,31-51,0.3%,,,0,36,0.003,0,por
14,Houston Rockets,20.7,61.3,.252,0.19,0.63,-7.65,18-54,3-7,26-56,18-64,0,,,0,21,0,0,hou
15,San Antonio Spurs,21.4,60.6,.260,0.10,1.04,-9.20,19-52,2-9,27-55,19-63,0,,,0,21,0,0,sa
