Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,56.5,25.5,.688,-0.33,0.04,5.87,37-15,19-11,66-16,47-35,100.0%,93.3%,87.1,9.5,2.4,0.9,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,36.9%,25.7%
2,Milwaukee Bucks,50.9,31.1,.621,-0.19,0.34,2.14,34-17,17-14,60-22,41-41,99.9%,60.7%,4.9,35.5,24.9,19,11.8,3.2,0.4,0.3,NA,99.2,0.6,0.1,NA,NA,,NA,8.7%,4.3%
3,Philadelphia 76ers,50.8,31.2,.620,-0.44,0.75,3.34,33-17,18-14,61-21,40-42,99.9%,6.0%,4.9,28.8,29.8,21.1,11,3.4,0.6,0.2,NA,99.1,0.7,0.1,NA,NA,,NA,14.2%,7.5%
4,Cleveland Cavaliers,49.5,32.5,.603,0.12,-0.77,4.60,31-22,18-11,58-24,39-43,99.6%,39.2%,2.5,19,25.2,24.2,20.4,6.6,1.2,0.5,NA,97.9,1.7,0.3,0.1,NA,,NA,22.6%,13.8%
5,Brooklyn Nets,48.2,33.8,.588,-0.10,0.31,2.04,31-20,17-14,58-24,38-44,98.7%,0.7%,0.6,6.7,15.4,26.6,32.3,13.1,2.7,1.4,NA,94.7,3.6,1.2,0.3,0.2,,NA,7.4%,3.7%
6,Miami Heat,44.1,37.9,.537,0.02,0.23,0.33,29-23,15-15,53-29,35-47,81.3%,71.2%,NA,0.4,1.7,5.3,14.1,33.9,15.8,10.1,NA,55.4,19.5,10.8,6.9,4.4,2.9,NA,2.2%,0.8%
7,New York Knicks,43.0,39.0,.524,-0.10,0.45,1.61,27-25,16-14,54-28,33-49,71.8%,,NA,0.1,0.5,2,6,20.2,25.5,17.6,NA,28.7,29.2,18.1,11.6,7.1,5.3,NA,3.8%,1.8%
8,Atlanta Hawks,40.8,41.2,.498,-0.20,0.32,-0.20,26-26,15-15,52-30,31-51,44.1%,15.5%,NA,NA,0.1,0.5,2,7.8,15.3,18.4,NA,10.4,15,19,18.9,16.6,20.1,NA,1.0%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Washington Wizards,40.0,41.0,.493,0.19,0.01,0.15,24-26,16-15,50-31,30-51,39.8%,13.3%,NA,NA,NA,0.2,1.3,6.6,14.2,17.6,NA,8.1,13,17.5,20.2,17.6,23.6,NA,1.3%,0.4%
10,Chicago Bulls,39.8,42.2,.485,0.44,-0.47,0.32,23-27,17-15,49-33,30-52,33.0%,,NA,NA,NA,0.2,0.8,3.3,13.5,15.3,NA,4.3,9.3,17.7,19,18.3,31.5,NA,1.0%,0.4%
11,Toronto Raptors,38.5,43.5,.470,0.40,-0.52,0.84,23-30,16-13,48-34,30-52,19.6%,,NA,NA,NA,NA,0.2,1.3,6.9,11.2,NA,1.5,4.6,8.8,12.8,18.5,53.9,NA,0.8%,0.3%
12,Indiana Pacers,37.7,44.3,.459,0.34,-0.11,-1.72,24-28,14-16,48-34,28-54,12.0%,,NA,NA,NA,NA,0.1,0.6,3.9,7.3,NA,0.7,2.7,6.4,9.9,16.4,64.0,NA,0.1%,0.1%
13,Orlando Magic,32.6,49.4,.397,0.35,-0.13,-3.07,20-32,13-17,43-39,24-58,0.2%,,NA,NA,NA,NA,NA,NA,NA,0.2,NA,,NA,0.1,0.2,0.9,98.8,NA,,
14,Detroit Pistons,22.7,58.3,.280,0.75,-0.36,-6.67,13-39,10-19,32-49,14-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,25.8,56.2,.315,0.62,-0.22,-5.80,15-37,11-19,35-47,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,53.5,28.5,.653,-0.21,-0.25,3.71,35-16,19-12,64-18,43-39,100.0%,99.7%,76.8,20,3,0.2,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.0%,12.7%
2,Memphis Grizzlies,50.9,31.1,.621,-0.29,-0.28,3.81,32-19,19-12,60-22,37-45,100.0%,97.6%,20.7,60.1,16.1,2.2,0.6,0.2,0.1,0.1,NA,99.8,0.1,NA,NA,NA,,NA,26.8%,12.7%
3,Sacramento Kings,47.0,35.0,.573,-0.50,0.05,2.64,29-21,18-14,58-24,36-46,97.4%,79.0%,2.4,16.7,49.6,13.5,7.1,4.1,2.4,1.6,NA,93.4,2.5,1.7,1.1,0.7,0.6,NA,15.4%,6.0%
4,Dallas Mavericks,42.4,39.6,.517,-0.01,-0.36,0.37,27-25,15-15,51-31,34-48,66.1%,1.5%,NA,0.8,4.8,14,13,12.5,10.9,10.2,NA,45.1,11,10.5,9.6,8.3,15.6,NA,3.7%,1.2%
5,New Orleans Pelicans,42.3,39.7,.515,-0.08,-0.34,1.23,26-26,16-14,51-31,33-49,64.0%,0.9%,NA,0.6,3.9,12.7,12.6,12.1,11.9,10.2,NA,41.8,11.7,10.6,9.7,8.4,17.7,NA,5.5%,1.8%
6,Phoenix Suns,41.8,40.2,.510,-0.02,0.22,0.81,27-26,15-14,52-30,32-50,59.8%,8.9%,NA,0.5,5.3,10.1,11,11.4,11.2,10.4,NA,38.2,11.8,10.2,10.6,9.8,19.5,NA,4.4%,1.4%
7,Los Angeles Clippers,41.8,40.2,.509,-0.79,1.20,-0.68,29-25,13-15,53-29,33-49,52.0%,5.9%,NA,0.4,3.8,7.8,9.1,10.4,10.3,10.3,NA,31.4,11,11.1,11.3,11.3,23.9,NA,1.8%,0.5%
8,Golden State Warriors,41.4,40.6,.505,-0.07,0.05,-0.09,26-25,15-16,50-32,31-51,51.5%,6.0%,NA,0.4,3.7,7.9,8.9,9.5,10.4,10.7,NA,30.4,10.2,11.1,10.2,11.2,27.0,NA,2.3%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Utah Jazz,42.5,39.5,.518,-0.05,-0.12,1.18,27-26,15-14,52-30,33-49,68.0%,0.1%,NA,0.3,5.1,14.3,14,12.7,11.5,10.2,NA,46.4,11.3,10.6,9.5,8,14.2,NA,5.7%,2.1%
10,Oklahoma City Thunder,40.9,41.1,.499,0.33,-0.65,1.17,24-27,17-14,51-31,31-51,45.8%,,NA,0.1,1.7,6.1,7.9,9,10.1,11,NA,24.7,9.2,10,10.9,11.4,33.8,NA,3.4%,1.1%
