Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,56.5,25.5,.689,-0.13,-0.18,5.31,45-19,12-6,63-19,49-33,100.0%,96.3%,52.6,43.3,3.5,0.6,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.0%,18.4%
2,Milwaukee Bucks,56.4,25.6,.687,-0.08,0.02,3.93,45-18,11-8,63-19,49-33,100.0%,96.6%,45.6,48.1,4.6,1.6,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,17.1%,9.5%
3,Philadelphia 76ers,51.9,30.1,.632,-0.13,0.68,3.69,41-22,11-8,59-23,44-38,100.0%,3.7%,1.4,5.8,51.3,33.5,7.7,0.4,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.7%,7.3%
4,Cleveland Cavaliers,50.8,31.2,.620,0.08,-1.27,5.61,40-26,11-5,56-26,44-38,100.0%,3.4%,0.4,2.8,35.6,44.2,15.3,1.7,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,27.0%,17.6%
5,New York Knicks,48.1,33.9,.586,0.15,-0.43,3.27,38-27,10-7,55-27,40-42,99.6%,0.1%,NA,0.1,4.9,18.1,59.6,15.1,1.3,0.6,NA,97.8,2,0.3,NA,NA,,NA,8.3%,4.3%
6,Brooklyn Nets,45.1,36.9,.550,0.29,-0.27,0.71,35-28,10-9,53-29,37-45,92.9%,,NA,NA,0.1,2.1,14.9,56.6,12.4,6.8,NA,73.7,20.3,4.4,1.1,0.5,0.1,NA,2.2%,0.9%
7,Miami Heat,42.0,40.0,.512,0.11,0.53,-0.61,34-31,8-9,49-33,36-46,61.4%,59.8%,NA,NA,NA,0.1,1.5,15.2,25.8,18.9,NA,16.7,36.3,18.4,13.8,8.9,5.8,NA,0.9%,0.3%
8,Atlanta Hawks,40.9,41.1,.499,-0.07,0.39,0.00,32-32,9-9,49-33,34-48,46.4%,23.7%,NA,NA,NA,NA,0.6,5.8,20.2,19.9,NA,6.4,15.9,24.8,20.7,17.6,14.5,NA,0.8%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Washington Wizards,40.0,42.0,.487,0.19,-0.28,0.16,30-33,10-9,48-34,32-50,34.6%,16.5%,NA,NA,NA,NA,0.1,2.9,14.3,17.2,NA,3.0,11.3,16.6,20.5,22.6,25.9,NA,0.8%,0.3%
