Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,56.8,25.2,.693,-0.07,-0.02,3.97,46-18,11-7,63-19,49-33,100.0%,97.0%,66.6,28.7,3.6,1.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,17.7%,10.0%
2,Boston Celtics,55.4,26.6,.676,0.01,-0.76,5.19,45-21,10-6,61-21,48-34,100.0%,90.1%,30.1,58.7,8,3,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,26.8%,16.9%
3,Philadelphia 76ers,52.2,29.8,.637,-0.16,0.83,3.66,42-22,10-8,59-23,45-37,100.0%,9.5%,2.6,8.7,46.8,32.7,8.9,0.3,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.1%,7.0%
4,Cleveland Cavaliers,51.3,30.7,.625,0.14,-1.69,5.65,41-26,10-5,56-26,45-37,100.0%,3.0%,0.7,3.5,36.4,42.7,15.1,1.6,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,27.1%,17.8%
5,New York Knicks,48.7,33.3,.593,0.21,-0.73,3.32,39-27,10-6,55-27,42-40,99.9%,0.5%,NA,0.4,5.2,19.2,63.4,10.6,0.8,0.3,NA,98.8,1.2,0.1,NA,NA,,NA,9.4%,5.0%
6,Brooklyn Nets,45.5,36.5,.555,0.17,0.11,0.82,36-28,9-9,53-29,38-44,94.7%,,NA,NA,0.1,1.3,10.6,65.7,11.3,5.7,NA,77.7,19.1,2.6,0.4,0.2,,NA,2.5%,1.1%
7,Miami Heat,42.5,39.5,.519,0.11,0.54,-0.58,35-31,8-8,50-32,35-47,69.2%,74.3%,NA,NA,NA,0.1,1.6,16.5,31.3,19.7,NA,18.1,50.3,16.1,9.4,4.3,1.8,NA,0.7%,0.2%
8,Atlanta Hawks,40.4,41.6,.493,-0.07,0.40,-0.03,32-33,8-9,47-35,34-48,44.1%,15.1%,NA,NA,NA,NA,0.1,2.8,20.1,21,NA,3.0,11.6,28.8,23.7,18.6,14.4,NA,0.8%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Washington Wizards,39.5,42.5,.481,0.24,-0.51,0.12,30-34,9-9,47-35,33-49,32.1%,10.6%,NA,NA,NA,NA,NA,1.3,12.7,18,NA,1.3,8.1,17.6,21.8,23.8,27.3,NA,0.6%,0.2%
10,Toronto Raptors,40.1,41.9,.489,0.09,0.31,0.57,32-34,8-8,48-34,33-49,41.8%,,NA,NA,NA,NA,NA,1,19.2,21.6,NA,1.1,8.5,27,28.1,21.5,14.0,NA,1.1%,0.4%
11,Chicago Bulls,37.8,44.2,.461,0.18,-0.16,0.47,29-36,9-8,46-36,30-52,14.0%,,NA,NA,NA,NA,NA,0.2,3.8,10,NA,0.2,1.1,6.2,12.1,19.9,60.6,NA,0.3%,0.1%
12,Indiana Pacers,36.1,45.9,.440,0.34,-0.15,-2.07,29-37,7-9,43-39,30-52,4.1%,,NA,NA,NA,NA,NA,NA,0.8,3.4,NA,,NA,1.7,4.3,10.4,83.7,NA,,
13,Orlando Magic,34.1,47.9,.416,0.12,0.34,-2.65,27-38,7-10,41-41,28-54,0.3%,,NA,NA,NA,NA,NA,NA,NA,0.3,NA,,NA,NA,0.3,1.4,98.2,NA,,
14,Detroit Pistons,20.6,61.4,.251,0.72,-0.69,-6.93,15-50,6-11,28-54,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,25.3,56.7,.308,0.21,0.77,-5.88,20-46,5-11,32-50,20-62,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,56.5,25.5,.689,-0.31,-0.27,4.26,46-19,10-7,63-19,49-33,100.0%,100.0%,99.2,0.7,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,31.8%,15.5%
2,Memphis Grizzlies,50.1,31.9,.610,-0.09,-1.16,3.72,38-25,12-7,56-26,43-39,100.0%,99.6%,0.6,72.1,25.2,1.7,0.3,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.6%,11.8%
3,Sacramento Kings,47.6,34.4,.581,-0.59,0.59,2.15,38-26,10-8,55-27,40-42,99.8%,72.8%,0.1,22.9,49.9,20.4,4.7,1.5,0.3,0.1,NA,99.4,0.4,0.2,0.1,NA,,NA,13.0%,5.0%
4,Phoenix Suns,45.2,36.8,.551,-0.14,0.60,1.81,36-29,9-8,53-29,37-45,97.8%,25.2%,NA,4,21.7,46.9,14.8,6.5,2.5,1.6,NA,93.7,3,1.7,0.9,0.3,0.3,NA,10.7%,3.8%
5,Golden State Warriors,42.4,39.6,.517,-0.25,0.47,0.60,34-31,8-9,49-33,36-46,76.0%,1.8%,NA,0.2,1.6,9,22.9,19.9,12.6,9.8,NA,53.6,13.8,10.8,8.6,5.8,7.5,NA,3.9%,0.9%
6,Dallas Mavericks,42.2,39.8,.514,-0.02,-1.03,0.80,33-32,9-8,49-33,34-48,73.8%,0.4%,NA,0.1,0.9,10.1,18.8,18,15,11.1,NA,47.8,15.7,12.3,9.5,6.8,7.9,NA,4.5%,1.4%
7,Minnesota Timberwolves,41.6,40.4,.507,-0.27,0.49,-0.24,34-32,8-8,48-34,35-47,63.7%,,NA,NA,0.4,5.1,14.7,16.4,14.7,12.3,NA,36.6,17.2,13.9,11.3,8.5,12.5,NA,2.2%,0.5%
8,New Orleans Pelicans,40.5,41.5,.494,0.08,-1.17,0.62,31-34,9-8,48-34,33-49,44.8%,0.1%,NA,NA,0.1,2.4,7.1,9.3,12.8,13,NA,18.9,11.6,13,13.1,13,30.4,NA,2.4%,0.7%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Clippers,41.1,40.9,.501,-0.37,0.88,-0.64,34-33,7-8,48-34,35-47,47.8%,0.2%,NA,NA,0.1,2.2,7.6,11.3,13.5,13,NA,21.2,13.3,15,14.6,12.8,23.2,NA,1.5%,0.3%
10,Oklahoma City Thunder,40.1,41.9,.489,0.10,-0.91,1.67,30-34,10-8,47-35,33-49,38.1%,,NA,NA,NA,1.2,4.3,7.2,11.4,14,NA,12.7,9.7,11.3,13.4,15.4,37.5,NA,3.1%,0.9%
11,Los Angeles Lakers,39.3,42.7,.480,-0.01,-0.27,-0.90,31-34,8-9,47-35,31-51,20.8%,,NA,NA,NA,0.4,2.1,3.7,5.8,8.7,NA,6.2,5.5,7.8,9.8,13.2,57.5,NA,0.5%,0.1%
12,Utah Jazz,39.2,42.8,.478,-0.17,0.34,-0.29,31-34,8-9,47-35,32-50,23.0%,,NA,NA,NA,0.4,1.8,3.9,7.1,9.9,NA,6.1,6.4,8.6,11.4,13.2,54.4,NA,0.7%,0.2%
13,Portland Trail Blazers,38.6,43.4,.471,-0.33,1.02,-1.05,31-34,8-9,46-36,32-50,14.4%,,NA,NA,NA,0.3,1.2,2.3,4.2,6.5,NA,3.8,3.5,5.5,7.4,11,68.9,NA,0.3%,
14,Houston Rockets,20.0,62.0,.244,0.12,0.74,-7.85,15-49,5-13,28-54,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.5,62.5,.238,0.00,1.26,-10.26,16-49,4-13,26-56,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
