Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.7,19.3,.765,0.42,-1.41,10.10,34-10,29-9,71-11,54-28,100.0%,97.3%,97.1,2.7,0.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,57.8%,40.3%
2,Philadelphia 76ers,55.8,26.2,.680,-1.05,-0.20,7.22,29-13,27-13,65-17,45-37,100.0%,2.7%,2.7,68.4,19.4,6.9,2.2,0.4,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,23.4%,12.7%
3,Milwaukee Bucks,51.9,30.1,.633,-1.17,0.94,3.06,31-13,21-17,62-20,41-41,99.8%,67.9%,0.2,17.7,39.9,24.3,12.5,4.1,0.7,0.3,NA,98.7,1.2,0.1,NA,NA,,NA,4.5%,1.3%
4,Cleveland Cavaliers,50.1,31.9,.611,-0.23,-0.65,3.74,26-16,24-16,61-21,39-43,99.4%,30.1%,0.1,6.2,20.6,29.4,28.1,11.5,2.5,1.1,NA,95.8,3.5,0.6,0.1,NA,,NA,5.3%,1.9%
5,New York Knicks,50.1,31.9,.611,-0.32,0.26,4.27,27-17,23-15,60-22,39-43,99.5%,,NA,4.8,17.9,31.4,31,10.8,2.6,1.1,NA,95.9,3.3,0.7,0.1,NA,,NA,6.1%,2.1%
6,Indiana Pacers,44.4,37.6,.542,-0.30,0.04,1.43,24-20,20-18,55-27,33-49,87.2%,1.9%,NA,0.1,1.1,3.2,10.1,26.4,30.1,16.2,NA,40.9,35.8,18.6,4.1,0.6,0.1,NA,1.3%,0.3%
7,Orlando Magic,44.6,37.4,.544,0.56,-1.69,0.84,23-21,22-16,55-27,34-48,87.7%,69.5%,NA,0.1,0.8,4.1,12.4,32.4,24.4,13.5,NA,49.8,28.4,17.6,3.4,0.7,0.1,NA,1.1%,0.2%
8,Miami Heat,42.0,40.0,.512,-0.97,0.23,-1.00,24-20,18-20,53-29,33-49,70.3%,30.4%,NA,NA,0.1,0.8,3.5,13.6,28.6,23.8,NA,17.9,22.8,41.8,13.7,2.9,0.8,NA,0.3%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.2,43.8,.466,-0.22,-0.39,-1.66,21-24,17-20,48-34,28-54,29.6%,,NA,NA,NA,NA,0.1,0.8,8.3,20.4,NA,0.9,4.2,14.9,47.7,20.4,11.9,NA,0.1%,
10,Brooklyn Nets,34.8,47.2,.424,-0.18,0.10,-1.83,17-26,18-21,45-37,24-58,13.4%,,NA,NA,NA,NA,NA,0.1,1.8,11.5,NA,0.1,0.4,3.5,16,31.3,48.7,NA,0.1%,
11,Atlanta Hawks,34.2,47.8,.416,-0.09,0.05,-3.23,18-26,16-22,45-37,24-58,7.1%,0.1%,NA,NA,NA,NA,NA,NA,0.5,6.6,NA,,0.1,1.3,9.2,24.8,64.7,NA,,
12,Toronto Raptors,33.4,48.6,.408,0.08,-0.34,-1.94,16-28,17-21,44-38,23-59,6.1%,,NA,NA,NA,NA,NA,NA,0.5,5.5,NA,,0.1,0.9,5.8,19.4,73.7,NA,,
13,Charlotte Hornets,19.3,62.7,.236,-0.02,0.59,-11.04,10-32,9-31,30-52,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,17.4,64.6,.212,-0.14,0.47,-9.68,7-36,10-29,28-54,8-74,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,14.5,67.5,.177,0.19,0.25,-9.99,5-39,10-28,25-57,5-77,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,57.8,24.2,.705,-0.02,-0.53,8.32,31-13,27-11,68-14,47-35,100.0%,62.5%,58.7,23.9,11.6,5,0.8,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,39.3%,19.8%
2,Minnesota Timberwolves,56.1,25.9,.684,0.30,-0.56,6.01,31-13,25-13,66-16,45-37,100.0%,26.0%,24.8,33.7,23.9,13.8,3.6,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,19.5%,7.2%
3,Denver Nuggets,54.8,27.2,.668,0.23,-0.47,5.21,31-14,24-13,65-17,44-38,100.0%,11.5%,10.7,21.8,32.7,26.5,7.6,0.7,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,13.4%,5.0%
4,Los Angeles Clippers,53.4,28.6,.651,-0.08,-0.02,5.80,28-14,25-15,64-18,43-39,100.0%,97.3%,5.6,18.8,25.6,35.1,12.8,1.8,0.2,0.1,NA,99.6,0.3,NA,NA,NA,,NA,15.7%,5.8%
5,New Orleans Pelicans,49.4,32.6,.603,-0.09,-0.04,4.87,26-18,23-15,60-22,38-44,98.7%,92.4%,0.2,1.8,5.8,17.7,54.6,12.7,3.8,2.1,NA,92.7,4.6,1.8,0.6,0.2,0.1,NA,9.0%,3.0%
6,Phoenix Suns,44.8,37.2,.546,-1.18,1.24,1.23,26-18,19-19,56-26,35-47,75.4%,1.5%,NA,0.1,0.2,0.8,8.5,30.3,21.2,14.3,NA,39.9,23.6,16.5,10.5,5.5,4.0,NA,1.1%,0.1%
7,Sacramento Kings,44.1,37.9,.538,0.28,0.69,0.89,24-18,20-20,55-27,33-49,70.1%,1.1%,NA,NA,0.2,0.8,6.4,25.3,21.1,16.3,NA,32.7,23.2,18.7,12.3,7.9,5.3,NA,0.8%,0.1%
8,Dallas Mavericks,42.5,38.5,.525,-0.01,0.18,0.31,24-20,19-18,53-28,32-49,57.9%,5.9%,NA,NA,0.1,0.3,3.5,16.1,20.5,17.4,NA,19.9,21.5,21.1,15.8,11.2,10.6,NA,0.5%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,39.5,40.5,.494,0.96,-0.70,0.52,19-22,20-19,51-29,29-51,31.7%,0.1%,NA,NA,NA,0.1,1,5,11,14.7,NA,6.0,9.6,13.1,16.1,17.5,37.7,NA,0.3%,
10,Houston Rockets,40.6,41.4,.495,0.57,-0.54,0.75,20-23,21-18,51-31,29-53,32.6%,1.7%,NA,NA,NA,NA,0.9,4.7,11.2,15.8,NA,5.6,9.1,13.6,18.2,19.4,34.1,NA,0.4%,
11,Los Angeles Lakers,39.5,42.5,.482,0.49,0.39,-0.56,22-23,18-19,50-32,30-52,20.6%,,NA,NA,NA,NA,0.2,2.4,6.8,11.2,NA,2.6,5.1,9.2,15,20.5,47.6,NA,0.1%,
12,Utah Jazz,38.3,42.7,.473,0.50,0.44,-1.57,22-23,16-20,49-32,28-53,13.1%,,NA,NA,NA,NA,0.1,0.9,4.1,8,NA,1.0,3,6,11.3,17.5,61.1,NA,0.1%,
13,Memphis Grizzlies,32.2,49.8,.392,0.50,-0.09,-4.63,17-27,15-23,43-39,22-60,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.2,0.4,99.4,NA,,
14,Portland Trail Blazers,23.5,58.5,.286,0.42,1.03,-8.60,13-31,10-28,33-49,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.2,63.8,.223,0.56,0.85,-8.78,8-36,10-28,29-53,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
