Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,55.5,24.5,.694,4.30,-0.15,16.30,5-2,51-22,71-9,41-39,100.0%,60.1%,58.9,32.8,6,1.4,0.5,0.2,0.1,0.1,NA,99.9,0.1,NA,NA,NA,,NA,45.4%,30.7%
2,Philadelphia 76ers,53.8,26.2,.673,1.65,0.00,13.36,6-1,48-25,68-12,38-42,99.9%,38.4%,37.4,45.5,10.9,3.9,1.4,0.5,0.2,0.1,NA,99.6,0.2,0.1,NA,NA,,NA,30.0%,18.0%
3,Atlanta Hawks,46.1,33.9,.577,1.08,0.28,6.37,4-3,42-31,61-19,32-48,93.3%,81.3%,1.8,9.6,28.2,19.9,13,9.7,6.7,4.4,NA,82.2,6.7,4.8,3.1,1.7,1.5,NA,7.2%,2.8%
4,New York Knicks,45.0,35.0,.563,1.27,0.50,5.65,4-4,41-31,60-20,29-51,89.4%,1.0%,0.9,4.7,18.4,18.8,16.5,13.6,9.5,7.1,NA,72.9,9.8,7.2,4.5,2.8,2.8,NA,6.1%,2.6%
5,Toronto Raptors,43.3,36.7,.541,2.69,0.58,3.82,4-4,39-33,59-21,28-52,79.2%,0.4%,0.4,2,10.1,14.2,15.6,14.5,12.2,10.3,NA,56.7,12.8,10.5,7.8,5.4,6.9,NA,3.8%,1.3%
6,Indiana Pacers,42.4,37.6,.530,-2.45,0.86,2.30,5-3,37-35,58-22,26-54,72.2%,45.0%,0.2,2,9.1,12.7,13.2,12.9,11.7,10.3,NA,50.2,11.8,11.2,9.2,7.3,10.4,NA,2.2%,0.7%
7,Milwaukee Bucks,42.3,37.7,.529,3.37,0.25,1.09,5-2,37-36,57-23,27-53,71.4%,42.1%,0.2,1.9,7.8,11.8,13.6,13.3,11.7,11.1,NA,48.5,12.7,11.2,9.9,7.7,10.0,NA,1.6%,0.4%
8,Brooklyn Nets,41.1,38.9,.514,1.06,0.77,1.69,4-4,37-35,57-23,26-54,60.6%,0.1%,0.1,0.7,4.1,7.2,9.4,11.9,13.8,13.3,NA,33.5,13.8,13.2,12.8,10.3,16.4,NA,1.8%,0.6%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Orlando Magic,39.6,40.4,.495,-3.47,0.83,-0.32,4-3,36-37,55-25,24-56,46.0%,11.6%,NA,0.5,2.6,4.8,6.3,8.6,11.2,11.9,NA,22.8,11,12.7,13.1,13.3,27.1,NA,0.9%,0.3%
10,Cleveland Cavaliers,38.6,41.4,.483,3.16,0.33,-0.34,3-5,36-36,54-26,24-56,38.2%,11.6%,NA,0.2,1.6,2.7,5.1,7.1,9.9,11.7,NA,16.6,9,11.5,13.2,14.5,35.3,NA,0.6%,0.1%
11,Miami Heat,37.9,42.1,.474,0.77,0.52,-1.86,4-4,34-38,53-27,23-57,30.0%,6.0%,NA,0.1,1,2.1,4.1,5.3,7.5,10,NA,12.5,7.3,9.3,12.4,14.5,44.1,NA,0.4%,0.1%
12,Washington Wizards,34.2,45.8,.427,2.98,0.59,-4.59,2-5,32-41,49-31,19-61,8.6%,0.9%,NA,NA,0.1,0.2,0.7,1.2,2.6,3.8,NA,2.3,2.2,3.7,5.5,8.1,78.3,NA,,
13,Chicago Bulls,33.4,46.6,.417,0.47,0.74,-4.53,3-6,30-41,49-31,18-62,5.9%,1.1%,NA,NA,0.1,0.1,0.4,0.8,1.5,3,NA,1.4,1.4,2.6,4.3,6.8,83.5,NA,,
14,Charlotte Hornets,32.0,48.0,.400,0.53,1.03,-6.33,2-5,30-43,46-34,17-63,3.3%,0.3%,NA,NA,NA,0.1,0.2,0.4,0.9,1.7,NA,0.7,0.7,1.3,2.6,4.6,90.2,NA,,
15,Detroit Pistons,31.2,48.8,.390,-2.09,1.13,-5.42,2-7,29-42,46-34,17-63,2.0%,0.3%,NA,NA,NA,0.1,0.1,0.2,0.5,1.2,NA,0.3,0.5,0.8,1.8,3.1,93.6,NA,,
1,Minnesota Timberwolves,54.0,26.0,.675,2.95,-1.14,13.52,5-2,49-24,68-12,40-40,100.0%,61.9%,59.3,28.5,8.4,2.6,1,0.2,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,44.3%,23.4%
2,Denver Nuggets,52.6,27.4,.657,-1.37,-0.66,8.63,8-1,45-26,67-13,37-43,100.0%,37.2%,35.4,43.6,13.4,4.9,1.9,0.6,0.2,0.1,NA,99.8,0.1,0.1,NA,NA,,NA,28.5%,12.2%
3,Golden State Warriors,45.9,34.1,.574,-1.32,-0.45,3.46,6-3,40-31,62-18,31-49,97.2%,71.8%,2.8,12.3,27.8,21.5,14.6,9.7,5.7,2.9,NA,88.6,6.3,3.1,1.4,0.4,0.3,NA,7.9%,2.1%
4,Dallas Mavericks,44.4,35.6,.555,-2.16,-0.14,2.21,6-2,38-34,63-17,27-53,93.7%,62.7%,1.1,7.2,18.4,22.2,17.6,13.5,8.6,5.1,NA,80.0,9.6,5.7,2.7,1.4,0.6,NA,5.3%,1.3%
5,Oklahoma City Thunder,43.5,36.5,.543,0.49,-0.50,2.12,5-3,38-34,59-21,28-52,91.4%,0.9%,0.8,3.3,12.9,17.7,19.8,17.2,11.5,8.2,NA,71.7,13,8.1,4,2.1,1.1,NA,4.7%,1.2%
6,Houston Rockets,42.0,38.0,.524,-4.72,-0.38,1.13,4-3,38-35,59-21,24-56,85.0%,32.1%,0.3,2.4,8.7,13.7,16.1,17.9,15.3,10.8,NA,59.0,16.1,11.9,6.8,3.3,2.8,NA,3.8%,1.0%
7,Los Angeles Clippers,41.6,38.4,.520,-3.77,-0.12,1.95,3-4,39-34,57-23,25-55,83.1%,21.2%,0.3,2.2,7.9,11.2,15.8,17.8,16.7,11.2,NA,55.2,17.5,12.5,7.4,4.1,3.4,NA,4.2%,1.1%
8,Phoenix Suns,38.1,41.9,.476,-3.87,-0.08,-2.37,4-4,34-38,52-28,22-58,54.3%,6.0%,NA,0.3,1.5,3.4,6.7,10.2,15.4,16.7,NA,22.1,14.3,18.7,17.9,11.9,15.1,NA,0.8%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,New Orleans Pelicans,37.0,43.0,.462,3.13,-0.56,-3.87,4-4,33-39,52-28,22-58,44.3%,5.2%,NA,0.2,0.9,2.1,4.6,7.8,12.8,16.1,NA,15.5,11.7,16.7,18.6,15.4,22.1,NA,0.5%,0.1%
10,Sacramento Kings,34.2,45.8,.427,-1.89,0.34,-5.89,3-4,31-42,50-30,19-61,21.0%,0.7%,NA,NA,0.1,0.4,1.1,2.4,6,10.9,NA,4.1,5,9.8,15.2,19.5,46.5,NA,0.1%,
11,Portland Trail Blazers,32.7,47.3,.409,-1.38,0.37,-6.51,3-5,30-42,48-32,20-60,13.5%,,NA,NA,NA,0.2,0.5,1.4,3.7,7.7,NA,2.2,3.1,5.8,10.1,14.3,64.5,NA,,
12,Los Angeles Lakers,32.2,47.8,.403,0.12,0.20,-7.13,3-5,29-43,47-33,18-62,10.8%,0.3%,NA,NA,NA,0.2,0.5,1,3.1,6.1,NA,1.7,2.5,5.1,9.2,13.5,68.2,NA,0.1%,
13,San Antonio Spurs,28.7,51.3,.358,1.54,0.16,-10.96,3-5,26-46,45-35,14-66,2.2%,,NA,NA,NA,NA,NA,0.1,0.4,1.6,NA,0.2,0.4,1,2.6,5.2,90.6,NA,,
14,Utah Jazz,28.4,51.6,.355,0.45,0.39,-8.78,2-7,26-45,43-37,13-67,1.9%,,NA,NA,NA,NA,NA,0.1,0.4,1.4,NA,0.2,0.2,0.9,1.9,4.6,92.2,NA,,
15,Memphis Grizzlies,28.1,51.9,.351,-2.66,0.33,-9.28,1-7,27-45,43-37,14-66,1.6%,,NA,NA,NA,NA,NA,0.1,0.3,1.2,NA,0.1,0.2,0.6,2.2,4.2,92.7,NA,,
