Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,64.6,17.4,.788,0.05,-1.83,10.48,46-12,19-5,70-12,56-26,100.0%,100.0%,70.7%,52.2%,65,1,0.522,bos,Celtics
2,Cleveland Cavaliers,52.6,29.4,.641,-0.61,-0.06,4.38,38-20,15-9,61-21,44-38,100.0%,72.0%,9.8%,3.8%,53,1,0.038,cle,Cavaliers
3,Milwaukee Bucks,51.0,31.0,.622,-0.89,1.80,3.35,39-21,12-10,60-22,43-39,99.8%,27.3%,6.0%,2.1%,51,0.998,0.021,mil,Bucks
4,New York Knicks,47.9,34.1,.584,-0.14,0.13,3.50,35-25,13-9,55-27,40-42,97.1%,,5.3%,1.8%,48,0.971,0.018000000000000002,ny,Knicks
5,Orlando Magic,47.1,34.9,.574,0.11,-1.93,1.37,34-26,13-9,55-27,37-45,94.0%,64.0%,1.7%,0.3%,47,0.94,0.003,orl,Magic
6,Philadelphia 76ers,46.9,35.1,.572,-0.37,-0.58,2.93,33-25,14-10,55-27,37-45,93.4%,,3.8%,1.1%,47,0.934,0.011000000000000001,phi,76ers
7,Indiana Pacers,45.4,36.6,.554,-0.37,0.65,1.58,34-26,11-11,54-28,37-45,87.3%,0.7%,2.0%,0.6%,45,0.873,0.006,ind,Pacers
8,Miami Heat,45.5,36.5,.555,-0.27,-1.01,0.36,33-26,13-10,54-28,37-45,85.9%,36.0%,0.7%,0.1%,46,0.8590000000000001,0.001,mia,Heat
9,Chicago Bulls,38.6,43.4,.471,-0.30,-0.11,-1.54,28-31,11-12,47-35,30-52,21.6%,,,0,39,0.21600000000000003,0,chi,Bulls
10,Atlanta Hawks,36.1,45.9,.440,-0.09,-0.07,-2.22,26-33,10-13,44-38,27-55,13.1%,,,0,36,0.131,0,atl,Hawks
11,Brooklyn Nets,34.0,48.0,.414,0.43,-1.26,-1.96,23-36,11-12,43-39,25-57,6.6%,,,0,34,0.066,0,bkn,Nets
12,Toronto Raptors,31.8,50.2,.388,0.01,-0.33,-3.16,22-37,10-13,40-42,24-58,1.1%,,,0,32,0.011000000000000001,0,tor,Raptors
13,Charlotte Hornets,20.0,62.0,.244,-0.03,0.90,-10.57,15-44,5-18,29-53,15-67,0,,,0,20,0,0,cha,Hornets
14,Detroit Pistons,15.9,66.1,.193,0.20,0.00,-8.46,9-49,7-17,24-58,9-73,0,,,0,16,0,0,det,Pistons
15,Washington Wizards,15.5,66.5,.189,0.37,-0.43,-9.38,9-50,6-17,24-58,9-73,0,,,0,16,0,0,wsh,Wizards
1,Minnesota Timberwolves,57.6,24.4,.703,-0.24,-0.02,6.99,42-17,16-7,65-17,49-33,100.0%,57.8%,30.5%,12.4%,58,1,0.124,min,T-Wolves
2,Oklahoma City Thunder,57.0,25.0,.695,-0.20,-0.23,7.71,41-18,16-7,64-18,49-33,100.0%,36.5%,36.7%,16.7%,57,1,0.16699999999999998,okc,Thunder
3,Denver Nuggets,54.6,27.4,.666,-0.01,-0.21,4.16,41-19,14-8,63-19,47-35,100.0%,5.7%,9.9%,2.8%,55,1,0.027999999999999997,den,Nuggets
4,LA Clippers,52.5,29.5,.640,0.00,-0.04,4.54,37-20,15-10,61-21,43-39,99.8%,95.8%,10.2%,3.3%,52,0.998,0.033,lac,Clippers
5,New Orleans Pelicans,48.2,33.8,.588,-0.15,0.19,4.02,35-25,13-9,56-26,38-44,93.8%,74.3%,6.6%,1.8%,48,0.938,0.018000000000000002,no,Pelicans
6,Dallas Mavericks,46.2,35.8,.564,0.05,0.00,1.32,34-25,12-11,55-27,38-44,76.2%,25.7%,1.4%,0.4%,46,0.762,0.004,dal,Mavericks
7,Phoenix Suns,46.0,36.0,.560,-1.15,2.62,1.90,35-24,11-12,54-28,38-44,71.6%,1.7%,1.5%,0.2%,46,0.716,0.002,phx,Suns
8,Sacramento Kings,45.5,36.5,.555,0.46,0.51,0.72,33-25,13-11,53-29,36-46,67.1%,1.6%,0.7%,0.1%,46,0.6709999999999999,0.001,sac,Kings
9,Golden State Warriors,45.1,36.9,.550,0.44,-0.95,2.49,31-27,14-10,54-28,36-46,60.2%,0.7%,2.4%,0.5%,45,0.602,0.005,gs,Warriors
10,Los Angeles Lakers,42.8,39.2,.522,0.15,1.24,-0.23,33-28,10-11,52-30,35-47,29.5%,0.2%,0.2%,0,43,0.295,0,lal,Lakers
11,Houston Rockets,37.5,44.5,.457,0.60,-1.41,0.24,25-34,12-11,46-36,28-54,1.7%,,,0,38,0.017,0,hou,Rockets
12,Utah Jazz,35.3,46.7,.430,0.01,1.93,-2.90,27-33,8-14,43-39,28-54,0.1%,,,0,35,0.001,0,uta,Jazz
13,Memphis Grizzlies,29.2,52.8,.356,0.91,-1.40,-5.39,20-39,9-14,38-44,22-60,0,,,0,29,0,0,mem,Grizzlies
14,Portland Trail Blazers,21.5,60.5,.262,0.52,1.05,-8.52,15-42,6-19,30-52,15-67,0,,,0,22,0,0,por,Blazers
15,San Antonio Spurs,18.2,63.8,.222,0.54,1.00,-7.76,12-48,6-16,27-55,12-70,0,,,0,18,0,0,sa,Spurs
