Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,59.0,23.0,.719,1.58,-0.61,10.05,16-5,43-18,72-10,44-38,100.0%,70.7%,42.0%,30.2%,59,1,0.302,bos,Celtics
2,Philadelphia 76ers,56.8,25.2,.692,0.52,-0.67,9.34,15-7,42-18,68-14,42-40,100.0%,29.1%,35.3%,24.2%,57,1,0.242,phi,76ers
3,Orlando Magic,50.6,31.4,.617,-0.94,-0.03,4.19,16-7,35-24,64-18,36-46,97.9%,91.5%,6.8%,3.2%,51,0.9790000000000001,0.032,orl,Magic
4,Milwaukee Bucks,48.6,33.4,.593,-0.65,0.36,2.79,16-7,33-26,63-19,34-48,92.9%,53.6%,3.6%,1.6%,49,0.929,0.016,mil,Bucks
5,Indiana Pacers,46.7,35.3,.569,-0.80,0.35,2.92,13-8,34-27,61-21,33-49,84.8%,34.1%,3.1%,1.2%,47,0.848,0.012,ind,Pacers
6,New York Knicks,46.3,35.7,.565,-0.27,0.58,3.14,13-9,33-27,59-23,30-52,83.5%,0.1%,3.3%,1.3%,46,0.835,0.013000000000000001,ny,Knicks
7,Brooklyn Nets,46.0,36.0,.560,0.30,0.00,3.30,12-10,34-26,59-23,31-51,81.2%,0.1%,3.5%,1.5%,46,0.812,0.015,bkn,Nets
8,Cleveland Cavaliers,44.5,37.5,.542,1.00,-0.31,1.22,13-10,31-28,58-24,31-51,67.9%,12.2%,1.3%,0.4%,44,0.679,0.004,cle,Cavaliers
9,Miami Heat,42.9,39.1,.524,-0.69,0.18,0.22,13-10,30-29,59-23,30-52,52.2%,6.5%,0.5%,0.2%,43,0.522,0.002,mia,Heat
10,Atlanta Hawks,40.1,41.9,.489,1.19,-0.11,0.64,9-13,31-29,53-29,26-56,28.9%,2.0%,0.4%,0.1%,40,0.289,0.001,atl,Hawks
11,Toronto Raptors,37.0,45.0,.451,0.78,0.05,-1.14,9-14,28-31,50-32,24-58,9.3%,,0.1%,0,37,0.09300000000000001,0,tor,Raptors
12,Chicago Bulls,33.3,48.7,.406,0.31,-0.04,-3.77,9-15,24-34,46-36,20-62,1.4%,,,0,33,0.013999999999999999,0,chi,Bulls
13,Charlotte Hornets,27.6,54.4,.336,0.25,0.56,-7.37,7-14,21-40,44-38,14-68,0,,,0,28,0,0,cha,Hornets
14,Washington Wizards,21.3,60.7,.259,1.23,0.34,-9.45,3-19,18-42,34-48,10-72,0,,,0,21,0,0,wsh,Wizards
15,Detroit Pistons,18.6,63.4,.227,0.12,0.66,-10.01,2-21,17-42,33-49,7-75,0,,,0,19,0,0,det,Pistons
1,Minnesota Timberwolves,54.4,27.6,.664,-1.02,-0.26,5.80,17-5,37-23,67-15,41-41,99.8%,50.6%,24.1%,9.2%,54,0.998,0.092,min,T-Wolves
2,Oklahoma City Thunder,54.2,27.8,.661,-0.28,-0.43,7.26,15-7,39-21,67-15,42-40,99.8%,42.7%,34.2%,15.8%,54,0.998,0.158,okc,Thunder
3,Denver Nuggets,49.3,32.7,.602,0.36,-0.58,3.53,15-9,34-24,62-20,36-46,94.8%,6.7%,10.4%,3.4%,49,0.948,0.034,den,Nuggets
4,Houston Rockets,47.8,34.2,.583,0.26,-0.65,4.06,11-9,37-25,61-21,34-48,88.9%,58.0%,11.1%,3.6%,48,0.889,0.036000000000000004,hou,Rockets
5,Dallas Mavericks,45.8,36.2,.559,-1.73,0.28,1.64,14-8,32-28,58-24,31-51,75.2%,33.0%,3.8%,0.8%,46,0.752,0.008,dal,Mavericks
6,Los Angeles Lakers,45.4,36.6,.554,0.31,0.02,1.48,14-9,31-28,60-22,33-49,72.1%,29.6%,3.4%,0.7%,45,0.721,0.006999999999999999,lal,Lakers
7,Sacramento Kings,45.0,37.0,.549,0.77,-0.05,1.11,13-8,32-29,60-22,30-52,66.9%,25.5%,2.9%,0.6%,45,0.669,0.006,sac,Kings
8,LA Clippers,44.8,37.2,.547,-1.66,0.27,2.44,12-10,33-27,58-24,32-50,67.7%,24.2%,4.8%,1.2%,45,0.677,0.012,lac,Clippers
9,Golden State Warriors,43.7,38.3,.533,1.61,-0.90,2.02,10-12,34-26,57-25,31-51,58.0%,16.1%,3.1%,0.7%,44,0.58,0.006999999999999999,gs,Warriors
10,New Orleans Pelicans,42.8,39.2,.522,0.46,-0.42,0.34,13-11,30-28,57-25,27-55,46.2%,9.0%,1.4%,0.3%,43,0.462,0.003,no,Pelicans
11,Phoenix Suns,41.3,40.7,.504,-2.15,0.52,-0.02,12-10,29-31,56-26,28-54,30.7%,4.7%,0.9%,0.1%,41,0.307,0.001,phx,Suns
12,Portland Trail Blazers,26.2,55.8,.320,-0.58,0.70,-7.40,6-16,20-40,39-43,14-68,0,,,0,26,0,0,por,Blazers
13,Memphis Grizzlies,25.8,56.2,.315,-1.55,0.76,-7.50,6-16,20-40,38-44,14-68,0,,,0,26,0,0,mem,Grizzlies
14,Utah Jazz,24.0,58.0,.293,-0.40,0.92,-9.36,7-16,17-42,37-45,13-69,0,,,0,24,0,0,uta,Jazz
15,San Antonio Spurs,20.3,61.7,.248,1.70,0.07,-10.30,3-19,17-43,34-48,9-73,0,,,0,20,0,0,sa,Spurs
