Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
4,Los Angeles Clippers,51.8,30.2,.631,0.01,0.93,3.59,47-27,5-3,55-27,47-35,99.8%,98.8%,NA,0.1,1.7,79.1,15.8,2.7,0.4,0.1,NA,99.3,0.6,0.1,NA,NA,,NA,7.2%,1.5%
5,New Orleans Pelicans,49.5,32.5,.604,0.09,-0.84,4.81,45-30,5-2,52-30,45-37,97.6%,38.7%,NA,NA,NA,10.9,28.9,45.2,8.8,3.7,NA,85.1,11.9,2.5,0.5,0.1,,NA,10.0%,2.8%
6,Dallas Mavericks,49.7,32.3,.606,0.16,-0.79,2.59,45-29,5-3,53-29,46-36,97.8%,61.3%,NA,NA,NA,7.9,52.8,30.4,4.6,2.2,NA,91.0,7.1,1.8,0.2,NA,,NA,3.9%,0.7%
7,Sacramento Kings,46.8,35.2,.570,0.31,2.81,1.55,43-31,4-4,51-31,43-39,65.5%,0.6%,NA,NA,NA,0.2,1,7.3,33.7,23.4,NA,8.5,35.6,35,15.5,4.7,0.7,NA,1.1%,0.2%
8,Phoenix Suns,47.2,34.8,.575,-0.38,4.18,2.35,44-31,3-4,51-31,44-38,70.6%,0.5%,NA,NA,NA,0.1,1.5,12.8,34.5,21.7,NA,14.4,32.6,33.9,16.1,3,0.1,NA,2.2%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Lakers,45.8,36.2,.558,0.58,-0.82,0.75,42-33,4-3,49-33,42-40,36.6%,0.1%,NA,NA,NA,NA,0.1,1.6,13.8,21.1,NA,1.7,10.8,19.6,38,26.8,3.1,NA,0.4%,0.1%
10,Golden State Warriors,44.6,37.4,.544,0.21,-0.46,2.33,40-34,5-3,48-34,40-42,29.4%,,NA,NA,NA,NA,NA,0.1,4.1,25.2,NA,0.1,1.5,6.9,28,57.8,5.8,NA,1.0%,0.2%
11,Houston Rockets,42.1,39.9,.514,0.02,0.68,1.63,38-36,4-4,46-36,38-44,2.7%,,NA,NA,NA,NA,NA,NA,0.1,2.5,NA,,NA,0.2,1.8,7.7,90.3,NA,,
12,Utah Jazz,31.1,50.9,.379,0.44,2.99,-3.95,29-46,2-5,36-46,29-53,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,27.4,54.6,.334,0.50,-0.23,-6.66,25-50,2-5,32-50,25-57,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,21.0,61.0,.257,0.77,0.14,-8.11,19-56,2-5,25-57,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.1,61.9,.245,0.65,1.22,-6.39,18-57,2-5,25-57,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
