Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,58.3,22.7,.719,1.01,-0.49,10.57,14-4,44-19,70-11,40-41,100.0%,74.9%,71.9,21.6,5.4,0.8,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,44.3%,30.3%
2,Philadelphia 76ers,55.3,26.7,.675,1.16,-0.72,8.88,12-6,43-21,68-14,41-41,100.0%,24.5%,22.9,48.5,20.8,5.6,1.5,0.4,0.2,0.1,NA,99.7,0.2,0.1,NA,NA,,NA,30.5%,18.7%
3,Orlando Magic,51.4,30.6,.626,-0.97,-0.16,5.08,13-5,38-26,65-17,37-45,98.5%,86.8%,4.3,20.9,37.8,18.5,9.3,4.6,2,1.2,NA,95.3,2.4,1.1,0.8,0.3,0.1,NA,9.7%,4.3%
4,New York Knicks,47.3,33.7,.584,-0.69,0.38,4.31,11-7,36-27,62-19,33-48,92.0%,0.6%,0.6,4.7,15.1,25,19.8,13.5,7.8,5.6,NA,78.6,8.4,5.7,3.9,2.4,1.1,NA,6.5%,2.6%
5,Milwaukee Bucks,45.9,35.1,.567,-0.83,0.35,1.75,13-6,33-29,60-21,32-49,85.2%,64.3%,0.2,2.5,10.2,19.4,18.9,14.9,10.6,8.6,NA,66.1,12.3,9.1,6,4.2,2.3,NA,2.3%,0.6%
6,Atlanta Hawks,43.2,38.8,.527,0.66,0.04,1.66,9-9,34-30,61-21,29-53,60.1%,6.0%,0.1,0.5,2.6,6.1,10,12.5,14.8,13.7,NA,31.7,14.3,14.4,14.1,13.4,12.2,NA,1.5%,0.5%
7,Miami Heat,43.6,38.4,.532,-1.10,0.21,0.85,11-8,33-30,57-25,30-52,64.7%,7.2%,NA,0.7,3,7.5,11.3,14,14,14.2,NA,36.5,14.5,14.1,13.6,11.8,9.6,NA,1.1%,0.3%
8,Brooklyn Nets,43.0,39.0,.525,0.53,0.10,1.81,9-9,34-30,59-23,29-53,59.8%,,NA,0.3,1.7,5.8,9.5,13.2,15,14.4,NA,30.5,13.8,15.5,14.7,13.7,11.9,NA,1.8%,0.7%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Cleveland Cavaliers,42.3,39.7,.516,1.25,-0.30,0.40,10-9,32-31,56-26,28-54,52.4%,17.4%,NA,0.2,1.4,4.7,8,10.9,12.8,14.4,NA,25.2,12.9,14.5,15.3,16.2,15.9,NA,0.9%,0.2%
10,Indiana Pacers,41.7,39.3,.515,-1.04,0.39,1.08,9-8,33-31,56-25,28-53,51.5%,18.3%,NA,0.1,1.5,4.9,7.9,10.1,12.9,14.1,NA,24.5,12.6,13.3,15.8,16,17.8,NA,1.1%,0.4%
11,Toronto Raptors,40.6,41.4,.495,0.77,0.00,0.09,9-10,32-31,55-27,26-56,35.3%,,NA,0.1,0.4,1.8,3.8,5.9,9.9,13.5,NA,11.9,8.6,12,15.3,20.3,31.8,NA,0.5%,0.1%
12,Chicago Bulls,31.5,50.5,.384,1.36,-0.32,-4.64,6-14,25-37,44-38,19-63,0.6%,,NA,NA,NA,NA,NA,NA,0.1,0.4,NA,,0.1,0.2,0.5,1.6,97.6,NA,,
13,Charlotte Hornets,27.9,54.1,.340,0.38,0.55,-8.09,6-11,22-43,44-38,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.2,99.8,NA,,
14,Washington Wizards,23.7,58.3,.289,-0.12,0.74,-8.62,3-15,21-43,40-42,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,22.1,59.9,.270,0.07,0.48,-8.88,2-17,20-43,37-45,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,56.3,25.7,.687,0.71,-0.95,7.71,14-4,42-22,68-14,42-40,100.0%,62.6%,61.8,26.3,8.5,2.3,0.7,0.2,0.1,0.1,NA,99.9,0.1,NA,NA,NA,,NA,32.0%,15.0%
2,Oklahoma City Thunder,54.3,27.7,.662,-0.28,-0.53,8.22,12-6,42-22,68-14,39-43,99.9%,30.2%,29.9,41.9,17.9,6.3,2.4,0.9,0.5,0.1,NA,99.3,0.4,0.2,0.1,0.1,,NA,34.3%,17.0%
3,Denver Nuggets,50.6,31.4,.617,-0.06,-0.45,4.37,13-6,38-25,64-18,37-45,98.4%,7.2%,7,20.7,34.3,17.7,9.6,5,2.5,1.6,NA,94.3,2.9,1.5,0.9,0.4,0.1,NA,11.8%,4.3%
4,Houston Rockets,45.7,36.3,.557,-0.25,-0.48,3.38,8-8,38-28,59-23,32-50,81.9%,43.9%,0.5,3.7,10.3,15.9,16.2,13.6,12.4,9.3,NA,60.2,12,9.9,8,6.1,3.8,NA,6.0%,1.6%
5,Golden State Warriors,44.7,37.3,.545,1.96,-0.97,2.38,9-10,36-27,59-23,31-51,76.7%,37.0%,0.2,2.2,7.5,13.4,14.1,14.6,13.1,11.8,NA,51.8,13,12.3,9.6,8.1,5.2,NA,4.6%,1.2%
6,Dallas Mavericks,44.1,37.9,.538,-1.12,0.03,0.29,11-6,33-32,60-22,30-52,68.2%,27.6%,0.2,1.7,5.7,9.9,12.8,13.8,12,12.1,NA,44.2,13.2,12.2,11.8,10.7,7.9,NA,1.9%,0.4%
7,Phoenix Suns,43.4,37.6,.536,-2.39,0.22,0.88,11-7,32-31,57-24,29-52,67.3%,27.7%,0.2,1.1,4.8,10.1,12.1,12.9,13.4,12.6,NA,41.3,13.5,13.5,12.5,10.7,8.5,NA,2.5%,0.6%
8,New Orleans Pelicans,43.7,37.3,.540,1.14,-0.73,1.57,10-9,34-28,59-22,29-52,71.2%,28.5%,0.1,1.3,5.7,11.7,13.2,13.8,13.4,12.2,NA,45.7,14.1,13,11.3,9.3,6.7,NA,2.9%,0.8%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Clippers,42.1,39.9,.514,-1.64,0.16,1.75,8-10,34-30,56-26,27-55,53.5%,14.1%,0.1,0.6,2.3,5.2,7.1,9.9,13.1,15.2,NA,25.2,11.7,13.4,15.1,17.3,17.4,NA,2.4%,0.4%
10,Sacramento Kings,41.8,39.2,.516,0.39,0.14,-0.20,10-7,32-32,56-25,28-53,52.3%,15.2%,0.1,0.4,2.4,5.4,8.1,10,11.9,13.9,NA,26.4,11.5,14.1,15.8,16.6,15.7,NA,1.1%,0.2%
11,Los Angeles Lakers,39.7,41.3,.490,0.11,0.22,-1.39,11-9,29-32,54-27,25-56,30.6%,6.1%,NA,0.1,0.6,2.1,3.7,5.3,7.7,11.2,NA,11.8,7.7,9.9,14.9,20.5,35.1,NA,0.5%,0.1%
12,Portland Trail Blazers,27.7,54.3,.338,-0.91,0.74,-7.74,6-12,22-42,42-40,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.2,99.8,NA,,
13,Utah Jazz,26.9,55.1,.328,-0.76,0.88,-7.76,6-13,21-42,41-41,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
14,Memphis Grizzlies,25.1,56.9,.306,-1.64,0.61,-8.76,4-13,21-44,40-42,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
15,San Antonio Spurs,21.9,60.1,.267,1.80,0.15,-10.48,3-15,19-45,35-47,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
