Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,65.3,16.7,.796,-0.48,-3.26,11.18,62-16,3-1,66-16,62-20,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,78.7%,63.3%
2,Milwaukee Bucks,48.7,33.3,.594,-0.45,5.21,2.46,47-31,2-2,51-31,47-35,99.9%,48.5%,NA,40.1,21.1,18.9,13.2,6.5,0.1,0.1,NA,99.8,0.2,NA,NA,NA,,NA,3.2%,1.0%
3,Cleveland Cavaliers,48.2,33.8,.587,-0.27,-4.73,2.10,46-33,2-1,49-33,46-36,99.2%,45.0%,NA,22.8,21,20.1,20.8,11.1,2.1,1.3,NA,95.8,3.2,1,NA,NA,,NA,2.7%,0.7%
4,Orlando Magic,47.9,34.1,.584,-0.67,2.01,1.67,46-32,2-2,50-32,46-36,98.8%,91.4%,NA,21.4,25,21.1,18.6,7.6,3.2,1.9,NA,93.7,3,3.4,NA,NA,,NA,2.0%,0.5%
5,New York Knicks,48.4,33.6,.590,-0.27,1.15,4.23,46-32,2-2,50-32,46-36,99.9%,,NA,14.3,27.5,26.9,20,10,0.7,0.4,NA,98.8,1,0.2,NA,NA,,NA,7.3%,3.1%
6,Indiana Pacers,46.8,35.2,.571,-0.19,-1.94,2.35,45-34,2-1,48-34,45-37,96.7%,6.5%,NA,1.4,5.3,11.2,21.3,42.5,9.4,5.6,NA,81.7,14.3,4,NA,NA,,NA,2.7%,0.8%
7,Miami Heat,45.5,36.5,.555,-0.53,-2.79,1.01,43-35,3-1,47-35,43-39,80.7%,8.6%,NA,NA,0.2,1.8,4.4,8.1,40.5,25.7,NA,14.4,35.9,49.7,NA,NA,,NA,1.2%,0.3%
8,Philadelphia 76ers,46.1,35.9,.562,-0.39,-3.34,2.13,44-35,2-1,47-35,44-38,84.8%,,NA,NA,NA,0.1,1.7,14.2,44,24.9,NA,15.9,42.4,41.7,NA,NA,,NA,2.2%,0.8%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.0,43.0,.475,-0.20,-2.49,-1.87,37-41,2-2,41-41,37-45,20.3%,,NA,NA,NA,NA,NA,NA,NA,20.3,NA,,NA,NA,90.9,9.1,,NA,,
