Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,62.6,19.4,.763,0.07,-1.37,9.46,41-12,22-7,70-12,53-29,100.0%,100.0%,59.6%,42.4%,63,1,0.424,bos,Celtics
2,Cleveland Cavaliers,54.6,27.4,.666,-0.66,-0.26,5.22,35-16,20-11,63-19,44-38,100.0%,90.6%,15.9%,7.3%,55,1,0.073,cle,Cavaliers
3,New York Knicks,50.5,31.5,.616,-0.52,0.46,4.58,33-20,18-11,59-23,40-42,99.7%,,10.1%,4.0%,50,0.997,0.04,ny,Knicks
4,Milwaukee Bucks,49.9,32.1,.609,-0.73,0.84,2.86,34-19,16-13,59-23,41-41,99.4%,9.0%,4.8%,1.5%,50,0.9940000000000001,0.015,mil,Bucks
5,Philadelphia 76ers,48.3,33.7,.589,-0.99,0.40,3.62,31-21,17-13,58-24,39-43,98.2%,,5.8%,2.1%,48,0.982,0.021,phi,76ers
6,Indiana Pacers,45.3,36.7,.552,-0.11,-0.27,1.51,30-24,15-13,55-27,36-46,89.8%,0.4%,1.9%,0.5%,45,0.898,0.005,ind,Pacers
7,Orlando Magic,45.4,36.6,.554,0.06,-1.37,0.89,29-24,16-13,54-28,36-46,90.5%,79.0%,1.4%,0.3%,45,0.905,0.003,orl,Magic
8,Miami Heat,42.0,40.0,.512,-0.50,-0.35,-0.88,28-25,14-15,51-31,33-49,68.7%,20.0%,0.4%,0,42,0.687,0,mia,Heat
9,Atlanta Hawks,37.7,44.3,.459,0.20,-0.76,-1.83,24-29,14-15,47-35,27-55,21.8%,0.9%,0.1%,0,38,0.218,0,atl,Hawks
10,Chicago Bulls,37.4,44.6,.456,-0.77,0.62,-2.09,25-28,12-17,48-34,29-53,19.4%,,,0,37,0.19399999999999998,0,chi,Bulls
11,Brooklyn Nets,35.2,46.8,.430,0.10,-0.43,-1.15,21-31,14-16,45-37,25-57,11.7%,,0.1%,0,35,0.11699999999999999,0,bkn,Nets
12,Toronto Raptors,31.5,50.5,.384,0.16,-0.59,-3.40,19-34,12-17,41-41,22-60,0.9%,,,0,32,0.009000000000000001,0,tor,Raptors
13,Washington Wizards,17.0,65.0,.208,-0.03,0.32,-9.19,9-43,8-22,27-55,9-73,0,,,0,17,0,0,wsh,Wizards
14,Charlotte Hornets,16.9,65.1,.206,-0.02,0.71,-11.79,11-41,6-24,26-56,11-71,0,,,0,17,0,0,cha,Hornets
15,Detroit Pistons,16.2,65.8,.198,0.17,0.06,-8.74,8-44,8-22,26-56,8-74,0,,,0,16,0,0,det,Pistons
1,Minnesota Timberwolves,56.3,25.7,.686,0.11,-0.52,6.44,36-16,20-10,64-18,47-35,100.0%,48.9%,26.0%,11.3%,56,1,0.113,min,T-Wolves
2,Oklahoma City Thunder,55.9,26.1,.682,0.05,-0.54,7.11,36-17,20-9,64-18,45-37,100.0%,40.4%,31.4%,15.6%,56,1,0.156,okc,Thunder
3,LA Clippers,54.8,27.2,.668,-0.30,0.42,5.80,35-16,20-11,65-17,46-36,100.0%,99.3%,19.3%,8.0%,55,1,0.08,lac,Clippers
4,Denver Nuggets,53.9,28.1,.658,0.28,-0.54,3.92,36-17,18-11,62-20,45-37,99.9%,10.7%,9.6%,3.2%,54,0.9990000000000001,0.032,den,Nuggets
5,New Orleans Pelicans,48.9,33.1,.596,0.10,-0.23,4.19,31-22,18-11,57-25,39-43,96.5%,79.5%,7.7%,2.5%,49,0.965,0.025,no,Pelicans
6,Dallas Mavericks,45.8,36.2,.559,0.41,-0.58,1.30,30-23,16-13,56-26,36-46,74.0%,20.3%,1.5%,0.3%,46,0.74,0.003,dal,Mavericks
7,Sacramento Kings,45.4,36.6,.554,0.37,0.72,0.89,30-22,15-15,54-28,36-46,71.3%,0.4%,1.1%,0.2%,45,0.713,0.002,sac,Kings
8,Phoenix Suns,45.5,36.5,.555,-1.06,1.85,1.92,31-22,15-14,55-27,36-46,72.2%,0.2%,1.7%,0.4%,46,0.722,0.004,phx,Suns
9,Golden State Warriors,43.5,38.5,.530,0.87,-1.13,2.11,25-25,18-14,53-29,34-48,48.1%,0.1%,1.4%,0.3%,44,0.48100000000000004,0.003,gs,Warriors
10,Los Angeles Lakers,41.8,40.2,.510,0.56,0.24,-0.12,28-26,14-14,51-31,32-50,25.9%,,0.2%,0,42,0.259,0,lal,Lakers
11,Houston Rockets,38.8,43.2,.473,0.19,-0.22,0.92,23-29,16-14,48-34,29-53,7.7%,0.1%,0.1%,0,39,0.077,0,hou,Rockets
12,Utah Jazz,38.8,43.2,.473,0.33,0.86,-1.73,26-27,13-16,52-30,29-53,4.4%,,,0,39,0.044000000000000004,0,uta,Jazz
13,Memphis Grizzlies,29.0,53.0,.354,0.74,-0.48,-5.57,18-35,11-18,38-44,21-61,0,,,0,29,0,0,mem,Grizzlies
14,Portland Trail Blazers,23.6,58.4,.288,0.51,0.99,-7.72,15-37,9-21,36-46,16-66,0,,,0,24,0,0,por,Blazers
15,San Antonio Spurs,17.4,64.6,.212,0.42,1.20,-8.53,10-43,7-22,28-54,11-71,0,,,0,17,0,0,sa,Spurs
