Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,61.8,20.2,.754,0.71,-1.31,9.92,29-9,33-11,70-12,52-30,100.0%,97.2%,96.5,3.1,0.4,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,55.0%,35.7%
2,Philadelphia 76ers,54.3,27.7,.663,-0.82,-0.54,7.29,24-13,30-15,66-16,43-39,100.0%,2.8%,2.7,58.1,25.5,8.7,3.2,1.2,0.4,0.2,NA,99.3,0.5,0.1,NA,NA,,NA,24.4%,12.1%
3,Milwaukee Bucks,51.8,30.2,.632,-0.87,0.29,4.10,26-12,26-18,63-19,39-43,99.5%,71.1%,0.7,26.7,36.8,18.1,9.5,5.3,1.7,0.7,NA,97.1,2.1,0.8,NA,NA,,NA,7.2%,2.6%
4,Indiana Pacers,48.0,34.0,.585,-0.33,-0.09,2.86,23-15,25-19,59-23,34-48,95.5%,20.7%,0.1,4.5,13.2,20.3,20.5,18.1,12.4,6.5,NA,76.6,13.7,8.7,0.9,0.1,,NA,3.6%,1.1%
5,New York Knicks,48.5,33.5,.591,0.03,-0.07,3.82,22-16,27-17,60-22,36-46,96.5%,0.1%,0.1,4.2,12.6,23.3,21.7,18.2,11.2,5.3,NA,80.0,12.7,6.6,0.6,0.1,,NA,5.7%,1.9%
6,Cleveland Cavaliers,46.6,35.4,.568,-0.18,-0.43,1.74,22-15,25-20,59-23,34-48,89.8%,8.2%,NA,2,5.9,11.5,16.4,20.5,21.2,12.2,NA,56.4,23.7,17.3,2.2,0.4,0.1,NA,2.0%,0.6%
7,Orlando Magic,45.7,36.3,.557,0.11,-1.05,1.32,21-17,25-19,56-26,32-50,86.2%,52.2%,NA,1,3.4,10.3,15.6,19,22.7,14.1,NA,49.3,22.1,23.7,3.9,0.8,0.1,NA,1.1%,0.2%
8,Miami Heat,44.9,37.1,.548,-0.55,-0.45,0.32,22-16,23-21,57-25,33-49,82.4%,47.4%,NA,0.4,2.2,7.8,13,16.9,24.2,17.9,NA,40.3,23,29.6,5.6,1.3,0.3,NA,0.8%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,37.5,44.5,.458,0.24,-0.77,-1.91,18-22,20-22,49-33,26-56,17.1%,,NA,NA,NA,NA,0.1,0.4,2.5,14.1,NA,0.5,1.1,5.6,34.1,27,31.7,NA,0.1%,
10,Atlanta Hawks,36.7,45.3,.447,0.33,-0.45,-1.43,15-22,22-23,49-33,25-57,14.7%,0.4%,NA,NA,NA,NA,0.1,0.2,1.7,12.6,NA,0.3,0.6,3.5,23.1,27.9,44.6,NA,,
11,Brooklyn Nets,35.8,46.2,.436,-0.23,0.11,-2.07,16-22,20-24,47-35,23-59,11.8%,,NA,NA,NA,NA,NA,0.1,1.4,10.3,NA,0.1,0.4,3,19.3,25,52.2,NA,,
12,Toronto Raptors,34.6,47.4,.422,-0.24,0.04,-1.88,15-24,20-23,46-36,24-58,6.6%,,NA,NA,NA,NA,NA,NA,0.5,6.1,NA,,0.2,1.1,10.3,17.4,71.1,NA,,
13,Charlotte Hornets,18.7,63.3,.229,0.13,0.52,-11.49,8-28,11-35,31-51,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,17.7,64.3,.216,0.14,0.21,-10.61,6-31,12-33,29-53,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
