Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
6,Sacramento Kings,45.8,36.2,.559,0.14,0.84,1.05,28-19,18-17,55-27,34-48,84.9%,1.0%,NA,NA,0.2,1.9,20,36.1,16.1,10.5,NA,58.2,20.3,10.9,5.9,3.4,1.3,NA,1.5%,0.3%
7,Phoenix Suns,44.2,37.8,.539,-1.06,1.52,1.17,28-21,16-17,54-28,34-48,69.6%,0.2%,NA,NA,NA,0.3,7.6,20.3,23.9,17.4,NA,28.3,27.4,19.8,12.2,7.5,4.8,NA,1.0%,0.1%
8,Dallas Mavericks,42.6,39.4,.519,0.13,0.09,-0.24,26-22,17-17,52-30,32-50,48.2%,8.5%,NA,NA,NA,0.1,4,8.9,17.6,17.6,NA,12.9,16.9,21.6,20.2,15.2,13.2,NA,0.3%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Houston Rockets,41.4,40.6,.505,0.15,-0.25,1.69,23-25,18-16,51-31,31-51,39.9%,4.7%,NA,NA,NA,0.1,2,5.8,13.4,18.6,NA,7.9,10.9,15.3,19.4,21.1,25.5,NA,0.8%,0.2%
10,Golden State Warriors,41.2,40.8,.502,0.94,-0.92,1.21,21-24,20-17,52-30,29-53,34.3%,,NA,NA,NA,NA,0.9,4.2,12.6,16.6,NA,5.1,9.2,15.5,19.5,20.3,30.5,NA,0.6%,0.1%
11,Los Angeles Lakers,40.3,41.7,.492,0.58,0.26,-0.62,25-25,15-17,50-32,32-50,22.9%,,NA,NA,NA,NA,0.6,2.1,8,12.2,NA,2.7,6.1,11,16.3,21.9,42.1,NA,0.1%,
12,Utah Jazz,37.6,44.4,.459,0.17,1.02,-2.17,24-26,14-18,49-33,28-54,4.5%,,NA,NA,NA,NA,NA,0.2,1,3.3,NA,0.2,0.6,2.1,4.8,9.9,82.3,NA,,
13,Memphis Grizzlies,31.0,51.0,.378,0.60,-0.27,-4.85,18-31,13-20,41-41,22-60,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,100.0,NA,,
14,Portland Trail Blazers,24.6,57.4,.300,0.47,0.96,-7.78,15-34,10-23,35-47,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.7,63.3,.229,0.32,1.14,-8.05,10-39,9-24,29-53,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
