Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,63.0,19.0,.768,0.27,-0.70,10.77,26-6,37-13,73-9,51-31,100.0%,89.6%,88.2,10.3,1.5,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,53.0%,38.0%
2,Philadelphia 76ers,58.0,24.0,.707,-0.47,-0.69,9.60,22-10,36-14,69-13,45-37,100.0%,10.5%,10.1,66.2,22.1,1.5,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,33.7%,21.4%
3,Milwaukee Bucks,54.2,27.8,.661,-1.11,0.34,4.92,24-8,30-20,66-16,40-42,100.0%,95.9%,1.8,22.8,63.7,8.8,2.2,0.6,0.1,0.1,NA,99.8,0.2,0.1,NA,NA,,NA,7.3%,3.0%
4,Orlando Magic,47.5,34.5,.579,0.07,-0.72,2.26,19-13,28-22,60-22,35-47,95.6%,69.7%,NA,0.5,7.5,41.1,21.9,13.5,7.2,3.9,NA,84.5,8.4,4.6,1.8,0.5,0.2,NA,2.0%,0.6%
5,Cleveland Cavaliers,45.3,36.7,.553,1.15,-0.92,1.15,18-14,27-23,58-24,34-48,87.6%,2.7%,NA,0.2,2.1,15.1,22.8,21.4,15.5,10.6,NA,61.6,18,12.5,5.3,1.9,0.6,NA,1.0%,0.1%
6,Miami Heat,44.7,37.3,.545,-1.02,0.15,0.54,19-13,26-24,57-25,32-50,83.0%,29.7%,NA,0.1,1.4,15.5,18.1,19.4,17,11.6,NA,54.4,18.3,15.6,7.2,3,1.5,NA,0.8%,0.2%
7,New York Knicks,44.2,37.8,.539,0.29,0.25,1.73,17-15,27-23,57-25,31-51,82.6%,,NA,0.1,0.8,9.7,17.3,21.2,20.3,13.3,NA,49.0,20.2,17.3,8.1,3.6,1.7,NA,1.0%,0.3%
8,Indiana Pacers,43.5,38.5,.530,-0.56,0.40,1.21,17-14,26-25,55-27,31-51,76.6%,1.4%,NA,NA,0.9,7.8,15.2,17.9,19.6,15.3,NA,41.8,20.3,18.9,10.7,4.9,3.5,NA,0.9%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Brooklyn Nets,38.3,43.7,.468,-0.12,0.19,-0.88,15-18,23-26,50-32,26-56,26.9%,,NA,NA,NA,0.2,1,2.5,8,15.1,NA,3.8,5.9,11.8,22.9,23,32.5,NA,0.1%,
10,Chicago Bulls,38.1,43.9,.464,0.67,-0.86,-1.48,15-19,23-25,51-31,26-56,21.9%,,NA,NA,NA,0.2,0.7,2,5.9,13.2,NA,2.8,4.5,9.2,20.4,24.4,38.7,NA,0.1%,
11,Atlanta Hawks,37.4,44.6,.456,-0.15,0.16,-0.65,13-19,24-26,53-29,25-57,18.1%,0.6%,NA,NA,NA,0.1,0.5,1.2,4.6,11.7,NA,1.8,3,7.1,15.6,23.5,48.9,NA,0.1%,
12,Toronto Raptors,35.4,46.6,.432,0.08,0.00,-1.26,12-20,23-27,48-34,24-58,7.8%,,NA,NA,NA,NA,0.1,0.3,2,5.5,NA,0.4,1.2,3,7.9,15.1,72.4,NA,,
13,Charlotte Hornets,20.7,61.3,.252,0.42,0.46,-10.45,7-23,14-38,33-49,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,20.3,61.7,.247,0.13,0.46,-9.34,6-26,14-36,34-48,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,16.7,65.3,.203,0.88,0.02,-10.06,3-29,14-36,28-54,5-77,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,58.2,23.8,.709,0.50,-0.91,9.05,22-9,36-15,70-12,46-36,100.0%,53.4%,53.2,35.3,9.5,1.7,0.3,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,46.4%,21.8%
2,Minnesota Timberwolves,57.5,24.5,.701,0.36,-0.75,6.23,24-7,33-18,69-13,46-36,100.0%,40.6%,40.5,41.8,14.6,2.6,0.4,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,21.6%,7.1%
