Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,60.6,21.4,.740,1.45,-0.80,10.24,19-5,42-16,71-11,47-35,100.0%,77.3%,45.4%,32.9%,61,1,0.32899999999999996,bos,Celtics
2,Philadelphia 76ers,57.6,24.4,.702,-0.59,-0.36,9.58,17-7,41-17,70-12,43-39,100.0%,22.7%,37.0%,26.3%,58,1,0.263,phi,76ers
3,Orlando Magic,49.7,32.3,.606,-0.60,-0.21,3.61,16-8,34-24,64-18,35-47,97.4%,89.8%,4.9%,2.0%,50,0.9740000000000001,0.02,orl,Magic
4,Milwaukee Bucks,49.4,32.6,.603,-0.79,0.28,3.09,17-7,32-26,64-18,36-46,96.9%,78.0%,4.2%,1.6%,49,0.9690000000000001,0.016,mil,Bucks
5,New York Knicks,46.4,35.6,.566,-0.47,0.63,3.19,14-10,32-26,60-22,32-50,88.8%,,3.5%,1.5%,46,0.888,0.015,ny,Knicks
6,Brooklyn Nets,45.1,36.9,.550,0.46,-0.11,2.42,13-11,32-26,58-24,31-51,81.3%,,2.1%,0.8%,45,0.813,0.008,bkn,Nets
7,Cleveland Cavaliers,43.4,38.6,.530,1.32,-0.58,0.88,13-12,30-27,58-24,30-52,66.0%,9.7%,0.8%,0.2%,43,0.66,0.002,cle,Cavaliers
8,Indiana Pacers,43.4,38.6,.530,-0.96,0.48,1.22,13-10,30-29,58-24,29-53,67.8%,12.3%,1.1%,0.4%,43,0.6779999999999999,0.004,ind,Pacers
9,Miami Heat,41.9,40.1,.511,-1.25,0.39,-0.29,14-11,28-29,57-25,28-54,48.3%,6.2%,0.4%,0.1%,42,0.483,0.001,mia,Heat
10,Atlanta Hawks,40.8,41.2,.498,0.96,-0.20,1.04,10-14,31-27,53-29,27-55,42.1%,4.1%,0.6%,0.2%,41,0.42100000000000004,0.002,atl,Hawks
11,Toronto Raptors,36.5,45.5,.445,0.76,-0.04,-1.56,10-15,27-30,52-30,24-58,9.1%,,,0,36,0.091,0,tor,Raptors
12,Chicago Bulls,33.9,48.1,.413,0.29,-0.16,-3.48,10-16,24-32,50-32,21-61,2.3%,,,0,34,0.023,0,chi,Bulls
13,Charlotte Hornets,26.5,55.5,.323,0.13,0.54,-7.52,7-16,19-40,41-41,15-67,0,,,0,26,0,0,cha,Hornets
14,Washington Wizards,21.9,60.1,.267,1.04,0.25,-9.00,4-20,18-40,37-45,11-71,0,,,0,22,0,0,wsh,Wizards
15,Detroit Pistons,17.4,64.6,.212,0.69,0.36,-10.63,2-23,15-42,32-50,6-76,0,,,0,17,0,0,det,Pistons
1,Minnesota Timberwolves,56.0,26.0,.683,-0.64,-0.33,6.67,18-5,38-21,69-13,42-40,100.0%,66.0%,28.7%,11.4%,56,1,0.114,min,T-Wolves
2,Oklahoma City Thunder,53.1,28.9,.648,-0.20,-0.36,6.80,15-8,38-21,65-17,38-44,99.4%,22.3%,27.7%,11.0%,53,0.9940000000000001,0.11,okc,Thunder
3,Denver Nuggets,51.5,30.5,.628,0.48,-0.61,4.59,17-9,35-21,65-17,37-45,98.7%,11.7%,14.7%,4.5%,52,0.987,0.045,den,Nuggets
4,Houston Rockets,48.5,33.5,.591,-0.30,-0.40,4.07,13-9,35-25,61-21,32-50,92.1%,63.4%,9.6%,2.8%,48,0.9209999999999999,0.027999999999999997,hou,Rockets
5,LA Clippers,47.4,34.6,.578,-1.19,0.15,3.73,14-10,33-25,62-20,34-48,88.3%,57.6%,9.0%,2.5%,47,0.883,0.025,lac,Clippers
6,Dallas Mavericks,45.5,36.5,.555,-1.10,0.20,1.32,15-9,30-28,60-22,32-50,73.1%,23.7%,3.0%,0.5%,46,0.731,0.005,dal,Mavericks
7,Sacramento Kings,44.9,37.1,.548,1.20,-0.18,0.85,14-9,31-28,59-23,31-51,66.9%,21.5%,2.0%,0.4%,45,0.669,0.004,sac,Kings
8,New Orleans Pelicans,44.3,37.7,.541,0.05,-0.19,0.90,15-11,29-27,58-24,31-51,62.6%,12.9%,1.7%,0.4%,44,0.626,0.004,no,Pelicans
9,Los Angeles Lakers,42.8,39.2,.522,-0.40,0.48,0.13,15-11,28-28,56-26,29-53,48.0%,9.8%,1.2%,0.2%,43,0.48,0.002,lal,Lakers
10,Golden State Warriors,42.4,39.6,.517,1.72,-0.93,1.64,10-14,32-26,57-25,28-54,45.9%,8.0%,1.9%,0.4%,42,0.45899999999999996,0.004,gs,Warriors
11,Phoenix Suns,40.4,41.6,.493,-1.51,0.45,-0.35,13-12,27-30,52-30,26-56,25.1%,3.1%,0.5%,0,40,0.251,0,phx,Suns
12,Utah Jazz,26.2,55.8,.320,-0.52,1.05,-8.28,9-16,17-40,43-39,15-67,0,,,0,26,0,0,uta,Jazz
13,Memphis Grizzlies,25.4,56.6,.310,-0.87,0.63,-7.16,6-18,19-39,40-42,12-70,0,,,0,25,0,0,mem,Grizzlies
14,Portland Trail Blazers,24.8,57.2,.303,-0.98,1.00,-7.84,6-17,19-40,38-44,12-70,0,,,0,25,0,0,por,Blazers
15,San Antonio Spurs,22.1,59.9,.269,1.72,0.01,-8.82,4-20,18-40,35-47,11-71,0,,,0,22,0,0,sa,Spurs
