Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,63.5,18.5,.774,-0.06,-1.47,10.05,43-12,20-7,70-12,54-28,100.0%,100.0%,99.9,0.1,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,65.9%,48.0%
2,Cleveland Cavaliers,54.1,27.9,.660,-0.70,-0.19,4.98,36-17,18-11,63-19,44-38,100.0%,94.8%,0.1,88.1,8.6,2,0.8,0.3,NA,NA,NA,99.9,0.1,NA,NA,NA,,NA,13.9%,6.3%
3,New York Knicks,49.1,32.9,.599,-0.43,0.40,4.12,33-22,16-11,58-24,39-43,99.3%,,NA,5.1,31.5,27.3,18.8,10.7,4.2,1.8,NA,93.3,5,1.6,NA,NA,,NA,8.0%,2.9%
4,Milwaukee Bucks,48.7,33.3,.594,-0.79,1.17,2.39,35-21,14-12,58-24,41-41,98.6%,4.9%,NA,3.8,31.7,25.1,18.9,12,4.6,2.4,NA,91.5,6.4,2,NA,NA,,NA,3.3%,1.0%
5,Philadelphia 76ers,48.1,33.9,.587,-0.91,0.32,3.48,32-22,16-12,56-26,39-43,97.7%,,NA,2.2,17.6,23,24.3,18.7,8.1,3.8,NA,85.8,9.9,4.1,0.2,NA,,NA,5.0%,1.7%
6,Orlando Magic,45.9,36.1,.560,0.28,-2.01,1.16,30-25,16-11,55-27,37-45,92.3%,66.3%,NA,0.4,6.7,12.6,18.5,23.6,19.5,11.2,NA,61.7,22.5,15,0.8,NA,,NA,1.6%,0.4%
7,Indiana Pacers,44.6,37.4,.544,-0.36,0.27,1.07,31-25,14-12,54-28,36-46,85.8%,0.3%,NA,0.2,2.4,5.8,10.6,17.8,30.9,18.2,NA,36.8,31.1,29.6,2.4,0.2,,NA,1.5%,0.3%
8,Miami Heat,44.0,38.0,.536,-0.33,-0.83,-0.13,30-25,14-13,53-29,35-47,81.4%,33.7%,NA,0.1,1.5,4.3,8.1,16.8,29.8,20.8,NA,30.8,24.1,41.4,3.5,0.3,,NA,0.6%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.0,44.0,.464,-0.65,0.41,-1.79,26-29,12-15,48-34,29-53,22.5%,,NA,NA,NA,NA,0.1,0.1,2.4,19.9,NA,0.2,0.8,5.2,62.2,22,9.6,NA,,
10,Atlanta Hawks,35.9,46.1,.438,-0.02,-0.29,-2.58,24-31,12-15,45-37,27-55,12.7%,,NA,NA,NA,NA,NA,NA,0.3,12.4,NA,,0.1,0.8,18.6,45.7,34.9,NA,,
11,Brooklyn Nets,34.4,47.6,.419,0.50,-1.22,-1.78,21-33,13-15,45-37,26-56,9.4%,,NA,NA,NA,NA,NA,NA,0.2,9.3,NA,,NA,0.4,12,30,57.6,NA,,
12,Toronto Raptors,30.1,51.9,.367,0.05,-0.39,-3.84,19-36,11-16,40-42,21-61,0.3%,,NA,NA,NA,NA,NA,NA,NA,0.3,NA,,NA,NA,0.3,1.8,97.9,NA,,
13,Charlotte Hornets,19.0,63.0,.232,-0.06,0.67,-10.80,13-41,6-22,28-54,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,16.6,65.4,.203,0.00,0.25,-9.09,9-45,8-20,26-56,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.5,66.5,.189,0.13,0.12,-9.00,8-46,8-20,24-58,8-74,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,57.8,24.2,.705,-0.02,-0.39,7.24,39-16,19-8,65-17,47-35,100.0%,67.9%,63.5,22.8,11.1,2.5,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,32.8%,14.9%
2,Oklahoma City Thunder,56.4,25.6,.688,0.07,-0.57,7.26,37-17,19-9,64-18,47-35,100.0%,30.4%,27.2,40.3,24.7,6.6,1.2,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,31.2%,13.6%
