Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,63.5,18.5,.774,-0.06,-1.47,10.05,43-12,20-7,70-12,55-27,100.0%,100.0%,99.8,0.2,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,65.8%,46.7%
2,Cleveland Cavaliers,54.1,27.9,.660,-0.70,-0.19,4.98,36-17,18-11,63-19,45-37,100.0%,94.4%,0.2,87.7,8.7,2,1,0.3,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,13.4%,5.3%
3,New York Knicks,49.2,32.8,.599,-0.43,0.40,4.12,33-22,16-11,58-24,39-43,99.0%,,NA,4.9,33.2,25.9,17.7,11.1,4.1,2.1,NA,92.8,5.5,1.7,NA,NA,,NA,7.5%,2.7%
4,Milwaukee Bucks,48.7,33.3,.594,-0.79,1.17,2.39,35-21,14-12,57-25,39-43,98.4%,5.2%,NA,4.4,30.3,25.8,18.5,12.4,4.7,2.3,NA,91.4,6.6,1.9,NA,NA,,NA,3.9%,1.3%
5,Philadelphia 76ers,48.1,33.9,.586,-0.91,0.32,3.48,32-22,16-12,57-25,39-43,97.9%,,NA,2,17,23.8,24.4,18.6,8.2,4,NA,85.7,10.1,4,0.2,NA,,NA,5.4%,1.9%
6,Orlando Magic,45.9,36.1,.560,0.28,-2.01,1.16,30-25,16-11,55-27,37-45,92.3%,65.7%,NA,0.4,7.3,11.9,19,23.2,18.9,11.4,NA,61.9,22.1,15.2,0.8,NA,,NA,1.8%,0.4%
7,Indiana Pacers,44.6,37.4,.544,-0.36,0.27,1.07,31-25,14-12,54-28,35-47,85.9%,0.4%,NA,0.2,2.1,5.8,10.4,17.5,31.4,18.5,NA,36.1,31.3,30,2.4,0.2,,NA,1.5%,0.3%
8,Miami Heat,44.0,38.0,.536,-0.33,-0.83,-0.13,30-25,14-13,53-29,35-47,82.3%,34.3%,NA,0.1,1.5,4.7,9.1,16.6,29.5,20.8,NA,32.0,23.2,40.7,3.7,0.3,,NA,0.6%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.0,44.0,.464,-0.65,0.41,-1.79,26-29,12-15,47-35,29-53,22.3%,,NA,NA,NA,NA,NA,0.1,2.6,19.5,NA,0.2,1,5.2,61.1,22.8,9.7,NA,0.1%,
10,Atlanta Hawks,35.9,46.1,.438,-0.02,-0.29,-2.58,24-31,12-15,44-38,28-54,13.0%,,NA,NA,NA,NA,NA,NA,0.3,12.7,NA,,0.1,0.8,19.6,45.4,34.1,NA,,
11,Brooklyn Nets,34.4,47.6,.419,0.50,-1.22,-1.78,21-33,13-15,44-38,25-57,8.6%,,NA,NA,NA,NA,NA,NA,0.2,8.4,NA,,NA,0.5,11.9,29.1,58.5,NA,,
12,Toronto Raptors,30.1,51.9,.366,0.05,-0.39,-3.84,19-36,11-16,38-44,21-61,0.4%,,NA,NA,NA,NA,NA,NA,NA,0.4,NA,,NA,NA,0.3,2,97.7,NA,,
13,Charlotte Hornets,19.0,63.0,.232,-0.06,0.67,-10.80,13-41,6-22,28-54,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,16.6,65.4,.203,0.00,0.25,-9.09,9-45,8-20,25-57,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.6,66.4,.190,0.13,0.12,-9.00,8-46,8-20,24-58,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,57.8,24.2,.705,-0.02,-0.39,7.24,39-16,19-8,65-17,49-33,100.0%,68.5%,64,22.6,10.9,2.2,0.2,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,33.2%,15.3%
2,Oklahoma City Thunder,56.3,25.7,.687,0.07,-0.57,7.26,37-17,19-9,64-18,47-35,100.0%,30.1%,27,40,24.6,6.9,1.4,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,30.5%,14.2%
