Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,57.8,24.2,.705,-0.16,2.07,3.72,55-22,3-2,60-22,55-27,100.0%,100.0%,67.7,32.2,0.1,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,14.2%,8.0%
2,Boston Celtics,56.6,25.4,.690,-0.23,1.73,6.28,54-24,3-1,58-24,54-28,100.0%,99.2%,32.2,67,0.8,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,34.9%,25.2%
3,Philadelphia 76ers,53.8,28.2,.656,-0.08,2.06,4.59,51-26,3-2,56-26,51-31,100.0%,0.8%,0.1,0.8,98.8,0.4,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,17.7%,11.1%
4,Cleveland Cavaliers,50.9,31.1,.621,0.01,-3.24,5.32,48-30,3-1,52-30,48-34,100.0%,,NA,NA,0.4,98.6,1.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,20.7%,13.7%
5,New York Knicks,47.5,34.5,.579,0.12,-1.17,3.13,45-33,2-2,49-33,45-37,100.0%,,NA,NA,NA,1.1,96.6,2.3,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,6.5%,3.6%
6,Brooklyn Nets,45.0,37.0,.549,0.27,-1.23,1.19,42-35,3-2,47-35,42-40,98.0%,,NA,NA,NA,NA,2.3,88.4,4.8,2.6,NA,90.6,9.3,NA,NA,NA,,NA,2.4%,1.0%
7,Miami Heat,42.5,39.5,.518,0.30,-1.04,-0.76,40-37,3-2,45-37,40-42,71.6%,96.6%,NA,NA,NA,NA,NA,9.3,40,22.3,NA,9.3,83.5,4.8,1.8,0.6,,NA,0.6%,0.2%
8,Atlanta Hawks,40.2,41.8,.490,-0.09,2.36,-0.13,38-39,2-3,43-39,38-44,41.7%,3.4%,NA,NA,NA,NA,NA,0.1,19.6,22.1,NA,0.1,3.1,35.1,27.2,33.6,0.9,NA,0.4%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Toronto Raptors,40.4,41.6,.493,0.09,0.95,1.23,38-39,2-3,43-39,38-44,48.6%,,NA,NA,NA,NA,NA,NA,23.2,25.4,NA,,3.3,38.6,38.3,19.6,0.2,NA,1.4%,0.5%
10,Chicago Bulls,39.7,42.3,.484,0.10,0.09,1.28,37-40,3-2,42-40,37-45,39.7%,,NA,NA,NA,NA,NA,NA,12.4,27.3,NA,,0.7,21.5,32.6,44.2,1.1,NA,1.2%,0.5%
11,Washington Wizards,36.5,45.5,.445,0.17,-0.41,-0.62,34-43,3-2,39-43,34-48,0.4%,,NA,NA,NA,NA,NA,NA,NA,0.4,NA,,NA,NA,0.1,1.5,98.4,NA,,
12,Indiana Pacers,35.6,46.4,.434,0.25,1.07,-2.82,34-44,2-2,38-44,34-48,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.3,99.6,NA,,
13,Orlando Magic,35.1,46.9,.428,0.13,0.75,-2.18,33-44,2-3,38-44,33-49,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.2,99.8,NA,,
14,Charlotte Hornets,27.5,54.5,.335,0.37,-0.06,-5.78,26-52,2-2,30-52,26-56,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,17.5,64.5,.213,0.55,-0.66,-7.31,16-61,1-4,21-61,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,54.0,28.0,.659,-0.28,-0.66,3.43,51-26,3-2,56-26,51-31,100.0%,100.0%,96.3,3.5,0.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,24.3%,9.6%
2,Memphis Grizzlies,51.8,30.2,.632,-0.45,0.84,3.88,49-28,3-2,54-28,49-33,100.0%,100.0%,3.4,78.4,18.3,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,27.2%,11.5%
3,Sacramento Kings,49.9,32.1,.609,-0.36,-0.88,2.85,47-30,3-2,52-30,47-35,100.0%,99.9%,0.4,18.2,81.4,0.1,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,16.8%,6.2%
4,Phoenix Suns,45.0,37.0,.548,0.08,-1.20,2.08,42-35,3-2,47-35,42-40,99.9%,0.1%,NA,NA,0.1,91.7,6.5,1.4,0.3,0.1,NA,99.6,0.3,0.1,NA,NA,,NA,13.0%,4.2%
5,Los Angeles Clippers,43.0,39.0,.524,-0.22,0.12,0.12,41-37,2-2,45-37,41-41,89.6%,,NA,NA,NA,4.4,46,20.4,11.7,7.1,NA,70.7,15.7,8.5,3.8,1.3,0.1,NA,3.7%,0.8%
6,Golden State Warriors,42.9,39.1,.523,-0.17,0.98,0.61,41-37,2-2,45-37,41-41,86.5%,,NA,NA,NA,2.2,23.4,33.7,17,10.2,NA,59.3,20.6,13.1,6.2,0.8,0.1,NA,4.2%,1.1%
7,New Orleans Pelicans,41.6,40.4,.508,-0.41,1.91,1.60,39-38,3-2,44-38,39-43,64.4%,,NA,NA,NA,1.4,11.4,14.1,19.2,18.2,NA,26.9,16.6,18.5,23.4,9.6,5.0,NA,5.0%,1.6%
8,Los Angeles Lakers,41.7,40.3,.508,-0.04,-1.50,-0.01,39-38,3-2,44-38,39-43,62.5%,,NA,NA,NA,0.3,7.4,17.2,20.4,17.1,NA,25.0,21.2,21.6,17.6,8.5,6.1,NA,2.2%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Minnesota Timberwolves,41.3,40.7,.503,-0.05,-2.68,-0.45,39-39,2-2,43-39,39-43,59.9%,,NA,NA,NA,NA,5.2,12.2,23.5,19,NA,17.4,21.7,27.4,22.5,8.3,2.6,NA,1.9%,0.3%
10,Dallas Mavericks,39.8,42.2,.485,-0.16,-1.42,0.30,37-40,3-2,42-40,37-45,16.2%,,NA,NA,NA,NA,0.1,0.5,4.6,11.1,NA,0.5,2.2,6.6,13.6,24.3,52.9,NA,0.7%,0.1%
11,Oklahoma City Thunder,39.9,42.1,.487,-0.21,1.44,0.81,38-40,2-2,42-40,38-44,19.1%,,NA,NA,NA,NA,0.1,0.5,2.8,15.8,NA,0.6,1.5,3.7,11.4,43.4,39.5,NA,1.0%,0.3%
12,Utah Jazz,38.3,43.7,.467,-0.16,1.08,-0.83,36-41,2-3,41-41,36-46,1.8%,,NA,NA,NA,NA,NA,NA,0.4,1.4,NA,,0.2,0.6,1.6,3.9,93.7,NA,0.1%,
13,Portland Trail Blazers,34.1,47.9,.416,0.09,-1.23,-3.19,32-45,2-3,37-45,32-50,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Houston Rockets,20.2,61.8,.246,0.29,-0.75,-8.02,19-59,1-3,23-59,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.1,61.9,.245,0.24,0.32,-10.32,19-58,1-4,24-58,19-63,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
