Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.8,19.2,.766,0.63,-1.75,10.12,36-11,27-8,71-11,53-29,100.0%,99.7%,99.5,0.4,0.1,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,59.0%,42.6%
2,Philadelphia 76ers,52.6,29.4,.642,-0.99,-0.03,5.75,29-16,24-13,62-20,42-40,100.0%,0.2%,0.2,26.8,25.4,23.4,18.9,4.5,0.6,0.1,NA,99.2,0.8,0.1,NA,NA,,NA,13.2%,6.1%
3,Milwaukee Bucks,52.0,30.0,.634,-0.61,0.45,3.48,32-15,20-15,62-20,41-41,99.9%,47.9%,0.2,25.2,24.5,23.1,19.8,6.1,0.7,0.3,NA,98.9,1.1,NA,NA,NA,,NA,5.6%,1.9%
4,Cleveland Cavaliers,51.8,30.2,.632,0.07,-1.05,4.36,28-16,24-14,62-20,42-40,99.9%,49.1%,0.1,24.6,23.2,23,20.9,6.9,1,0.3,NA,98.6,1.4,NA,NA,NA,,NA,7.4%,3.0%
5,New York Knicks,52.1,29.9,.635,-0.48,0.40,5.42,30-17,22-13,62-20,40-42,99.8%,0.2%,0.1,22.3,24.7,24.3,21.4,5.9,0.7,0.3,NA,98.8,1.1,0.1,NA,NA,,NA,12.0%,5.5%
6,Indiana Pacers,46.1,35.9,.562,-0.23,-0.02,1.81,27-20,19-16,57-25,35-47,93.5%,3.0%,NA,0.7,1.8,4.9,13.4,43.6,20.1,9,NA,64.4,29.2,5.5,0.7,0.1,,NA,1.8%,0.6%
7,Orlando Magic,44.0,38.0,.537,0.48,-1.71,0.99,24-23,20-15,54-28,32-50,86.0%,80.1%,NA,0.1,0.2,1.2,5.1,27.9,34.9,16.6,NA,34.5,46,15.1,3.6,0.6,0.2,NA,1.0%,0.2%
8,Miami Heat,40.2,41.8,.490,-0.51,-0.22,-1.85,24-23,16-19,52-30,30-52,56.5%,19.5%,NA,NA,NA,NA,0.4,4.6,25.9,25.6,NA,5.0,16,48,20.3,8,2.6,NA,0.1%,
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,37.7,44.3,.460,-0.51,0.08,-1.91,22-25,16-19,49-33,28-54,29.8%,,NA,NA,NA,NA,NA,0.4,8.8,20.5,NA,0.5,2.9,17.3,37.1,27.9,14.4,NA,0.1%,
10,Brooklyn Nets,36.2,45.8,.441,-0.10,-0.05,-0.92,19-27,17-19,46-36,25-57,24.4%,,NA,NA,NA,NA,NA,0.1,5.9,18.4,NA,0.1,1.2,11.3,26.7,31.8,28.9,NA,0.1%,
11,Atlanta Hawks,34.2,47.8,.417,-0.11,0.07,-3.20,19-27,15-21,45-37,24-58,7.3%,0.4%,NA,NA,NA,NA,NA,0.1,1.1,6.2,NA,0.1,0.3,2,8.9,22.4,66.3,NA,,
12,Toronto Raptors,32.3,49.7,.393,0.14,-0.41,-2.25,16-30,16-20,43-39,23-59,3.1%,,NA,NA,NA,NA,NA,NA,0.3,2.8,NA,,NA,0.5,2.8,9.1,87.6,NA,,
13,Washington Wizards,18.3,63.7,.223,-0.54,0.98,-9.36,9-37,9-27,28-54,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Charlotte Hornets,17.9,64.1,.218,0.06,0.60,-11.72,10-35,8-29,29-53,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.0,67.0,.183,0.10,0.36,-9.60,6-40,9-27,26-56,7-75,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,56.6,25.4,.690,0.00,-0.60,7.85,32-15,25-10,65-17,47-35,100.0%,48.2%,41.5,26.6,19.8,11.3,0.9,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,36.8%,18.0%
2,Minnesota Timberwolves,55.8,26.2,.681,0.10,-0.39,5.59,33-14,23-12,64-18,45-37,100.0%,35.4%,30.6,25.2,23.9,18.4,1.8,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,17.6%,6.7%
3,Denver Nuggets,54.8,27.2,.668,0.50,-0.88,4.63,33-15,22-12,63-19,44-38,100.0%,16.3%,14.2,19.9,28.2,33.4,3.7,0.5,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,12.7%,4.0%
4,Los Angeles Clippers,54.5,27.5,.665,0.18,-0.47,6.31,30-15,25-12,65-17,41-41,100.0%,98.5%,13.7,28,26.3,28.3,3,0.7,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,23.1%,9.1%
5,New Orleans Pelicans,47.2,34.8,.575,0.32,-0.52,3.81,26-21,21-14,56-26,34-48,93.6%,76.2%,NA,0.2,1.3,5.8,46.7,23,11,5.6,NA,77.0,11.5,6.5,3.1,1.4,0.5,NA,5.6%,1.6%
6,Sacramento Kings,45.7,36.3,.557,0.07,0.83,0.99,27-18,19-18,57-25,34-48,83.3%,1.1%,NA,0.1,0.4,1.9,21.8,31.8,16.1,11.2,NA,56.0,20.1,12.2,6.6,3.4,1.6,NA,1.3%,0.2%
7,Phoenix Suns,44.3,37.7,.540,-1.06,1.30,1.11,27-20,17-18,56-26,34-48,71.5%,0.3%,NA,NA,0.1,0.5,9.9,19.5,24.3,17.3,NA,30.0,26.7,20.4,11.9,6.8,4.2,NA,1.1%,0.2%
8,Dallas Mavericks,43.5,38.5,.530,-0.04,0.19,0.30,26-21,17-18,54-28,33-49,61.3%,17.3%,NA,NA,NA,0.4,8.8,14.2,20.3,17.7,NA,23.4,19.6,23.2,16.6,9.8,7.4,NA,0.7%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Houston Rockets,41.3,40.7,.504,0.15,-0.25,1.37,22-24,19-17,52-30,31-51,40.4%,6.5%,NA,NA,NA,0.1,2.8,6.1,13.3,18.1,NA,8.9,10.5,16,20.6,19.4,24.6,NA,0.8%,0.1%
10,Los Angeles Lakers,40.1,41.9,.489,0.43,0.40,-0.67,24-24,16-18,50-32,31-51,22.0%,,NA,NA,NA,NA,0.4,2.1,6.8,12.7,NA,2.5,5.7,9.6,17.9,23.6,40.8,NA,0.1%,
11,Golden State Warriors,39.5,42.5,.482,0.94,-0.80,0.47,19-24,20-19,50-32,28-54,19.3%,,NA,NA,NA,NA,0.3,1.6,5.7,11.7,NA,1.9,4.1,8.1,14.6,19.9,51.4,NA,0.2%,0.1%
12,Utah Jazz,38.4,43.6,.469,-0.02,1.15,-2.09,24-24,14-20,51-31,29-53,8.5%,,NA,NA,NA,NA,0.1,0.4,2.3,5.7,NA,0.5,1.6,4,8.6,15.4,69.9,NA,,
13,Memphis Grizzlies,32.0,50.0,.390,0.49,-0.15,-4.62,18-29,14-21,42-40,23-59,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.1,0.3,99.7,NA,,
14,Portland Trail Blazers,24.0,58.0,.292,0.35,1.06,-8.05,14-33,10-25,34-48,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,19.2,62.8,.235,0.22,1.18,-8.27,10-37,9-26,29-53,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
