Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,63.0,19.0,.768,1.27,-1.17,11.44,23-6,40-13,73-9,51-31,100.0%,89.5%,53.6%,41.1%,63,1,0.41100000000000003,bos,Celtics
2,Philadelphia 76ers,57.9,24.1,.706,-0.77,-0.44,9.95,20-9,38-15,68-14,45-37,100.0%,10.5%,35.5%,24.6%,58,1,0.24600000000000002,phi,76ers
3,Milwaukee Bucks,52.5,29.5,.640,-1.11,0.36,4.32,22-8,31-21,65-17,40-42,99.8%,92.1%,4.6%,2.1%,52,0.998,0.021,mil,Bucks
4,Orlando Magic,48.4,33.6,.590,-0.24,-0.46,2.73,18-11,30-23,64-18,34-48,96.7%,72.8%,2.4%,0.8%,48,0.9670000000000001,0.008,orl,Magic
5,New York Knicks,46.1,35.9,.562,-0.15,0.52,2.54,17-12,29-24,58-24,32-50,90.3%,,1.6%,0.5%,46,0.903,0.005,ny,Knicks
6,Cleveland Cavaliers,45.3,36.7,.552,1.05,-0.75,1.21,17-13,28-24,58-24,33-49,84.6%,6.6%,0.8%,0.2%,45,0.846,0.002,cle,Cavaliers
7,Miami Heat,44.8,37.2,.547,-0.81,0.04,0.73,18-12,27-25,56-26,31-51,82.1%,26.4%,0.7%,0.3%,45,0.821,0.003,mia,Heat
8,Indiana Pacers,41.4,40.6,.505,-0.51,0.41,0.35,15-14,26-27,55-27,29-53,53.9%,1.2%,0.4%,0.1%,41,0.539,0.001,ind,Pacers
9,Brooklyn Nets,41.2,40.8,.503,-0.27,0.25,0.37,15-15,26-26,54-28,27-55,51.0%,,0.3%,0.1%,41,0.51,0.001,bkn,Nets
10,Atlanta Hawks,38.0,44.0,.464,0.19,0.02,-0.25,12-18,26-26,49-33,26-56,20.8%,0.8%,0.1%,0,38,0.20800000000000002,0,atl,Hawks
11,Chicago Bulls,37.1,44.9,.452,0.24,-0.48,-1.95,14-18,23-27,52-30,23-59,14.1%,,,0,37,0.141,0,chi,Bulls
12,Toronto Raptors,35.1,46.9,.428,0.48,-0.08,-1.90,11-18,24-29,51-31,21-61,6.7%,,,0,35,0.067,0,tor,Raptors
13,Charlotte Hornets,22.0,60.0,.269,0.59,0.37,-9.80,7-21,15-39,33-49,12-70,0,,,0,22,0,0,cha,Hornets
14,Washington Wizards,20.9,61.1,.255,0.40,0.36,-9.08,5-24,16-37,33-49,10-72,0,,,0,21,0,0,wsh,Wizards
15,Detroit Pistons,15.4,66.6,.187,0.67,0.30,-10.87,2-28,13-39,28-54,6-76,0,,,0,15,0,0,det,Pistons
1,Minnesota Timberwolves,56.7,25.3,.691,0.28,-0.70,6.21,22-7,35-18,69-13,42-40,100.0%,50.1%,23.7%,7.4%,57,1,0.07400000000000001,min,T-Wolves
2,Oklahoma City Thunder,55.8,26.2,.680,0.30,-0.71,7.94,19-9,37-17,67-15,42-40,100.0%,35.9%,36.2%,13.8%,56,1,0.138,okc,Thunder
3,Denver Nuggets,53.9,28.1,.657,0.32,-0.63,5.29,22-10,32-18,65-17,40-42,99.8%,14.1%,16.9%,4.7%,54,0.998,0.047,den,Nuggets
4,LA Clippers,48.2,33.8,.588,-0.55,0.02,3.65,18-12,30-22,61-21,34-48,93.8%,66.5%,7.9%,1.6%,48,0.938,0.016,lac,Clippers
5,Houston Rockets,47.0,35.0,.573,0.10,-0.54,3.56,15-13,32-22,59-23,33-49,88.8%,58.3%,6.4%,1.5%,47,0.888,0.015,hou,Rockets
6,Dallas Mavericks,44.5,37.5,.543,-0.96,0.38,0.61,18-12,27-25,61-21,31-51,67.7%,22.6%,1.4%,0.2%,44,0.677,0.002,dal,Mavericks
7,Golden State Warriors,45.1,36.9,.550,1.14,-0.95,2.37,15-15,30-22,57-25,33-49,76.0%,18.7%,3.4%,0.6%,45,0.76,0.006,gs,Warriors
8,New Orleans Pelicans,44.3,37.7,.541,-0.57,0.08,1.76,17-14,27-24,56-26,30-52,67.6%,19.0%,2.2%,0.4%,44,0.6759999999999999,0.004,no,Pelicans
9,Sacramento Kings,43.9,38.1,.536,0.82,-0.09,0.34,17-12,27-26,56-26,31-51,60.6%,10.7%,1.3%,0.2%,44,0.606,0.002,sac,Kings
10,Los Angeles Lakers,41.5,40.5,.506,0.37,0.12,-0.14,16-15,25-26,55-27,28-54,37.8%,3.9%,0.6%,0.1%,42,0.37799999999999995,0.001,lal,Lakers
11,Phoenix Suns,37.4,44.6,.457,-1.63,0.72,-1.66,14-15,23-30,52-30,23-59,8.0%,0.2%,0.1%,0,37,0.08,0,phx,Suns
12,Memphis Grizzlies,29.9,52.1,.365,-0.29,0.32,-5.39,10-19,20-33,42-40,17-65,0.1%,,,0,30,0.001,0,mem,Grizzlies
13,Utah Jazz,29.4,52.6,.359,-0.92,1.41,-6.69,13-18,16-35,42-40,19-63,0,,,0,29,0,0,uta,Jazz
14,Portland Trail Blazers,25.6,56.4,.312,-0.65,1.03,-6.59,8-21,18-35,39-43,13-69,0,,,0,26,0,0,por,Blazers
15,San Antonio Spurs,17.5,64.5,.214,1.29,0.28,-11.06,4-25,14-39,31-51,8-74,0,,,0,18,0,0,sa,Spurs
