Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,65.7,16.3,.802,-0.40,-1.97,11.34,57-14,9-2,68-14,61-21,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,78.0%,63.0%
2,Milwaukee Bucks,52.3,29.7,.638,-0.36,0.75,3.33,46-25,6-5,57-25,47-35,100.0%,80.9%,NA,77.7,16.8,4.5,1,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,5.6%,2.1%
3,Cleveland Cavaliers,50.0,32.0,.609,-0.16,-2.43,2.98,43-28,7-4,54-28,44-38,99.9%,19.0%,NA,16.2,33.1,30.3,15.7,3.7,0.6,0.3,NA,98.9,0.9,0.2,NA,NA,,NA,4.0%,1.4%
4,New York Knicks,49.3,32.7,.602,-0.11,-0.45,3.91,42-28,7-5,54-28,44-38,99.8%,,NA,4.1,33.4,31.6,23.3,5.8,1.1,0.5,NA,98.1,1.6,0.3,NA,NA,,NA,6.1%,2.4%
5,Orlando Magic,48.1,33.9,.587,-0.54,-0.46,1.55,42-29,6-5,53-29,43-39,98.4%,87.1%,NA,2,15.7,27.7,36.1,11.1,3.5,2.2,NA,92.7,4.8,2.5,NA,NA,,NA,1.8%,0.4%
6,Indiana Pacers,45.5,36.5,.555,-0.22,0.07,1.95,40-32,6-4,50-32,40-42,89.7%,0.1%,NA,NA,0.5,2.3,9.5,34.3,27.7,15.4,NA,46.6,31.3,21.9,0.3,NA,,NA,1.9%,0.5%
7,Miami Heat,45.2,36.8,.551,-0.46,-1.46,0.25,39-32,6-5,50-32,39-43,84.2%,12.9%,NA,NA,0.4,2.3,8.5,22.6,29.5,20.8,NA,33.8,30.7,35.3,0.2,NA,,NA,0.6%,0.1%
8,Philadelphia 76ers,45.4,36.6,.554,-0.39,-1.08,1.94,39-32,6-5,50-32,40-42,87.2%,,NA,NA,0.3,1.3,6,22.4,37,20.3,NA,29.9,30.6,39,0.5,NA,,NA,1.9%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.2,42.8,.478,-0.20,-0.97,-1.97,34-37,5-6,45-37,34-48,20.1%,,NA,NA,NA,NA,NA,NA,0.4,19.7,NA,,0.1,0.9,93.7,5.3,,NA,,
10,Atlanta Hawks,36.1,45.9,.441,-0.41,1.06,-1.96,31-39,5-7,42-40,31-51,20.3%,,NA,NA,NA,NA,NA,NA,NA,20.3,NA,,NA,NA,5.3,92.3,2.4,NA,0.1%,
11,Brooklyn Nets,31.3,50.7,.382,0.13,-1.67,-2.60,26-45,5-6,37-45,26-56,0.5%,,NA,NA,NA,NA,NA,NA,NA,0.5,NA,,NA,NA,NA,2.4,97.6,NA,,
12,Toronto Raptors,26.9,55.1,.328,-0.14,0.37,-5.10,23-48,4-7,32-50,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Charlotte Hornets,19.2,62.8,.234,-0.36,3.22,-10.86,17-53,2-10,25-57,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
