Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit
1,Boston Celtics,55.7,26.3,.679,-0.26,-0.05,5.59,37-16,19-10,65-17,46-36,100.0%,92.1%,34.5%,23.8%,56,1,0.23800000000000002,bos
2,Milwaukee Bucks,51.9,30.1,.632,-0.18,0.34,2.23,36-17,16-13,61-21,41-41,100.0%,57.4%,9.3%,4.7%,52,1,0.047,mil
3,Cleveland Cavaliers,50.7,31.3,.618,0.16,-0.98,5.09,33-22,18-9,59-23,41-41,99.9%,42.6%,25.7%,16.8%,51,0.9990000000000001,0.168,cle
4,Philadelphia 76ers,50.5,31.5,.616,-0.56,1.06,3.09,34-18,16-14,60-22,40-42,99.7%,6.4%,12.7%,7.1%,50,0.997,0.071,phi
5,Brooklyn Nets,48.5,33.5,.592,-0.13,0.34,2.01,32-20,17-13,59-23,38-44,98.9%,1.5%,6.9%,3.1%,48,0.9890000000000001,0.031,bkn
6,Miami Heat,43.2,38.8,.527,0.09,0.10,0.20,29-25,14-14,52-30,34-48,73.3%,67.1%,2.2%,0.8%,43,0.733,0.008,mia
7,New York Knicks,43.4,38.6,.529,-0.04,0.34,1.70,29-26,14-13,54-28,34-48,76.5%,,4.3%,1.7%,43,0.765,0.017,ny
8,Chicago Bulls,40.8,41.2,.498,0.31,-0.37,0.65,25-27,16-14,51-31,32-50,45.4%,,1.7%,0.6%,41,0.45399999999999996,0.006,chi
9,Atlanta Hawks,40.9,41.1,.499,-0.12,0.19,-0.36,27-27,14-14,53-29,30-52,43.3%,22.7%,0.9%,0.3%,41,0.433,0.003,atl
10,Washington Wizards,38.9,42.1,.480,0.23,-0.09,0.00,24-28,15-14,49-32,29-52,25.9%,10.2%,0.7%,0.2%,39,0.259,0.002,wsh
11,Toronto Raptors,39.5,42.5,.482,0.31,-0.44,0.89,25-30,15-12,49-33,30-52,28.5%,,1.2%,0.6%,40,0.285,0.006,tor
12,Indiana Pacers,37.3,44.7,.455,0.43,-0.33,-1.83,25-30,12-15,46-36,29-53,8.0%,,0.1%,0,37,0.08,0,ind
13,Orlando Magic,33.8,48.2,.412,0.17,0.11,-2.88,22-32,12-16,43-39,25-57,0.6%,0.1%,,0,34,0.006,0,orl
14,Detroit Pistons,22.8,58.2,.282,0.63,-0.19,-6.70,14-40,9-18,34-47,15-66,0,,,0,23,0,0,det
15,Charlotte Hornets,24.3,57.7,.296,0.39,0.20,-6.19,15-40,9-18,34-48,16-66,0,,,0,24,0,0,cha
1,Denver Nuggets,53.8,28.2,.656,-0.17,-0.26,3.66,37-17,17-11,62-20,45-37,100.0%,99.9%,27.6%,13.6%,54,1,0.136,den
2,Memphis Grizzlies,49.6,32.4,.605,-0.16,-0.47,3.45,32-21,18-11,59-23,41-41,99.8%,93.8%,24.0%,11.2%,50,0.998,0.11199999999999999,mem
3,Sacramento Kings,45.2,36.8,.552,-0.51,0.19,1.83,29-23,16-14,55-27,35-47,89.8%,54.6%,10.5%,3.7%,45,0.898,0.037000000000000005,sac
4,Phoenix Suns,43.2,38.8,.527,-0.05,0.24,1.26,29-26,14-13,53-29,34-48,75.3%,26.8%,7.3%,2.5%,43,0.753,0.025,phx
5,Dallas Mavericks,42.7,39.3,.520,0.09,-0.57,0.44,28-26,15-13,52-30,32-50,65.5%,3.3%,4.0%,1.2%,43,0.655,0.012,dal
6,New Orleans Pelicans,43.1,38.9,.525,-0.05,-0.48,1.77,28-27,15-12,52-30,34-48,73.0%,2.9%,8.2%,2.9%,43,0.73,0.028999999999999998,no
7,LA Clippers,42.0,40.0,.513,-0.73,1.19,-0.53,30-26,12-14,50-32,33-49,52.4%,10.1%,2.1%,0.5%,42,0.524,0.005,lac
8,Golden State Warriors,41.4,40.6,.505,0.00,-0.04,-0.23,27-26,14-15,52-30,32-50,47.5%,8.3%,2.3%,0.5%,41,0.475,0.005,gs
9,Oklahoma City Thunder,41.5,40.5,.507,0.19,-0.47,1.63,25-27,17-13,50-32,31-51,51.2%,,4.8%,1.7%,42,0.512,0.017,okc
10,Utah Jazz,41.8,40.2,.509,-0.04,-0.12,1.03,27-27,15-13,51-31,32-50,55.0%,,4.3%,1.3%,42,0.55,0.013000000000000001,uta
11,Minnesota Timberwolves,41.4,40.6,.505,-0.34,0.44,0.22,29-27,12-14,51-31,32-50,46.0%,0.1%,2.5%,0.8%,41,0.46,0.008,min
12,Portland Trail Blazers,40.7,41.3,.496,-0.23,0.27,0.32,26-27,15-14,51-31,32-50,37.9%,,2.2%,0.7%,41,0.379,0.006999999999999999,por
13,Los Angeles Lakers,37.9,44.1,.462,-0.13,0.31,-1.39,25-29,13-15,47-35,29-53,6.7%,0.3%,0.2%,0,38,0.067,0,lal
14,Houston Rockets,21.7,60.3,.264,0.22,0.37,-7.46,13-40,9-20,32-50,13-69,0,,,0,22,0,0,hou
15,San Antonio Spurs,21.2,60.8,.259,0.47,-0.02,-9.30,14-39,7-22,32-50,14-68,0,,,0,21,0,0,sa
