Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.4,19.6,.761,0.08,-1.42,9.58,40-12,22-8,69-13,53-29,100.0%,100.0%,99.2,0.8,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,61.2%,42.5%
2,Cleveland Cavaliers,54.1,27.9,.659,-0.61,-0.40,4.91,34-16,20-12,63-19,44-38,100.0%,88.2%,0.7,72.8,18.1,6.4,1.6,0.3,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,14.0%,5.9%
3,New York Knicks,51.3,30.7,.626,-0.61,0.51,4.86,33-19,18-12,60-22,40-42,99.8%,,NA,16.4,41.5,26.7,10.7,3.4,0.6,0.3,NA,98.9,1,0.1,NA,NA,,NA,11.3%,4.6%
4,Milwaukee Bucks,49.9,32.1,.608,-0.81,0.91,2.78,34-19,16-13,59-23,40-42,99.6%,11.5%,NA,8,28.3,34.5,18.6,7.5,1.9,0.8,NA,96.9,2.7,0.4,NA,NA,,NA,4.2%,1.1%
5,Philadelphia 76ers,48.2,33.8,.587,-0.87,0.08,3.72,30-21,18-13,58-24,38-44,98.3%,,NA,1.8,9.3,21.5,37.3,19.2,6.7,2.6,NA,89.1,8.7,2.2,0.1,NA,,NA,6.0%,1.9%
6,Orlando Magic,45.0,37.0,.548,0.05,-1.39,0.78,28-24,17-13,54-28,35-47,90.2%,73.8%,NA,0.1,1.8,6.3,16.3,32.4,21.1,12.2,NA,56.9,25.7,15,2.1,0.3,0.1,NA,1.4%,0.3%
7,Indiana Pacers,44.4,37.6,.541,-0.20,-0.13,1.18,29-24,15-14,54-28,34-48,87.1%,0.3%,NA,0.1,0.9,3.7,11.6,24.1,30.1,16.5,NA,40.5,37.9,18.1,2.9,0.5,0.1,NA,1.3%,0.3%
8,Miami Heat,42.2,39.8,.514,-0.71,-0.07,-1.02,28-24,14-16,52-30,33-49,71.7%,25.7%,NA,NA,0.2,0.9,3.7,12.5,31.2,23.3,NA,17.2,21.2,47.3,11,2.6,0.7,NA,0.5%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,37.9,44.1,.462,-0.81,0.56,-2.04,25-27,13-17,48-34,29-53,24.1%,,NA,NA,NA,NA,0.1,0.3,4.9,18.8,NA,0.4,1.8,9.8,43,27.8,17.3,NA,0.1%,
10,Atlanta Hawks,37.0,45.0,.451,0.18,-0.75,-2.07,23-29,14-16,48-34,28-54,18.3%,0.6%,NA,NA,NA,NA,NA,0.2,2.6,15.5,NA,0.3,0.8,5.2,27.1,38.4,28.3,NA,0.1%,
11,Brooklyn Nets,34.7,47.3,.424,0.24,-0.68,-1.42,20-31,15-16,45-37,26-56,9.3%,,NA,NA,NA,NA,NA,NA,0.9,8.4,NA,,0.2,1.8,12.1,24.2,61.7,NA,,
12,Toronto Raptors,32.1,49.9,.392,0.06,-0.49,-3.11,19-33,13-17,43-39,23-59,1.6%,,NA,NA,NA,NA,NA,NA,NA,1.6,NA,,NA,0.1,1.7,6.1,92.0,NA,,
13,Washington Wizards,17.1,64.9,.208,-0.16,0.46,-9.37,9-42,8-23,28-54,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Detroit Pistons,16.3,65.7,.199,0.06,0.18,-8.90,8-43,8-23,26-56,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,16.2,65.8,.198,0.11,0.45,-12.07,10-41,6-25,25-57,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,56.6,25.4,.691,0.01,-0.45,7.75,35-16,22-9,64-18,47-35,100.0%,48.2%,41.6,28.1,19.7,9.4,1.2,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,35.4%,18.1%
2,Minnesota Timberwolves,56.3,25.7,.687,0.15,-0.52,6.47,36-16,20-10,64-18,46-36,100.0%,43.4%,37.8,27.4,22.3,10.9,1.4,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,24.8%,11.5%
3,Los Angeles Clippers,54.7,27.3,.667,-0.12,0.15,5.98,34-16,21-11,64-18,45-37,100.0%,98.7%,13.5,29.4,28.4,23.5,4.5,0.7,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,18.8%,7.7%
4,Denver Nuggets,54.0,28.0,.658,0.31,-0.51,3.95,36-17,18-11,63-19,45-37,99.9%,8.4%,7,14.5,26.4,42.7,8.1,1.1,0.2,0.1,NA,99.7,0.3,0.1,NA,NA,,NA,8.4%,2.7%
5,New Orleans Pelicans,48.6,33.4,.593,0.28,-0.48,4.28,30-22,19-11,59-23,39-43,95.9%,84.8%,0.1,0.6,2.7,10.6,50,19.6,8.1,4.3,NA,83.6,9.4,4.1,2.2,0.5,0.2,NA,7.6%,2.4%
6,Phoenix Suns,46.0,36.0,.561,-1.12,1.92,1.94,31-21,15-15,56-26,35-47,77.8%,0.7%,NA,0.1,0.2,1.2,12.6,26.4,22.4,15,NA,40.4,24.8,17.4,10.5,5,1.9,NA,1.8%,0.5%
7,Sacramento Kings,45.7,36.3,.558,0.22,0.98,1.03,30-21,16-15,56-26,36-46,76.2%,0.5%,NA,NA,0.2,1.2,11.6,28.2,20.9,14.1,NA,41.2,24.4,17.4,9.7,5.1,2.3,NA,0.9%,0.1%
8,Dallas Mavericks,44.7,37.3,.545,0.35,-0.27,0.58,29-23,16-14,54-28,36-46,62.1%,14.7%,NA,NA,0.1,0.6,7.9,14.4,21.2,17.9,NA,23.0,20.3,24.5,17.6,9.2,5.4,NA,0.8%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,43.1,38.9,.526,0.90,-1.06,2.14,24-25,19-14,54-28,33-49,45.0%,,NA,NA,NA,NA,2,6.1,15.3,21.6,NA,8.1,11.9,18.3,24.8,21.7,15.2,NA,1.2%,0.2%
