Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,59.4,21.6,.733,1.70,-0.62,11.07,15-4,44-18,72-9,46-35,100.0%,83.3%,48.5%,34.6%,59,1,0.34600000000000003,bos,Celtics
2,Philadelphia 76ers,55.0,27.0,.670,1.85,-0.85,8.85,12-7,43-20,68-14,41-41,99.9%,15.8%,28.2%,17.1%,55,0.9990000000000001,0.171,phi,76ers
3,Orlando Magic,49.0,33.0,.598,-0.95,0.07,3.35,14-6,35-27,63-19,37-45,94.7%,80.2%,4.5%,1.9%,49,0.9470000000000001,0.019,orl,Magic
4,New York Knicks,48.5,32.5,.599,-0.57,0.43,4.85,12-7,36-26,63-18,35-46,94.8%,0.8%,7.5%,3.2%,48,0.948,0.032,ny,Knicks
5,Milwaukee Bucks,47.1,33.9,.582,-0.61,0.36,2.39,14-6,33-28,61-20,33-48,88.9%,65.8%,3.1%,1.1%,47,0.889,0.011000000000000001,mil,Bucks
6,Brooklyn Nets,45.6,36.4,.556,0.71,0.01,3.40,10-9,36-27,62-20,31-51,78.4%,0.1%,3.8%,1.4%,46,0.784,0.013999999999999999,bkn,Nets
7,Indiana Pacers,43.3,37.7,.534,-0.92,0.43,1.91,10-8,33-30,57-24,29-52,63.1%,21.2%,1.4%,0.4%,43,0.631,0.004,ind,Pacers
8,Miami Heat,43.0,39.0,.524,-0.42,0.09,0.69,11-9,32-30,57-25,30-52,54.4%,11.3%,1.0%,0.3%,43,0.544,0.003,mia,Heat
9,Cleveland Cavaliers,42.7,39.3,.521,0.84,-0.11,0.49,11-9,32-30,57-25,28-54,52.5%,13.0%,0.8%,0.2%,43,0.525,0.002,cle,Cavaliers
10,Atlanta Hawks,42.2,39.8,.515,0.91,0.06,1.28,9-10,33-30,56-26,28-54,48.7%,8.5%,1.0%,0.3%,42,0.48700000000000004,0.003,atl,Hawks
11,Toronto Raptors,39.7,42.3,.484,1.09,0.03,-0.21,9-11,31-31,53-29,26-56,23.7%,,0.2%,0.1%,40,0.237,0.001,tor,Raptors
12,Chicago Bulls,32.5,49.5,.397,1.31,-0.30,-4.12,7-14,26-35,47-35,18-64,0.9%,,,0,32,0.009000000000000001,0,chi,Bulls
13,Charlotte Hornets,28.3,53.7,.345,0.99,0.40,-7.34,6-12,22-42,42-40,16-66,0,,,0,28,0,0,cha,Hornets
14,Washington Wizards,24.0,58.0,.292,0.28,0.67,-8.03,3-16,21-42,39-43,12-70,0,,,0,24,0,0,wsh,Wizards
15,Detroit Pistons,21.5,60.5,.262,0.17,0.56,-8.78,2-18,20-42,37-45,10-72,0,,,0,22,0,0,det,Pistons
1,Minnesota Timberwolves,56.1,25.9,.685,0.20,-0.88,7.15,15-4,41-22,70-12,41-41,100.0%,60.4%,32.3%,14.3%,56,1,0.14300000000000002,min,T-Wolves
2,Oklahoma City Thunder,54.7,27.3,.667,-0.42,-0.59,7.95,13-6,42-21,68-14,39-43,100.0%,34.5%,37.2%,17.7%,55,1,0.177,okc,Thunder
3,Denver Nuggets,49.9,32.1,.609,-0.34,-0.42,3.75,14-7,36-25,66-16,33-49,98.2%,5.2%,11.2%,3.5%,50,0.982,0.035,den,Nuggets
4,Houston Rockets,44.1,37.9,.537,-0.50,-0.45,2.32,8-9,36-29,58-24,27-55,73.1%,45.3%,4.2%,1.0%,44,0.731,0.01,hou,Rockets
5,Golden State Warriors,43.9,38.1,.535,1.66,-1.00,2.01,9-11,35-27,58-24,29-53,73.3%,27.8%,4.4%,1.1%,44,0.733,0.011000000000000001,gs,Warriors
6,Phoenix Suns,43.0,38.0,.531,-2.31,0.22,0.59,12-8,31-30,58-23,29-52,67.5%,23.3%,2.1%,0.4%,43,0.675,0.004,phx,Suns
7,Sacramento Kings,42.7,38.3,.527,0.24,0.05,0.02,11-7,32-31,57-24,28-53,64.7%,22.3%,1.7%,0.2%,43,0.647,0.002,sac,Kings
8,New Orleans Pelicans,42.7,38.3,.527,0.13,-0.50,0.94,11-10,32-28,60-21,29-52,67.6%,34.2%,2.3%,0.5%,43,0.6759999999999999,0.005,no,Pelicans
9,LA Clippers,42.5,39.5,.518,-1.67,0.14,1.59,9-10,34-29,58-24,28-54,60.7%,17.1%,2.9%,0.7%,42,0.607,0.006999999999999999,lac,Clippers
10,Dallas Mavericks,41.7,40.3,.508,-0.98,-0.02,-0.77,11-8,31-32,55-27,28-54,50.0%,20.5%,1.0%,0.2%,42,0.5,0.002,dal,Mavericks
11,Los Angeles Lakers,40.7,40.3,.502,-0.11,0.19,-1.06,12-9,29-31,56-25,26-55,45.0%,9.5%,0.7%,0.1%,41,0.45,0.001,lal,Lakers
12,Utah Jazz,27.6,54.4,.336,-1.16,0.88,-7.56,7-13,21-41,43-39,15-67,0,,,0,28,0,0,uta,Jazz
13,Portland Trail Blazers,27.1,54.9,.330,-1.13,0.73,-7.86,6-13,21-42,41-41,11-71,0,,,0,27,0,0,por,Blazers
14,Memphis Grizzlies,26.5,55.5,.323,-1.64,0.51,-7.64,5-14,21-42,41-41,13-69,0,,,0,26,0,0,mem,Grizzlies
15,San Antonio Spurs,21.1,60.9,.257,1.59,0.09,-10.83,3-16,18-45,36-46,9-73,0,,,0,21,0,0,sa,Spurs
