Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
10,Chicago Bulls,39.4,42.6,.480,0.89,-0.50,-0.13,17-21,22-22,52-30,29-53,34.3%,0.1%,NA,NA,0.1,0.3,1.2,4.1,12.7,15.8,NA,5.8,10.3,14.7,18.8,18,32.4,NA,0.7%,0.2%
11,Atlanta Hawks,38.5,43.5,.469,-0.24,0.27,-1.14,18-20,20-24,51-31,26-56,23.5%,23.8%,NA,NA,NA,0.2,0.9,3.6,8.2,10.6,NA,4.8,7.7,10.3,12.9,15.9,48.4,NA,0.3%,0.1%
12,Toronto Raptors,38.8,43.2,.473,0.63,-0.34,0.42,16-22,23-21,51-31,27-55,28.3%,,NA,NA,NA,0.1,0.8,3.4,9.6,14.4,NA,4.3,7.2,11.9,16.2,19.6,40.8,NA,1.0%,0.3%
13,Orlando Magic,30.4,51.6,.371,-0.08,0.47,-3.98,14-25,16-27,41-41,20-62,0.1%,0.1%,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,0.1,0.2,0.6,99.1,NA,,
14,Charlotte Hornets,24.2,57.8,.295,0.48,0.22,-6.68,10-29,14-29,36-46,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,25.5,56.5,.311,0.90,-0.23,-6.17,11-30,15-26,41-41,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Memphis Grizzlies,52.9,29.1,.645,-0.01,-0.54,4.94,25-13,28-16,64-18,42-40,100.0%,67.8%,57.5,25.6,11,3.9,1.4,0.3,0.2,0.1,NA,99.7,0.2,NA,NA,NA,,NA,31.2%,17.2%
2,New Orleans Pelicans,50.8,31.2,.620,-0.27,-0.26,4.36,24-14,27-17,62-20,39-43,99.8%,30.3%,25.9,33.1,23.4,10.2,4.5,1.9,0.7,0.3,NA,98.9,0.7,0.3,0.1,NA,,NA,25.4%,12.8%
3,Denver Nuggets,49.2,32.8,.600,-0.58,0.27,2.08,25-13,24-20,60-22,37-45,99.1%,91.2%,13.7,27.7,29.6,14.4,7.6,3.7,1.4,0.9,NA,96.7,1.8,0.8,0.5,0.1,0.1,NA,10.4%,3.7%
4,Dallas Mavericks,45.5,36.5,.555,0.12,-0.35,1.63,22-17,24-19,56-26,33-49,91.0%,2.0%,1.5,4.9,11.6,21.9,21.9,15.4,8.2,5.8,NA,77.0,9.9,5.8,3.9,2,1.4,NA,7.7%,2.5%
5,Phoenix Suns,44.5,37.5,.543,0.17,-0.18,2.56,20-19,25-18,57-25,33-49,87.1%,49.9%,0.7,3.9,9.8,18.8,18.7,15.4,12,7.7,NA,67.4,12.5,8.5,5.4,3.4,2.9,NA,10.1%,4.5%
6,Sacramento Kings,44.2,37.8,.539,0.01,-0.39,1.17,20-17,24-21,56-26,32-50,82.4%,36.8%,0.6,3.2,8.3,14.8,16.5,16.4,12.3,10.3,NA,59.8,13.5,10.3,7.3,4.7,4.3,NA,5.5%,1.8%
7,Utah Jazz,41.8,40.2,.510,-0.07,-0.14,0.93,20-21,22-19,54-28,29-53,60.6%,3.8%,0.1,0.5,2.1,4.7,8.7,12.7,16.5,15.3,NA,28.8,15.6,16,14.5,11.3,13.8,NA,4.0%,1.1%
8,Portland Trail Blazers,41.9,40.1,.511,-0.44,0.23,0.29,19-18,23-22,54-28,30-52,59.5%,4.3%,NA,0.8,2.3,5.2,9,13.7,14.6,13.9,NA,31.0,14.6,14.6,13,11.2,15.6,NA,2.9%,0.9%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,40.7,41.3,.496,-0.12,0.14,-0.56,20-19,21-22,52-30,30-52,47.4%,8.1%,NA,0.2,1.1,3.2,6.2,9.5,12.9,14.3,NA,20.2,12.3,15.2,15.2,14.2,23.0,NA,1.5%,0.3%
10,Los Angeles Clippers,40.0,42.0,.487,-0.78,0.56,-1.50,21-19,19-23,53-29,30-52,33.3%,4.8%,NA,0.2,0.6,2,3.3,6,9.4,11.8,NA,12.1,8.9,12.9,15.6,16.4,34.2,NA,0.6%,0.2%
11,Minnesota Timberwolves,37.9,44.1,.463,-0.29,0.19,-1.18,18-21,20-23,51-31,27-55,18.0%,0.5%,NA,NA,0.1,0.5,1.1,2.4,5.2,8.7,NA,4.1,4.4,6.9,10.8,15,58.8,NA,0.4%,0.1%
12,Los Angeles Lakers,36.6,45.4,.447,-0.44,0.51,-1.84,17-21,20-24,49-33,25-57,8.2%,0.4%,NA,NA,0.1,0.2,0.4,1,2.4,4.2,NA,1.6,2.1,3.3,5.7,9.8,77.5,NA,0.1%,
13,Oklahoma City Thunder,37.1,44.9,.453,0.21,-0.05,-0.76,16-22,21-23,49-33,24-58,13.6%,0.2%,NA,NA,NA,0.2,0.7,1.8,4.3,6.7,NA,2.7,3.5,5.5,7.9,12,68.4,NA,0.4%,0.1%
14,San Antonio Spurs,23.9,58.1,.291,0.25,0.41,-8.97,12-26,12-32,35-47,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Houston Rockets,24.6,57.4,.300,0.38,0.09,-6.39,10-29,15-28,37-45,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
