Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,59.2,22.8,.722,1.37,-0.65,9.78,17-5,42-18,70-12,46-36,100.0%,71.0%,69.1,24.5,4.9,1.2,0.2,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,42.2%,30.3%
2,Philadelphia 76ers,56.9,25.1,.693,-0.09,-0.53,9.13,16-7,41-18,69-13,43-39,100.0%,28.8%,27.8,53.4,13.3,3.9,1.1,0.4,0.1,NA,NA,99.8,0.1,NA,NA,NA,,NA,35.6%,24.7%
3,Orlando Magic,50.7,31.3,.618,-0.97,-0.09,4.17,16-7,35-24,64-18,38-44,98.4%,91.4%,2.1,12,36.6,23.9,12,6.8,3.2,1.9,NA,93.3,3.5,2,0.9,0.3,,NA,7.0%,3.1%
4,Milwaukee Bucks,49.5,32.5,.604,-0.71,0.29,3.16,17-7,33-25,64-18,34-48,96.4%,69.0%,0.8,7.2,25.4,27,17.5,10.6,5,3,NA,88.4,5.9,3.5,1.6,0.4,0.1,NA,4.6%,1.9%
5,Brooklyn Nets,46.5,35.5,.567,0.20,-0.04,3.24,13-10,34-25,61-21,31-51,86.7%,0.1%,0.1,1,7.1,13.9,20.3,19,15.3,10.2,NA,61.2,15.8,11.9,7,3.2,1.0,NA,3.7%,1.4%
6,Indiana Pacers,45.5,36.5,.555,-0.62,0.29,2.29,13-9,32-28,59-23,32-50,79.6%,21.7%,0.1,0.9,6.1,11.9,15.8,16.8,15.2,12.9,NA,51.6,16.4,14.1,10.6,5.2,2.1,NA,2.5%,1.0%
7,New York Knicks,44.8,37.2,.546,-0.64,0.74,2.45,13-10,32-27,58-24,31-51,76.1%,,NA,0.4,2.9,7.7,14.2,17.4,19,14.5,NA,42.6,18.5,16.6,13.3,6.2,2.7,NA,2.3%,0.8%
8,Cleveland Cavaliers,44.0,38.0,.537,1.20,-0.48,1.12,13-11,31-27,57-25,31-51,66.7%,9.3%,NA,0.4,2.2,5.9,10.3,14.2,17.2,16.6,NA,33.0,17.3,19,17.3,9.6,3.9,NA,1.2%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Miami Heat,43.3,38.7,.527,-1.09,0.29,0.24,14-10,29-29,56-26,31-51,57.5%,7.6%,NA,0.2,1.6,4.1,7.2,11.6,15.9,17,NA,24.7,15.5,19,22.3,12.5,6.2,NA,0.6%,0.2%
10,Atlanta Hawks,39.0,43.0,.475,0.99,-0.10,0.16,9-14,30-29,53-29,25-57,22.0%,1.0%,NA,NA,0.2,0.4,1.1,1.9,5.4,13.1,NA,3.5,4.2,7.8,14.5,30.2,39.8,NA,0.2%,0.1%
11,Toronto Raptors,37.9,44.1,.462,0.67,-0.03,-0.87,10-14,28-30,51-31,25-57,15.1%,,NA,NA,NA,0.1,0.5,1.3,3.7,9.5,NA,1.9,2.6,5.6,11.3,26.7,51.9,NA,0.1%,0.1%
12,Chicago Bulls,33.0,49.0,.403,0.55,-0.21,-3.69,9-16,24-33,47-35,19-63,1.4%,,NA,NA,NA,NA,NA,0.1,0.2,1.1,NA,0.1,0.1,0.4,1.4,5.6,92.5,NA,,
13,Charlotte Hornets,26.7,55.3,.325,0.06,0.58,-7.71,7-15,20-40,40-42,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.2,99.8,NA,,
14,Washington Wizards,20.1,61.9,.245,1.08,0.35,-10.01,3-20,17-42,33-49,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,18.2,63.8,.223,0.41,0.49,-10.05,2-22,16-42,30-52,7-75,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,54.4,27.6,.664,-0.93,-0.19,5.89,17-5,37-23,71-11,42-40,99.8%,50.3%,47.1,28.3,12.8,6.1,3.1,1.4,0.6,0.3,NA,98.9,0.6,0.4,0.1,NA,,NA,22.6%,8.7%
2,Oklahoma City Thunder,54.1,27.9,.660,-0.26,-0.37,7.29,15-7,39-21,67-15,41-41,99.7%,41.4%,38.8,31.6,15.2,7.4,3.9,1.7,0.7,0.4,NA,98.7,0.9,0.3,0.1,0.1,,NA,33.2%,15.5%
3,Denver Nuggets,50.0,32.0,.609,0.38,-0.53,3.74,16-9,34-23,64-18,37-45,95.9%,8.3%,7.3,15.3,22.4,19.2,15.1,8.9,4.6,3.1,NA,88.3,5.2,3.1,2,1,0.4,NA,11.6%,3.5%
4,Houston Rockets,48.2,33.8,.587,-0.07,-0.47,4.17,12-9,36-25,61-21,34-48,90.1%,54.9%,3.5,9.6,16.3,17.3,15.5,12,9.3,6.7,NA,74.1,9.5,7.4,4.4,3,1.7,NA,10.9%,3.4%
5,Dallas Mavericks,46.6,35.4,.569,-1.44,0.26,1.87,15-8,32-27,59-23,31-51,80.7%,35.4%,1.4,5.5,10.1,12.8,14.3,15,11.6,10,NA,59.1,12.3,10.5,8.6,5.9,3.5,NA,4.3%,1.0%
6,Los Angeles Clippers,46.4,35.6,.566,-1.43,0.24,3.36,13-10,33-26,60-22,32-50,79.8%,42.3%,1.1,4.7,9.5,13.1,14.3,13.8,13,10.4,NA,56.4,13.1,11.1,8.8,6.9,3.7,NA,7.8%,2.2%
7,Los Angeles Lakers,44.9,37.1,.548,0.06,0.22,1.18,15-10,30-27,59-23,32-50,65.6%,24.5%,0.3,2,5.2,8,10.3,12.5,13.5,13.8,NA,38.3,14.4,14.2,14,11.1,8.1,NA,2.8%,0.5%
8,Sacramento Kings,43.8,38.2,.534,1.05,-0.05,0.46,13-9,31-29,57-25,32-50,53.3%,16.1%,0.3,1,3,5.7,7.9,9.8,12.6,13.2,NA,27.6,12.2,14.1,15.3,16.3,14.6,NA,1.6%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,New Orleans Pelicans,43.6,38.4,.532,0.08,-0.21,0.76,14-11,30-27,59-23,29-53,52.5%,9.8%,0.1,1,2.6,4.6,6.6,10.6,12.3,14.7,NA,25.4,12.8,14.4,16.4,16.1,14.9,NA,1.8%,0.4%
10,Golden State Warriors,43.0,39.0,.525,1.64,-0.85,1.90,10-13,33-26,58-24,30-52,49.0%,11.5%,0.1,0.7,2,4.1,5.8,8.8,12.8,14.8,NA,21.4,11.7,12.9,15.6,18,20.3,NA,2.5%,0.5%
11,Phoenix Suns,41.6,40.4,.508,-1.68,0.47,0.23,13-11,29-29,55-27,26-56,33.6%,5.6%,NA,0.3,1,1.7,3.2,5.5,9.1,12.7,NA,11.8,7.4,11.6,14.7,21.6,32.9,NA,0.8%,0.1%
12,Portland Trail Blazers,26.4,55.6,.322,-0.43,0.74,-7.25,6-16,20-40,40-42,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,25.7,56.3,.313,-1.08,0.70,-7.34,6-17,20-39,39-43,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Utah Jazz,25.5,56.5,.311,-0.14,0.89,-8.55,8-16,18-40,38-44,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,20.4,61.6,.249,1.79,0.06,-9.82,3-20,17-42,35-47,6-76,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
