Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,50.9,29.1,.637,-7.09,-0.59,13.41,4-0,47-29,67-13,33-47,99.9%,59.3%,50.3,26.8,15,5.2,1.7,0.6,0.2,0.2,NA,99.6,0.3,0.1,0.1,NA,,NA,33.6%,17.1%
2,Philadelphia 76ers,49.3,30.7,.617,-0.29,-0.99,11.97,3-1,46-30,64-16,35-45,99.9%,38.8%,31.9,31.7,22.8,8,3.5,1.3,0.5,0.2,NA,99.2,0.5,0.2,0.1,NA,,NA,28.2%,13.6%
3,Orlando Magic,47.1,32.9,.589,3.50,-1.36,7.10,3-2,44-31,64-16,29-51,99.2%,79.6%,14.9,28.9,29.2,13.6,6.8,3.3,1.6,1,NA,96.6,1.8,0.9,0.4,0.2,0.2,NA,18.2%,7.9%
4,Atlanta Hawks,42.1,37.9,.526,-4.17,-0.36,1.43,3-2,39-36,56-24,27-53,89.7%,19.1%,1.5,6.4,12.8,21.8,18.3,14.1,8.9,6.2,NA,74.7,9.8,6.1,3.8,2.6,3.0,NA,6.8%,2.3%
5,Toronto Raptors,40.7,39.3,.509,2.86,-0.66,1.36,2-4,39-35,56-24,25-55,84.5%,1.3%,0.8,2.9,8.1,17.3,18.5,15.9,11.9,9.1,NA,63.5,11.9,9,6.1,3.9,5.5,NA,5.9%,1.8%
6,Milwaukee Bucks,38.9,41.1,.487,1.55,-0.57,-2.85,3-2,36-39,57-23,24-56,72.1%,61.4%,0.4,1.5,5,12.3,15.5,14.5,12.5,10.3,NA,49.2,13.4,10.6,8.8,6.4,11.6,NA,2.1%,0.5%
7,New York Knicks,38.1,41.9,.477,-1.52,0.03,-1.52,2-4,36-38,54-26,23-57,64.9%,0.4%,0.2,0.8,3.1,8.3,12.4,13.8,14.2,12.2,NA,38.6,14.2,12.7,10.7,7.8,16.1,NA,2.3%,0.5%
8,Brooklyn Nets,37.2,42.8,.465,-6.83,0.55,-4.43,3-2,34-41,53-27,20-60,56.6%,0.2%,0.1,0.6,2.1,5.8,8.9,12.5,13.9,12.8,NA,30.0,13.9,13.9,11.7,9.8,20.7,NA,1.3%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Miami Heat,34.7,45.3,.434,-0.84,-0.25,-5.50,2-4,33-41,50-30,21-59,33.2%,1.1%,NA,0.2,0.7,1.8,3.6,6.1,9.2,11.6,NA,12.4,9.4,10.5,12.3,13.3,42.1,NA,0.7%,0.1%
10,Detroit Pistons,34.9,45.1,.436,-5.05,-0.17,-5.55,2-4,33-41,51-29,19-61,34.9%,18.4%,NA,0.1,0.7,2.7,4.5,6.9,9.2,10.9,NA,14.9,9.1,10.8,12.4,12.2,40.7,NA,0.6%,0.1%
11,Indiana Pacers,33.7,46.3,.422,-5.57,0.20,-9.17,3-2,31-44,50-30,17-63,24.9%,12.1%,NA,0.1,0.4,1.7,2.9,4.9,6.7,8.2,NA,10.0,6,8.6,10.4,12.1,52.8,NA,0.2%,0.1%
12,Charlotte Hornets,32.1,47.9,.401,-4.13,0.27,-10.88,1-3,31-45,49-31,18-62,14.5%,0.2%,NA,NA,0.1,0.6,1.3,2.2,4.1,6,NA,4.4,3.5,5.7,7.7,10.3,68.3,NA,0.2%,
13,Cleveland Cavaliers,31.1,48.9,.388,-4.60,0.12,-9.77,2-4,29-45,48-32,17-63,9.6%,3.7%,NA,NA,0.1,0.3,0.8,1.6,2.8,4,NA,2.8,2.4,4.2,5.6,8.2,76.8,NA,0.1%,
14,Chicago Bulls,31.3,48.7,.391,-3.01,0.04,-9.51,2-4,29-45,47-33,15-65,11.0%,4.5%,NA,NA,NA,0.4,1,1.8,2.9,4.9,NA,3.2,2.6,4.6,6.2,8.2,75.3,NA,,
15,Washington Wizards,29.5,50.5,.369,-1.98,0.27,-12.18,1-4,29-46,47-33,13-67,5.1%,,NA,NA,NA,0.1,0.3,0.5,1.6,2.6,NA,0.9,1.4,2.2,3.7,4.9,87.0,NA,,
1,Los Angeles Clippers,51.1,28.9,.638,2.99,0.43,15.19,3-2,48-27,64-16,36-44,98.8%,45.1%,35.8,22.3,15.8,10.5,6.8,4.3,2.2,1.2,NA,95.5,2.1,1.3,0.7,0.3,0.2,NA,29.2%,19.1%
2,Golden State Warriors,49.9,30.1,.623,2.62,0.91,10.29,5-1,45-29,65-15,35-45,97.4%,32.2%,24.9,21.2,18.1,13.1,8.9,5.9,3.4,1.9,NA,92.1,3.5,2.2,1.2,0.6,0.4,NA,18.8%,10.9%
3,Denver Nuggets,49.1,30.9,.614,1.24,0.59,9.08,5-1,44-30,64-16,31-49,96.1%,75.2%,19.5,23.8,16.9,12.6,9.8,6.7,3.9,2.9,NA,89.2,4.4,2.8,1.8,1.1,0.8,NA,15.0%,8.4%
4,Los Angeles Lakers,46.8,33.2,.584,9.50,0.24,8.70,3-2,44-31,63-17,31-49,88.7%,10.8%,7.4,10.9,14,15.8,13.8,11.7,8.4,6.7,NA,73.6,9.3,6.4,4.6,2.9,3.3,NA,10.8%,5.5%
5,Sacramento Kings,46.6,33.4,.583,7.96,0.60,10.96,2-2,45-31,62-18,30-50,88.4%,9.9%,7.3,9.9,13.7,15.3,14.9,12,8.7,6.6,NA,73.1,9.1,6.6,4.6,3.3,3.4,NA,11.7%,6.2%
6,Minnesota Timberwolves,43.7,36.3,.546,1.59,0.92,6.59,2-2,42-34,60-20,26-54,69.9%,17.1%,2.2,4.6,6.8,9.5,11.2,11.8,12.7,11.1,NA,46.1,12.1,11.6,9.8,7.7,12.8,NA,4.9%,2.0%
