Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,65.1,16.9,.794,-0.16,-2.42,11.29,53-14,12-3,68-14,59-23,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,76.7%,60.4%
2,Milwaukee Bucks,51.6,30.4,.629,-0.54,1.74,2.89,44-24,8-6,57-25,45-37,100.0%,49.8%,NA,46.8,38.4,11,3.3,0.5,0.1,0.1,NA,99.9,0.1,NA,NA,NA,,NA,4.7%,1.6%
3,Cleveland Cavaliers,51.2,30.8,.625,-0.32,-1.15,3.73,42-25,9-6,57-25,45-37,99.9%,50.0%,NA,46.2,29,16.6,6.3,1.6,0.2,0.1,NA,99.7,0.3,0.1,NA,NA,,NA,6.7%,2.5%
4,New York Knicks,49.0,33.0,.597,-0.15,-0.01,3.95,40-27,9-6,55-27,42-40,99.4%,,NA,4.2,19,34.6,28.3,10.1,2.2,1.1,NA,96.1,3.1,0.7,NA,NA,,NA,6.3%,2.4%
5,Orlando Magic,47.9,34.1,.585,-0.43,-0.67,1.26,40-28,8-6,54-28,41-41,98.0%,86.0%,NA,2.7,11.6,28.5,33.9,13.5,4.8,2.9,NA,90.3,6,3.7,NA,NA,,NA,1.4%,0.3%
6,Indiana Pacers,45.6,36.4,.556,-0.16,0.00,1.82,38-30,8-6,51-31,39-43,90.7%,0.3%,NA,0.1,1.1,4.2,12.8,33.5,25.3,13.6,NA,51.7,29.6,17.8,0.8,NA,,NA,1.9%,0.5%
7,Miami Heat,44.7,37.3,.545,-0.62,-0.07,-0.03,37-30,8-7,51-31,38-44,81.9%,14.1%,NA,NA,0.5,2.9,7.6,18.2,31.4,21.4,NA,29.1,28.9,40.7,1.3,NA,,NA,0.5%,0.1%
8,Philadelphia 76ers,45.3,36.7,.552,-0.47,-0.26,1.98,37-30,8-7,52-30,39-43,86.6%,,NA,NA,0.4,2.2,8,22.5,34.6,18.8,NA,33.1,31.4,33.8,1.7,NA,,NA,1.8%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.5,42.5,.482,-0.23,-0.41,-1.82,33-35,6-8,45-37,33-49,22.9%,,NA,NA,NA,NA,NA,0.1,1.4,21.4,NA,0.1,0.6,3.2,86.8,9.2,0.2,NA,0.1%,
10,Atlanta Hawks,36.7,45.3,.448,-0.25,0.26,-1.83,30-37,7-8,44-38,30-52,19.5%,,NA,NA,NA,NA,NA,NA,NA,19.5,NA,,NA,NA,9.3,84.9,5.8,NA,,
11,Brooklyn Nets,32.3,49.7,.393,0.00,-0.41,-2.39,26-42,6-8,39-43,26-56,1.2%,,NA,NA,NA,NA,NA,NA,NA,1.2,NA,,NA,NA,0.2,5.8,94.1,NA,,
12,Toronto Raptors,28.4,53.6,.346,-0.10,0.11,-4.43,23-45,5-9,35-47,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Charlotte Hornets,19.6,62.4,.239,-0.39,2.88,-10.30,17-51,3-11,26-56,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Detroit Pistons,16.0,66.0,.195,-0.06,0.61,-8.18,12-55,4-11,23-59,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Washington Wizards,14.9,67.1,.182,0.25,-0.52,-9.91,11-57,4-10,22-60,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
