Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit
1,Milwaukee Bucks,57.2,24.8,.698,-0.04,0.06,3.82,50-20,7-5,62-20,51-31,100.0%,99.5%,15.7%,9.6%,57,1,0.096,mil
2,Boston Celtics,55.5,26.5,.676,-0.14,0.06,5.23,49-23,6-4,59-23,50-32,100.0%,65.7%,25.7%,17.5%,56,1,0.175,bos
3,Philadelphia 76ers,55.0,27.0,.671,-0.24,1.51,4.84,48-22,7-5,60-22,48-34,100.0%,34.3%,21.5%,14.2%,55,1,0.142,phi
4,Cleveland Cavaliers,51.2,30.8,.625,0.03,-1.85,5.58,45-28,6-3,54-28,46-36,100.0%,0.5%,24.8%,17.1%,51,1,0.171,cle
5,New York Knicks,48.1,33.9,.587,0.21,-1.07,3.10,42-30,6-4,52-30,43-39,99.8%,,6.8%,3.7%,48,0.998,0.037000000000000005,ny
6,Brooklyn Nets,45.6,36.4,.556,0.23,-0.17,0.84,39-31,7-5,51-31,40-42,95.5%,,2.2%,1.0%,46,0.955,0.01,bkn
7,Miami Heat,42.9,39.1,.523,0.26,-0.38,-0.41,38-34,5-5,48-34,38-44,73.1%,85.2%,0.8%,0.3%,43,0.731,0.003,mia
8,Atlanta Hawks,41.0,41.0,.500,0.02,0.17,-0.12,35-35,6-6,47-35,35-47,48.9%,14.5%,0.7%,0.2%,41,0.489,0.002,atl
9,Toronto Raptors,40.7,41.3,.497,0.14,0.09,0.99,35-36,6-5,46-36,36-46,46.0%,,1.0%,0.4%,41,0.46,0.004,tor
10,Chicago Bulls,39.2,42.8,.478,0.09,0.13,1.04,33-37,6-6,45-37,33-49,27.6%,,0.7%,0.3%,39,0.276,0.003,chi
11,Washington Wizards,37.7,44.3,.460,0.23,-0.61,-0.49,32-39,6-5,43-39,32-50,6.2%,0.3%,0.1%,0,38,0.062,0,wsh
12,Indiana Pacers,36.5,45.5,.445,0.15,0.97,-2.22,32-39,4-7,42-40,32-50,2.9%,,,0,36,0.028999999999999998,0,ind
13,Detroit Pistons,19.3,62.7,.236,0.58,-0.49,-6.94,16-55,3-8,25-57,16-66,0,,,0,19,0,0,det
14,Orlando Magic,33.4,48.6,.407,0.06,0.98,-2.78,29-42,4-7,39-43,29-53,0,,,0,33,0,0,orl
15,Charlotte Hornets,25.4,56.6,.310,0.35,0.15,-5.95,22-50,3-7,31-51,22-60,0,,,0,25,0,0,cha
1,Denver Nuggets,53.3,28.7,.649,-0.44,0.70,3.28,47-24,6-5,58-24,48-34,100.0%,100.0%,25.7%,10.4%,53,1,0.10400000000000001,den
2,Memphis Grizzlies,50.6,31.4,.617,-0.23,-1.11,3.67,43-27,8-4,55-27,45-37,100.0%,100.0%,25.7%,11.1%,51,1,0.111,mem
3,Sacramento Kings,49.9,32.1,.608,-0.38,-0.22,2.51,43-27,7-5,55-27,44-38,100.0%,98.2%,16.6%,6.1%,50,1,0.061,sac
4,Phoenix Suns,44.4,37.6,.542,-0.10,0.44,1.74,38-32,6-6,50-32,39-43,98.5%,1.8%,12.3%,3.7%,44,0.985,0.037000000000000005,phx
5,Dallas Mavericks,41.9,40.1,.511,-0.10,-1.08,0.46,36-35,6-5,47-35,37-45,78.7%,,4.5%,1.0%,42,0.787,0.01,dal
6,LA Clippers,42.2,39.8,.515,-0.34,0.88,-0.28,37-34,5-6,48-34,37-45,76.7%,,2.9%,0.6%,42,0.767,0.006,lac
7,Golden State Warriors,41.2,40.8,.503,-0.03,-0.64,0.18,36-36,5-5,46-36,36-46,63.8%,,2.8%,0.7%,41,0.638,0.006999999999999999,gs
8,Oklahoma City Thunder,40.7,41.3,.496,-0.02,-0.90,1.42,34-36,7-5,46-36,35-47,53.8%,,4.6%,1.2%,41,0.5379999999999999,0.012,okc
9,New Orleans Pelicans,39.5,42.5,.481,-0.05,-1.09,0.35,33-37,6-6,45-37,34-48,28.7%,,1.5%,0.4%,40,0.287,0.004,no
10,Utah Jazz,39.8,42.2,.485,-0.24,0.76,-0.24,34-36,6-6,46-36,34-48,34.1%,,1.3%,0.2%,40,0.341,0.002,uta
11,Minnesota Timberwolves,39.8,42.2,.486,-0.12,-0.31,-0.48,35-37,5-5,45-37,35-47,37.7%,,1.3%,0.3%,40,0.377,0.003,min
12,Los Angeles Lakers,39.5,42.5,.482,-0.06,-0.42,-0.52,34-37,6-5,45-37,34-48,26.5%,,0.9%,0.2%,40,0.265,0.002,lal
13,Portland Trail Blazers,36.5,45.5,.445,-0.08,0.08,-1.75,31-39,5-7,43-39,31-51,1.4%,,,0,36,0.013999999999999999,0,por
14,Houston Rockets,21.3,60.7,.260,0.15,0.56,-7.58,18-52,3-9,27-55,18-64,0,,,0,21,0,0,hou
15,San Antonio Spurs,20.6,61.4,.251,0.09,0.93,-9.45,18-52,3-9,26-56,18-64,0,,,0,21,0,0,sa
