Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,63.5,18.5,.775,-0.07,-1.43,10.04,43-12,21-6,70-12,54-28,100.0%,100.0%,65.5%,48.1%,64,1,0.48100000000000004,bos,Celtics
2,Cleveland Cavaliers,54.1,27.9,.660,-0.68,-0.23,5.00,36-17,18-11,62-20,45-37,100.0%,91.9%,13.6%,5.7%,54,1,0.057,cle,Cavaliers
3,Milwaukee Bucks,49.6,32.4,.604,-0.71,0.91,2.59,35-20,15-12,58-24,41-41,99.2%,7.9%,4.0%,1.1%,50,0.992,0.011000000000000001,mil,Bucks
4,New York Knicks,49.2,32.8,.599,-0.43,0.42,4.12,33-22,16-11,57-25,38-44,99.1%,,8.0%,3.1%,49,0.991,0.031,ny,Knicks
5,Philadelphia 76ers,48.1,33.9,.587,-0.91,0.31,3.48,32-22,16-12,57-25,37-45,98.0%,,5.2%,1.8%,48,0.98,0.018000000000000002,phi,76ers
6,Orlando Magic,45.9,36.1,.559,0.28,-1.99,1.15,30-25,16-11,54-28,37-45,92.3%,65.9%,1.4%,0.3%,46,0.9229999999999999,0.003,orl,Magic
7,Indiana Pacers,44.6,37.4,.544,-0.34,0.25,1.09,31-25,14-12,53-29,36-46,85.1%,0.2%,1.6%,0.4%,45,0.851,0.004,ind,Pacers
8,Miami Heat,43.9,38.1,.536,-0.34,-0.80,-0.14,30-25,14-13,53-29,33-49,81.0%,34.1%,0.8%,0.2%,44,0.81,0.002,mia,Heat
9,Chicago Bulls,38.0,44.0,.463,-0.64,0.42,-1.79,26-29,12-15,46-36,29-53,23.0%,,0.1%,0,38,0.23,0,chi,Bulls
10,Atlanta Hawks,35.9,46.1,.437,-0.02,-0.28,-2.59,24-31,12-15,45-37,27-55,12.6%,,,0,36,0.126,0,atl,Hawks
11,Brooklyn Nets,34.4,47.6,.420,0.51,-1.24,-1.77,21-33,13-15,44-38,24-58,9.4%,,,0,34,0.094,0,bkn,Nets
12,Toronto Raptors,30.1,51.9,.367,0.05,-0.38,-3.84,19-36,11-16,40-42,20-62,0.4%,,,0,30,0.004,0,tor,Raptors
13,Charlotte Hornets,19.0,63.0,.232,-0.07,0.71,-10.82,13-41,6-22,28-54,13-69,0,,,0,19,0,0,cha,Hornets
14,Washington Wizards,16.6,65.4,.202,0.01,0.25,-9.09,9-45,8-20,25-57,9-73,0,,,0,17,0,0,wsh,Wizards
15,Detroit Pistons,15.6,66.4,.190,0.15,0.09,-8.98,8-46,8-20,25-57,8-74,0,,,0,16,0,0,det,Pistons
1,Minnesota Timberwolves,57.4,24.6,.700,0.14,-0.64,6.84,38-16,19-9,65-17,46-36,100.0%,62.2%,30.3%,13.3%,57,1,0.133,min,T-Wolves
2,Oklahoma City Thunder,56.4,25.6,.687,0.06,-0.56,7.25,37-17,19-9,64-18,47-35,100.0%,35.9%,32.5%,15.1%,56,1,0.151,okc,Thunder
3,LA Clippers,54.5,27.5,.665,-0.08,0.15,5.48,36-17,18-11,63-19,44-38,100.0%,98.8%,16.4%,6.0%,54,1,0.06,lac,Clippers
4,Denver Nuggets,52.5,29.5,.640,0.33,-0.61,3.45,36-19,16-11,61-21,41-41,99.8%,2.0%,7.2%,1.9%,52,0.998,0.019,den,Nuggets
5,New Orleans Pelicans,49.2,32.8,.600,-0.14,0.30,4.09,33-22,16-11,58-24,40-42,95.6%,79.2%,7.5%,2.1%,49,0.956,0.021,no,Pelicans
6,Dallas Mavericks,46.3,35.7,.565,0.08,0.04,1.50,32-23,14-13,55-27,38-44,74.9%,20.7%,1.4%,0.3%,46,0.7490000000000001,0.003,dal,Mavericks
7,Phoenix Suns,46.3,35.7,.564,-1.16,2.28,2.10,33-22,13-14,55-27,37-45,75.8%,0.8%,1.8%,0.3%,46,0.758,0.003,phx,Suns
8,Sacramento Kings,45.6,36.4,.556,0.47,0.58,0.95,31-23,15-13,55-27,36-46,68.3%,0.4%,1.0%,0.1%,46,0.6829999999999999,0.001,sac,Kings
9,Golden State Warriors,43.6,38.4,.532,0.86,-1.25,2.38,26-26,18-12,53-29,34-48,46.4%,,1.4%,0.3%,44,0.46399999999999997,0.003,gs,Warriors
10,Los Angeles Lakers,42.9,39.1,.523,0.39,0.61,0.26,30-26,13-13,52-30,35-47,33.5%,0.1%,0.4%,0.1%,43,0.335,0.001,lal,Lakers
11,Houston Rockets,38.6,43.4,.471,0.16,-0.15,0.75,24-30,15-13,48-34,29-53,4.8%,0.1%,0.1%,0,39,0.048,0,hou,Rockets
12,Utah Jazz,37.3,44.7,.455,0.36,0.92,-2.31,26-29,11-16,46-36,28-54,1.0%,,,0,37,0.01,0,uta,Jazz
13,Memphis Grizzlies,29.6,52.4,.361,0.82,-0.74,-5.28,19-36,11-16,39-43,22-60,0,,,0,30,0,0,mem,Grizzlies
14,Portland Trail Blazers,23.4,58.6,.285,0.59,0.88,-7.71,15-38,8-21,33-49,16-66,0,,,0,23,0,0,por,Blazers
15,San Antonio Spurs,18.1,63.9,.220,0.41,1.30,-8.21,11-44,7-20,28-54,11-71,0,,,0,18,0,0,sa,Spurs
