Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,65.0,17.0,.793,-0.02,-2.93,11.21,52-14,13-3,68-14,57-25,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,77.5%,61.4%
2,Cleveland Cavaliers,51.8,30.2,.632,-0.37,-1.05,3.95,42-24,10-6,58-24,45-37,100.0%,67.0%,NA,64.2,23.8,8.8,2.6,0.5,0.1,NA,NA,99.9,0.2,NA,NA,NA,,NA,7.2%,2.8%
3,Milwaukee Bucks,51.0,31.0,.622,-0.60,1.75,2.71,43-24,8-7,58-24,45-37,100.0%,32.9%,NA,31.4,51.5,12.5,3.9,0.6,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,3.9%,1.2%
4,New York Knicks,48.5,33.5,.591,-0.20,0.07,3.87,39-27,9-7,54-28,42-40,99.4%,,NA,2.7,14.8,41.4,26,10.6,2.6,1.2,NA,95.6,3.5,0.9,NA,NA,,NA,6.2%,2.1%
5,Orlando Magic,47.2,34.8,.575,-0.31,-1.19,1.06,38-28,9-7,54-28,40-42,97.0%,82.9%,NA,1.5,8.2,26,35,15.1,6.9,4.2,NA,85.9,8.8,5.2,0.1,NA,,NA,1.1%,0.2%
6,Indiana Pacers,45.1,36.9,.550,-0.17,-0.04,1.53,37-30,8-7,51-31,38-44,90.4%,0.2%,NA,0.2,1,4.9,13.5,30.8,25.6,14.4,NA,50.3,29.5,19,1.1,NA,,NA,1.4%,0.4%
7,Miami Heat,44.1,37.9,.537,-0.40,-1.03,-0.04,35-30,9-8,51-31,38-44,82.6%,17.1%,NA,NA,0.3,3.2,8.2,16.8,31.2,22.7,NA,28.6,25.8,43.5,2.1,NA,,NA,0.6%,0.1%
8,Philadelphia 76ers,45.1,36.9,.550,-0.35,-0.79,1.97,36-30,9-7,52-30,38-44,88.3%,,NA,NA,0.3,3.1,10.8,25.4,31.4,17.1,NA,39.7,31.4,27.2,1.7,NA,,NA,2.1%,0.5%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.1,42.9,.477,-0.10,-1.04,-2.15,32-35,7-8,46-36,33-49,21.9%,,NA,NA,NA,NA,NA,0.2,1.9,19.8,NA,0.2,0.7,4,83.2,11.1,0.9,NA,,
10,Atlanta Hawks,36.4,45.6,.444,-0.26,0.26,-2.12,29-36,7-10,43-39,30-52,16.9%,,NA,NA,NA,NA,NA,NA,0.1,16.8,NA,,NA,0.1,10.3,72.2,17.5,NA,,
11,Brooklyn Nets,33.4,48.6,.407,0.05,-0.75,-1.98,26-40,7-9,40-42,26-56,3.7%,,NA,NA,NA,NA,NA,NA,NA,3.7,NA,,NA,NA,1.6,16.5,81.9,NA,,
12,Toronto Raptors,29.1,52.9,.355,-0.18,0.29,-4.27,23-43,6-10,36-46,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.2,99.8,NA,,
13,Charlotte Hornets,20.0,62.0,.244,-0.49,2.77,-10.37,17-49,3-13,27-55,17-65,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Detroit Pistons,16.7,65.3,.203,-0.06,0.46,-8.19,12-53,5-12,24-58,12-70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Washington Wizards,15.4,66.6,.188,0.09,0.09,-9.54,11-55,4-12,22-60,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
