Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,64.2,17.8,.783,0.01,-1.62,10.31,45-12,19-6,70-12,55-27,100.0%,100.0%,67.8%,48.8%,64,1,0.488,bos,Celtics
2,Cleveland Cavaliers,52.9,29.1,.645,-0.69,0.00,4.60,37-19,16-10,61-21,44-38,100.0%,81.0%,11.7%,4.6%,53,1,0.046,cle,Cavaliers
3,Milwaukee Bucks,50.4,31.6,.614,-0.55,0.82,2.97,37-21,13-11,58-24,42-40,99.6%,18.6%,4.9%,1.5%,50,0.996,0.015,mil,Bucks
4,New York Knicks,49.4,32.6,.602,-0.28,0.35,4.07,35-23,14-10,58-24,41-41,99.0%,,7.6%,2.6%,49,0.99,0.026000000000000002,ny,Knicks
5,Philadelphia 76ers,47.3,34.7,.577,-0.57,-0.10,3.10,33-24,14-11,55-27,38-44,95.3%,,4.3%,1.2%,47,0.953,0.012,phi,76ers
6,Orlando Magic,46.2,35.8,.563,0.20,-1.91,0.91,32-26,14-10,55-27,37-45,91.1%,51.4%,1.4%,0.3%,46,0.9109999999999999,0.003,orl,Magic
7,Miami Heat,45.5,36.5,.555,-0.21,-1.09,0.37,32-25,14-11,54-28,37-45,87.4%,48.6%,0.8%,0.1%,46,0.8740000000000001,0.001,mia,Heat
8,Indiana Pacers,44.8,37.2,.546,-0.44,0.77,1.39,33-26,12-11,55-27,36-46,84.7%,0.4%,1.5%,0.3%,45,0.847,0.003,ind,Pacers
9,Chicago Bulls,38.7,43.3,.472,-0.26,-0.23,-1.53,27-30,12-13,47-35,29-53,22.7%,,,0,39,0.22699999999999998,0,chi,Bulls
10,Atlanta Hawks,36.1,45.9,.440,-0.02,-0.22,-2.23,25-32,11-14,46-36,27-55,12.5%,,,0,36,0.125,0,atl,Hawks
11,Brooklyn Nets,33.9,48.1,.413,0.47,-1.22,-2.00,22-35,12-13,42-40,25-57,6.1%,,,0,34,0.061,0,bkn,Nets
12,Toronto Raptors,32.3,49.7,.394,0.01,-0.30,-3.02,22-36,10-14,41-41,24-58,1.8%,,,0,32,0.018000000000000002,0,tor,Raptors
13,Charlotte Hornets,20.6,61.4,.251,-0.14,1.03,-10.18,15-42,6-19,29-53,15-67,0,,,0,21,0,0,cha,Hornets
14,Washington Wizards,15.8,66.2,.193,0.34,-0.28,-9.50,9-48,7-18,26-56,9-73,0,,,0,16,0,0,wsh,Wizards
15,Detroit Pistons,15.0,67.0,.183,0.24,-0.08,-8.74,8-49,7-18,24-58,8-74,0,,,0,15,0,0,det,Pistons
1,Oklahoma City Thunder,57.8,24.2,.705,-0.08,-0.54,8.06,40-17,18-7,65-17,49-33,100.0%,49.7%,40.2%,19.7%,58,1,0.19699999999999998,okc,Thunder
2,Minnesota Timberwolves,57.4,24.6,.700,-0.03,-0.54,7.15,40-17,17-8,65-17,48-34,100.0%,47.8%,29.6%,12.5%,57,1,0.125,min,T-Wolves
3,Denver Nuggets,53.7,28.3,.655,0.00,-0.12,3.85,39-19,15-9,61-21,46-36,100.0%,2.5%,7.9%,2.3%,54,1,0.023,den,Nuggets
4,LA Clippers,53.3,28.7,.650,-0.01,-0.01,4.69,37-19,16-10,63-19,44-38,99.9%,97.5%,11.2%,3.5%,53,0.9990000000000001,0.035,lac,Clippers
5,New Orleans Pelicans,48.1,33.9,.587,-0.19,0.34,3.88,34-24,14-10,57-25,39-43,93.8%,74.3%,5.9%,1.7%,48,0.938,0.017,no,Pelicans
6,Sacramento Kings,46.0,36.0,.561,0.38,0.66,1.01,33-24,13-12,55-27,38-44,75.9%,1.5%,1.1%,0.2%,46,0.759,0.002,sac,Kings
7,Dallas Mavericks,46.1,35.9,.562,0.03,0.10,1.19,33-24,13-12,54-28,38-44,76.0%,25.6%,1.4%,0.2%,46,0.76,0.002,dal,Mavericks
8,Phoenix Suns,45.6,36.4,.556,-1.16,2.54,1.86,34-24,12-12,54-28,37-45,70.5%,0.7%,1.3%,0.3%,46,0.705,0.003,phx,Suns
9,Golden State Warriors,44.1,37.9,.538,0.59,-1.13,2.32,29-27,15-11,53-29,34-48,54.1%,0.2%,1.3%,0.3%,44,0.541,0.003,gs,Warriors
10,Los Angeles Lakers,41.9,40.1,.511,0.26,0.90,-0.25,31-28,11-12,50-32,34-48,25.1%,0.1%,0.2%,0,42,0.251,0,lal,Lakers
11,Houston Rockets,38.2,43.8,.466,0.42,-0.88,0.44,25-32,13-12,47-35,29-53,4.4%,0.1%,,0,38,0.044000000000000004,0,hou,Rockets
12,Utah Jazz,36.3,45.7,.443,0.01,1.71,-2.39,27-31,9-15,44-38,29-53,0.4%,,,0,36,0.004,0,uta,Jazz
13,Memphis Grizzlies,29.4,52.6,.359,0.83,-1.11,-5.43,20-38,9-15,39-43,21-61,0,,,0,29,0,0,mem,Grizzlies
14,Portland Trail Blazers,21.7,60.3,.265,0.52,1.06,-8.50,15-41,7-19,31-51,15-67,0,,,0,22,0,0,por,Blazers
15,San Antonio Spurs,17.2,64.8,.210,0.34,1.54,-8.34,11-47,6-18,26-56,11-71,0,,,0,17,0,0,sa,Spurs
