Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,60.0,22.0,.732,1.20,-0.98,9.74,20-6,40-16,71-11,48-34,100.0%,72.2%,71.3,25.4,2.9,0.4,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,41.9%,28.8%
2,Philadelphia 76ers,57.7,24.3,.704,-1.28,-0.31,9.99,18-8,40-16,68-14,44-38,100.0%,27.8%,27.2,60,10.8,1.7,0.2,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,42.5%,29.2%
3,Milwaukee Bucks,51.1,30.9,.623,-1.77,0.52,3.67,20-7,31-24,64-18,38-44,99.5%,86.6%,1.2,10.1,47.4,25.2,9.7,4,1.3,0.6,NA,97.6,1.4,0.7,0.2,0.1,,NA,5.7%,2.2%
4,Orlando Magic,48.9,33.1,.596,-0.31,-0.52,3.05,16-9,33-24,62-20,34-48,97.4%,90.0%,0.2,3.9,26,35.8,17.4,8.5,3.3,2.3,NA,91.8,4.2,2.2,1.2,0.5,0.2,NA,4.2%,1.6%
5,Cleveland Cavaliers,45.2,36.8,.551,1.25,-0.85,1.32,15-12,30-25,59-23,31-51,86.1%,11.3%,NA,0.4,5.5,12.3,22.2,22,14.4,9.4,NA,62.3,16.1,10.8,6.2,3.2,1.6,NA,1.4%,0.5%
6,New York Knicks,45.5,36.5,.554,-0.47,0.52,2.26,15-11,30-26,60-22,28-54,87.6%,,NA,0.3,5.3,14.2,24.9,21.5,12.9,8.6,NA,66.2,14.3,9.8,5.7,2.8,1.3,NA,2.4%,0.8%
7,Brooklyn Nets,42.5,39.5,.518,0.06,-0.07,1.06,13-13,29-27,56-26,26-56,66.9%,,NA,NA,0.9,3.9,10.3,15.3,20.3,16.3,NA,30.4,20,18.5,14.2,10.6,6.4,NA,1.0%,0.2%
8,Miami Heat,41.4,40.6,.505,-1.49,0.37,-0.67,15-12,26-29,54-28,26-56,52.3%,6.7%,NA,NA,0.5,2.7,5.7,10.9,15.6,16.8,NA,19.9,16,18.4,18.7,15,12.1,NA,0.3%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Indiana Pacers,41.1,40.9,.501,-0.46,0.21,-0.14,13-12,28-29,55-27,27-55,51.7%,2.1%,NA,NA,0.5,2.4,6.5,10.7,15,16.6,NA,20.1,14.6,17.1,17.3,15.6,15.3,NA,0.4%,0.1%
10,Atlanta Hawks,39.7,42.3,.485,0.26,-0.12,0.26,11-15,29-27,54-28,23-59,37.6%,3.3%,NA,NA,0.2,1.2,2.6,5.2,11.9,16.5,NA,9.2,9.1,14.5,19.4,22.6,25.2,NA,0.3%,0.1%
11,Toronto Raptors,36.9,45.1,.450,0.05,0.02,-1.61,11-15,26-30,50-32,24-58,14.5%,,NA,NA,NA,0.1,0.3,1.5,3.9,8.7,NA,2.0,3.2,5.8,10.9,18.5,59.8,NA,,
12,Chicago Bulls,35.0,47.0,.427,0.43,-0.52,-3.00,11-17,24-30,49-33,20-62,6.4%,0.1%,NA,NA,NA,0.1,0.1,0.4,1.5,4.3,NA,0.6,1.3,2.5,6.2,11.3,78.3,NA,,
13,Charlotte Hornets,23.1,58.9,.282,0.05,0.52,-9.71,7-18,16-41,38-44,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
