Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,65.0,17.0,.793,-0.02,-2.93,11.21,52-14,13-3,68-14,57-25,100.0%,100.0%,77.5%,61.4%,65,1,0.614,bos,Celtics
2,Cleveland Cavaliers,51.8,30.2,.632,-0.37,-1.05,3.95,42-24,10-6,58-24,45-37,100.0%,67.0%,7.2%,2.8%,52,1,0.027999999999999997,cle,Cavaliers
3,Milwaukee Bucks,51.0,31.0,.622,-0.60,1.75,2.71,43-24,8-7,58-24,45-37,100.0%,32.9%,3.9%,1.2%,51,1,0.012,mil,Bucks
4,New York Knicks,48.5,33.5,.591,-0.20,0.07,3.87,39-27,9-7,54-28,42-40,99.4%,,6.2%,2.1%,48,0.9940000000000001,0.021,ny,Knicks
5,Orlando Magic,47.2,34.8,.575,-0.31,-1.19,1.06,38-28,9-7,54-28,40-42,97.0%,82.9%,1.1%,0.2%,47,0.97,0.002,orl,Magic
6,Indiana Pacers,45.1,36.9,.550,-0.17,-0.04,1.53,37-30,8-7,51-31,38-44,90.4%,0.2%,1.4%,0.4%,45,0.904,0.004,ind,Pacers
7,Miami Heat,44.1,37.9,.537,-0.40,-1.03,-0.04,35-30,9-8,51-31,38-44,82.6%,17.1%,0.6%,0.1%,44,0.826,0.001,mia,Heat
8,Philadelphia 76ers,45.1,36.9,.550,-0.35,-0.79,1.97,36-30,9-7,52-30,38-44,88.3%,,2.1%,0.5%,45,0.883,0.005,phi,76ers
9,Chicago Bulls,39.1,42.9,.477,-0.10,-1.04,-2.15,32-35,7-8,46-36,33-49,21.9%,,,0,39,0.21899999999999997,0,chi,Bulls
10,Atlanta Hawks,36.4,45.6,.444,-0.26,0.26,-2.12,29-36,7-10,43-39,30-52,16.9%,,,0,36,0.16899999999999998,0,atl,Hawks
11,Brooklyn Nets,33.4,48.6,.407,0.05,-0.75,-1.98,26-40,7-9,40-42,26-56,3.7%,,,0,33,0.037000000000000005,0,bkn,Nets
12,Toronto Raptors,29.1,52.9,.355,-0.18,0.29,-4.27,23-43,6-10,36-46,23-59,0,,,0,29,0,0,tor,Raptors
13,Charlotte Hornets,20.0,62.0,.244,-0.49,2.77,-10.37,17-49,3-13,27-55,17-65,0,,,0,20,0,0,cha,Hornets
14,Detroit Pistons,16.7,65.3,.203,-0.06,0.46,-8.19,12-53,5-12,24-58,12-70,0,,,0,17,0,0,det,Pistons
15,Washington Wizards,15.4,66.6,.188,0.09,0.09,-9.54,11-55,4-12,22-60,11-71,0,,,0,15,0,0,wsh,Wizards
1,Oklahoma City Thunder,56.9,25.1,.693,-0.22,0.25,7.45,46-20,11-5,62-20,50-32,100.0%,47.7%,36.4%,14.2%,57,1,0.142,okc,Thunder
2,Minnesota Timberwolves,56.0,26.0,.683,0.01,-0.48,6.48,45-21,11-5,61-21,48-34,100.0%,29.8%,25.2%,8.3%,56,1,0.083,min,T-Wolves
3,Denver Nuggets,56.2,25.8,.685,0.12,-0.63,4.59,46-20,10-6,62-20,49-33,100.0%,22.5%,12.6%,3.3%,56,1,0.033,den,Nuggets
4,LA Clippers,52.8,29.2,.644,0.17,-0.42,4.54,42-23,11-6,59-23,44-38,100.0%,97.7%,10.3%,2.5%,53,1,0.025,lac,Clippers
5,New Orleans Pelicans,49.6,32.4,.605,-0.08,0.22,4.81,39-26,11-6,56-26,42-40,98.4%,88.3%,9.5%,2.1%,50,0.9840000000000001,0.021,no,Pelicans
6,Sacramento Kings,47.1,34.9,.574,0.46,0.69,1.50,38-27,9-8,53-29,39-43,84.6%,1.9%,1.5%,0.2%,47,0.846,0.002,sac,Kings
7,Dallas Mavericks,46.4,35.6,.565,0.30,-0.89,1.62,38-29,8-7,52-30,39-43,76.3%,11.7%,1.5%,0.3%,46,0.763,0.003,dal,Mavericks
8,Phoenix Suns,46.0,36.0,.561,-0.42,1.71,2.02,38-28,8-8,53-29,39-43,69.5%,0.4%,1.9%,0.4%,46,0.695,0.004,phx,Suns
9,Golden State Warriors,43.7,38.3,.532,0.40,-0.88,1.95,34-31,10-7,50-32,36-46,36.4%,,0.9%,0.2%,44,0.364,0.002,gs,Warriors
10,Los Angeles Lakers,43.6,38.4,.532,0.61,-0.21,0.13,36-31,8-7,50-32,37-45,31.7%,,0.3%,0,44,0.317,0,lal,Lakers
11,Houston Rockets,39.6,42.4,.483,0.22,-0.44,0.78,31-35,9-7,46-36,33-49,3.1%,,,0,40,0.031,0,hou,Rockets
12,Utah Jazz,34.1,47.9,.415,0.13,2.35,-3.05,28-37,6-11,42-40,28-54,0,,,0,34,0,0,uta,Jazz
13,Memphis Grizzlies,28.1,53.9,.342,0.47,-0.02,-6.06,23-44,5-10,34-48,23-59,0,,,0,28,0,0,mem,Grizzlies
14,Portland Trail Blazers,23.4,58.6,.285,0.59,1.02,-7.40,19-47,4-12,30-52,19-63,0,,,0,23,0,0,por,Blazers
15,San Antonio Spurs,19.0,63.0,.231,0.62,0.88,-6.96,14-52,5-11,26-56,14-68,0,,,0,19,0,0,sa,Spurs
