Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,64.7,17.3,.790,-0.04,-2.68,11.13,51-14,14-3,68-14,58-24,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,76.9%,60.6%
2,Cleveland Cavaliers,51.1,30.9,.623,-0.44,-0.68,3.62,41-24,10-7,57-25,42-40,99.9%,61.9%,NA,58,24.6,10.9,4.3,1.5,0.3,0.1,NA,99.5,0.5,NA,NA,NA,,NA,7.0%,2.5%
3,Milwaukee Bucks,50.6,31.5,.616,-0.67,1.83,2.56,42-24,9-7,57-25,44-38,99.9%,36.8%,NA,34.5,43.3,14.1,5.4,2.1,0.4,0.2,NA,99.4,0.5,0.1,NA,NA,,NA,4.0%,1.3%
4,New York Knicks,48.2,33.8,.588,-0.09,-0.40,3.85,38-27,10-7,54-28,41-41,99.0%,,NA,4.2,17.5,33.1,23,14,4.8,2.4,NA,91.8,5.8,2.4,NA,NA,,NA,6.1%,2.5%
5,Orlando Magic,46.7,35.3,.570,-0.30,-1.22,0.96,37-28,10-7,53-29,38-44,94.6%,72.8%,NA,2.1,8.4,20.9,25.8,17.9,12.2,7.3,NA,75.1,14.1,10.6,0.1,NA,,NA,1.1%,0.2%
6,Indiana Pacers,45.8,36.2,.559,-0.17,-0.17,1.60,37-29,9-7,53-29,38-44,91.9%,1.3%,NA,1,3.3,10.4,17.5,25.6,21.8,12.4,NA,57.8,25.2,16.5,0.5,NA,,NA,1.9%,0.5%
7,Philadelphia 76ers,45.6,36.4,.556,-0.41,-0.62,2.09,36-29,10-7,51-31,38-44,89.7%,,NA,0.1,1.5,5.4,13.3,23.1,29.7,16.6,NA,43.5,29.6,26,0.9,NA,,NA,2.2%,0.6%
8,Miami Heat,44.5,37.5,.543,-0.50,-0.73,0.07,35-29,10-8,52-30,36-46,82.8%,27.2%,NA,0.1,1.3,5.2,10.6,15.7,29.7,20.2,NA,32.9,23.9,41.4,1.8,0.1,,NA,0.7%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.9,43.1,.474,-0.22,-0.57,-2.14,31-34,8-9,46-36,32-50,20.5%,,NA,NA,NA,NA,NA,0.1,1.1,19.4,NA,0.1,0.4,2.6,74.3,20,2.7,NA,,
10,Atlanta Hawks,37.1,44.9,.453,-0.15,-0.23,-1.98,29-35,8-10,45-37,31-51,18.0%,,NA,NA,NA,NA,NA,NA,0.2,17.8,NA,,NA,0.4,20,64.9,14.8,NA,,
11,Brooklyn Nets,33.8,48.2,.412,0.02,-0.60,-1.92,26-39,8-9,41-41,27-55,3.6%,,NA,NA,NA,NA,NA,NA,NA,3.6,NA,,NA,NA,2.4,14.8,82.8,NA,,
12,Toronto Raptors,29.7,52.3,.363,-0.07,-0.21,-4.08,23-42,7-10,37-45,23-59,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,NA,0.3,99.7,NA,,
13,Charlotte Hornets,19.3,62.7,.235,-0.38,2.20,-10.60,16-49,3-14,26-56,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Detroit Pistons,16.0,66.0,.195,-0.02,0.27,-8.41,11-53,5-13,23-59,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Washington Wizards,15.6,66.4,.190,0.07,0.12,-9.47,11-54,5-12,22-60,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,56.5,25.5,.689,-0.25,0.33,7.43,45-20,12-5,62-20,50-32,100.0%,44.5%,44.1,31.4,18.3,5.4,0.8,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,34.5%,13.1%
2,Minnesota Timberwolves,56.0,26.0,.683,0.01,-0.49,6.48,45-21,11-5,61-21,49-33,100.0%,35.5%,35.2,31.9,24,7.7,1.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.6%,9.1%
3,Denver Nuggets,55.7,26.3,.680,0.13,-0.59,4.48,45-20,11-6,61-21,49-33,100.0%,20.1%,19.9,28,37.6,12.4,2.1,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,11.8%,2.8%
4,Los Angeles Clippers,52.4,29.6,.639,0.23,-0.53,4.43,41-23,11-7,59-23,44-38,99.9%,97.1%,0.7,7.9,15.9,48.3,24.5,2.2,0.3,0.2,NA,99.5,0.4,0.1,NA,NA,,NA,9.4%,2.3%
5,New Orleans Pelicans,50.3,31.7,.614,-0.15,0.37,5.15,39-25,11-7,57-25,43-39,99.1%,92.8%,NA,0.8,4.1,24.6,56.2,9.8,2.3,1.2,NA,95.6,2.8,1.2,0.4,0.1,,NA,12.4%,3.3%
6,Sacramento Kings,46.5,35.5,.568,0.48,0.69,1.33,37-27,10-8,53-29,39-43,77.9%,1.7%,NA,NA,NA,0.6,5.6,36,21.4,14.2,NA,42.3,25,18.1,9.9,4.3,0.5,NA,1.5%,0.3%
7,Phoenix Suns,46.2,35.8,.564,-0.60,2.25,2.11,38-27,8-9,54-28,39-43,70.7%,1.0%,NA,NA,NA,0.5,3.6,21.4,26,19.2,NA,25.5,26.2,24.2,16.3,7.5,0.4,NA,1.8%,0.3%
8,Dallas Mavericks,46.2,35.8,.563,0.19,-0.25,1.50,37-28,9-8,53-29,39-43,71.7%,7.2%,NA,NA,NA,0.4,5.4,22.7,25.6,17.6,NA,28.5,27.2,23.1,14.2,6.5,0.6,NA,1.5%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Los Angeles Lakers,44.1,37.9,.537,0.58,-0.03,0.29,36-30,8-8,51-31,37-45,36.4%,0.2%,NA,NA,NA,0.1,0.4,4,11.7,20.2,NA,4.5,9.3,17.3,28.6,35.4,4.9,NA,0.4%,
10,Golden State Warriors,44.2,37.8,.539,0.37,-0.73,2.10,34-30,10-8,51-31,37-45,42.1%,0.1%,NA,NA,NA,NA,0.4,3.8,12.6,25.3,NA,4.2,9.1,15.8,29.2,39,2.6,NA,1.2%,0.2%
11,Houston Rockets,39.3,42.7,.480,0.39,-1.01,0.71,30-35,9-8,47-35,32-50,2.3%,,NA,NA,NA,NA,NA,NA,0.2,2.2,NA,,0.1,0.3,1.3,7.3,91.0,NA,,
12,Utah Jazz,34.1,47.9,.416,0.15,2.30,-3.04,28-37,6-11,41-41,28-54,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
13,Memphis Grizzlies,28.9,53.1,.352,0.63,-0.73,-5.81,23-43,6-10,35-47,23-59,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,22.9,59.1,.280,0.58,1.02,-7.53,18-46,5-13,30-52,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.9,63.1,.231,0.62,0.92,-6.96,14-52,5-11,26-56,14-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
