Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,64.4,17.6,.785,0.13,-2.89,11.05,49-14,15-4,68-14,57-25,100.0%,100.0%,100,NA,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,75.8%,58.8%
2,Cleveland Cavaliers,51.8,30.2,.631,-0.45,-0.51,3.77,41-23,11-7,59-23,45-37,100.0%,61.2%,NA,59.8,28.5,8,2.7,0.7,0.2,0.1,NA,99.7,0.2,NA,NA,NA,,NA,7.4%,2.8%
3,Milwaukee Bucks,51.3,30.7,.626,-0.71,1.77,3.11,42-23,9-8,58-24,44-38,100.0%,38.5%,NA,37.5,50.3,8.8,2.5,0.8,0.1,0.1,NA,99.8,0.1,NA,NA,NA,,NA,5.0%,1.7%
4,New York Knicks,47.6,34.4,.581,-0.08,-0.19,3.50,37-27,11-7,55-27,40-42,97.9%,,NA,1.4,10.1,33.5,25.3,16.8,7.3,3.7,NA,87.0,9.3,3.7,0.1,NA,,NA,5.4%,1.8%
5,Orlando Magic,46.7,35.3,.569,-0.29,-1.10,0.97,37-28,10-7,53-29,38-44,94.7%,72.5%,NA,0.9,6.8,25.3,25.2,18,11.7,6.9,NA,76.2,14.4,9.2,0.3,NA,,NA,1.2%,0.3%
6,Philadelphia 76ers,46.1,35.9,.562,-0.47,-0.36,2.48,36-28,10-8,53-29,38-44,92.9%,,NA,0.2,2.3,11.7,20.1,25.6,21.7,11.4,NA,59.8,22.8,16.1,1.4,NA,,NA,3.0%,0.8%
7,Indiana Pacers,45.0,37.0,.548,-0.26,0.39,1.39,36-29,9-8,52-30,38-44,87.1%,0.2%,NA,0.2,1,6.4,13.2,21.6,28.3,16.3,NA,42.5,28.3,26.9,2.3,0.1,,NA,1.4%,0.3%
8,Miami Heat,44.5,37.5,.543,-0.46,-0.74,0.11,35-29,10-8,52-30,38-44,82.3%,27.4%,NA,0.1,1.1,6.4,11,16.3,27.8,19.7,NA,34.8,23.7,38.3,3.1,0.1,,NA,0.6%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,39.6,42.4,.483,-0.22,-0.56,-1.62,31-33,9-9,47-35,32-50,24.7%,,NA,NA,NA,NA,NA,0.2,2.8,21.7,NA,0.2,1.1,5.5,77.1,14.6,1.6,NA,0.1%,
10,Atlanta Hawks,37.1,44.9,.453,-0.12,-0.20,-1.95,29-35,8-10,44-38,29-53,17.3%,,NA,NA,NA,NA,NA,NA,0.2,17.1,NA,,NA,0.4,14.3,70.3,15.0,NA,,
11,Brooklyn Nets,33.8,48.2,.412,0.05,-0.64,-1.89,26-39,8-9,41-41,27-55,3.1%,,NA,NA,NA,NA,NA,NA,NA,3.1,NA,,NA,NA,1.6,14.5,83.9,NA,,
12,Toronto Raptors,30.0,52.0,.366,-0.11,0.06,-4.09,23-41,7-11,38-44,24-58,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.4,99.6,NA,,
13,Charlotte Hornets,19.7,62.3,.241,-0.24,1.62,-10.35,16-48,4-14,27-55,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Washington Wizards,16.0,66.0,.195,0.17,-0.16,-9.33,11-53,5-13,24-58,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,15.5,66.5,.189,0.21,-0.33,-8.58,10-53,6-13,24-58,10-72,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Oklahoma City Thunder,57.3,24.7,.699,-0.31,0.34,7.65,45-19,12-6,63-19,50-32,100.0%,63.2%,62.5,22.8,11,3.4,0.4,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,36.9%,15.3%
2,Minnesota Timberwolves,55.4,26.6,.676,-0.08,-0.15,6.22,44-21,11-6,61-21,48-34,100.0%,21.6%,21.1,32.8,28.5,15,2.6,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,23.2%,8.0%
3,Denver Nuggets,55.6,26.4,.678,0.19,-0.89,4.52,44-20,12-6,62-20,48-34,100.0%,15.2%,15,31.1,34.6,16.5,2.8,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,12.6%,3.4%
4,Los Angeles Clippers,53.0,29.0,.646,0.07,-0.14,4.63,41-22,12-7,60-22,45-37,100.0%,99.0%,1.4,12.5,21.8,44.7,18.5,0.9,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,10.5%,2.5%
5,New Orleans Pelicans,50.3,31.7,.614,-0.19,0.37,5.10,39-25,11-7,56-26,43-39,99.4%,95.0%,0.1,0.8,4.1,20,65.6,6.9,1.4,0.5,NA,97.4,1.6,0.7,0.2,0.1,,NA,11.5%,3.2%
6,Sacramento Kings,45.8,36.2,.558,0.46,0.76,0.76,36-27,10-9,53-29,39-43,73.6%,0.6%,NA,NA,NA,0.3,3.2,34.4,20.9,14.9,NA,37.9,24.8,17.9,11.6,7.1,0.7,NA,0.9%,0.1%
7,Phoenix Suns,45.5,36.5,.555,-0.71,2.37,1.95,37-27,9-9,53-29,39-43,67.5%,0.3%,NA,NA,NA,0.2,2,21.5,24.8,19,NA,23.7,24.9,22.3,17.1,11.1,1.0,NA,1.7%,0.3%
8,Dallas Mavericks,45.5,36.5,.555,0.22,-0.35,1.00,36-28,9-9,53-29,38-44,67.5%,5.0%,NA,NA,NA,0.1,4.2,23.5,22.4,17.3,NA,27.9,24.6,21.2,16,9.3,1.1,NA,0.9%,0.2%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,43.9,38.1,.536,0.49,-1.18,2.09,33-30,11-8,51-31,36-46,46.9%,,NA,NA,NA,NA,0.5,5.4,15.3,25.8,NA,5.9,10.8,18.4,26.5,35.5,2.8,NA,1.3%,0.3%
10,Los Angeles Lakers,44.0,38.0,.537,0.55,-0.05,0.27,36-30,8-8,50-32,36-46,42.4%,0.1%,NA,NA,NA,NA,0.3,7.1,15,20,NA,7.4,13,19.1,26.9,29.4,4.2,NA,0.5%,0.1%
11,Houston Rockets,39.1,42.9,.477,0.47,-1.33,0.77,29-35,10-8,46-36,32-50,2.8%,,NA,NA,NA,NA,NA,NA,0.2,2.6,NA,,0.2,0.4,1.7,7.5,90.2,NA,0.1%,
12,Utah Jazz,34.3,47.7,.418,-0.03,2.72,-3.02,28-36,6-12,43-39,28-54,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
