Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,63.8,18.2,.778,-0.10,-1.44,10.13,44-12,20-6,70-12,55-27,100.0%,100.0%,66.7%,47.9%,64,1,0.479,bos,Celtics
2,Cleveland Cavaliers,53.4,28.6,.651,-0.66,-0.27,4.79,36-18,17-11,63-19,44-38,100.0%,92.0%,13.0%,5.1%,53,1,0.051,cle,Cavaliers
3,New York Knicks,49.8,32.2,.607,-0.36,0.27,4.35,34-22,16-10,59-23,42-40,99.4%,,8.5%,3.4%,50,0.9940000000000001,0.034,ny,Knicks
4,Milwaukee Bucks,48.7,33.3,.594,-0.79,1.19,2.39,35-21,14-12,58-24,39-43,98.5%,7.3%,3.2%,1.0%,49,0.985,0.01,mil,Bucks
5,Philadelphia 76ers,47.4,34.6,.578,-0.80,0.17,3.25,32-23,15-12,56-26,39-43,96.6%,,4.8%,1.7%,47,0.966,0.017,phi,76ers
6,Orlando Magic,46.7,35.3,.570,0.34,-2.27,1.32,31-25,16-10,55-27,38-44,94.3%,75.2%,2.0%,0.5%,47,0.943,0.005,orl,Magic
7,Indiana Pacers,44.8,37.2,.547,-0.51,0.64,1.14,32-25,13-12,54-28,35-47,87.0%,0.7%,1.2%,0.2%,45,0.87,0.002,ind,Pacers
8,Miami Heat,43.9,38.1,.535,-0.36,-0.79,-0.16,30-25,14-13,53-29,35-47,80.2%,24.7%,0.6%,0.1%,44,0.802,0.001,mia,Heat
9,Chicago Bulls,37.7,44.3,.460,-0.42,0.01,-1.85,26-30,12-14,47-35,29-53,22.1%,,0.1%,0,38,0.221,0,chi,Bulls
10,Atlanta Hawks,35.9,46.1,.438,-0.01,-0.31,-2.58,24-31,12-15,45-37,27-55,14.8%,,,0,36,0.14800000000000002,0,atl,Hawks
11,Brooklyn Nets,33.4,48.6,.408,0.43,-1.07,-2.32,21-34,12-15,43-39,25-57,6.2%,,,0,33,0.062,0,bkn,Nets
12,Toronto Raptors,30.9,51.1,.377,-0.01,-0.34,-3.33,20-36,11-15,42-40,22-60,0.9%,,,0,31,0.009000000000000001,0,tor,Raptors
13,Charlotte Hornets,19.9,62.1,.243,-0.11,0.77,-10.51,14-41,6-21,29-53,14-68,0,,,0,20,0,0,cha,Hornets
14,Washington Wizards,16.4,65.6,.200,0.08,0.11,-9.21,9-46,7-20,24-58,9-73,0,,,0,16,0,0,wsh,Wizards
15,Detroit Pistons,15.2,66.8,.186,0.12,0.12,-9.10,8-47,7-20,24-58,9-73,0,,,0,15,0,0,det,Pistons
1,Minnesota Timberwolves,57.9,24.1,.706,0.02,-0.48,7.28,39-16,19-8,65-17,49-33,100.0%,63.0%,31.9%,14.7%,58,1,0.147,min,T-Wolves
2,Oklahoma City Thunder,57.0,25.0,.695,0.15,-0.80,7.60,38-17,19-8,65-17,47-35,100.0%,35.4%,34.1%,15.6%,57,1,0.156,okc,Thunder
3,LA Clippers,53.9,28.1,.657,0.11,-0.18,5.16,36-18,18-10,62-20,45-37,100.0%,98.3%,13.5%,4.5%,54,1,0.045,lac,Clippers
4,Denver Nuggets,52.7,29.3,.643,0.14,-0.27,3.57,37-19,16-10,61-21,42-40,99.8%,1.6%,6.5%,1.6%,53,0.998,0.016,den,Nuggets
5,New Orleans Pelicans,49.9,32.1,.608,-0.13,0.23,4.43,34-22,16-10,59-23,41-41,97.3%,81.2%,8.1%,2.5%,50,0.973,0.025,no,Pelicans
6,Dallas Mavericks,46.9,35.1,.572,0.11,-0.01,1.68,33-23,14-12,55-27,38-44,80.5%,18.8%,1.6%,0.4%,47,0.805,0.004,dal,Mavericks
7,Sacramento Kings,45.8,36.2,.559,0.33,0.88,0.89,32-23,14-13,55-27,35-47,69.1%,0.8%,1.0%,0.1%,46,0.691,0.001,sac,Kings
8,Phoenix Suns,45.6,36.4,.556,-1.15,2.35,1.87,33-23,13-13,55-27,37-45,66.5%,0.7%,1.5%,0.3%,46,0.665,0.003,phx,Suns
9,Golden State Warriors,44.6,37.4,.544,0.73,-1.21,2.58,28-26,17-11,53-29,35-47,55.7%,0.2%,1.7%,0.4%,45,0.557,0.004,gs,Warriors
10,Los Angeles Lakers,42.3,39.7,.515,0.43,0.57,-0.01,30-27,12-13,51-31,33-49,27.0%,,0.2%,0,42,0.27,0,lal,Lakers
11,Houston Rockets,38.2,43.8,.465,0.28,-0.36,0.46,24-31,14-13,47-35,30-52,3.8%,,,0,38,0.038,0,hou,Rockets
12,Utah Jazz,36.0,46.0,.439,0.20,1.36,-2.57,26-31,10-15,44-38,27-55,0.2%,,,0,36,0.002,0,uta,Jazz
13,Memphis Grizzlies,30.5,51.5,.372,0.86,-0.94,-5.07,20-36,10-16,41-41,22-60,0,,,0,30,0,0,mem,Grizzlies
14,Portland Trail Blazers,22.8,59.2,.278,0.69,0.75,-8.14,15-39,8-20,31-51,15-67,0,,,0,23,0,0,por,Blazers
15,San Antonio Spurs,17.9,64.1,.218,0.42,1.33,-8.13,11-45,7-19,27-55,11-71,0,,,0,18,0,0,sa,Spurs
