Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,59.6,20.4,.745,2.14,-0.52,13.83,11-2,49-18,72-8,46-34,100.0%,81.7%,81.5,17.1,1.2,0.2,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,53.0%,40.8%
2,Philadelphia 76ers,54.9,25.1,.686,1.21,-0.36,10.21,10-3,45-22,68-12,36-44,99.9%,17.6%,17.5,64.5,12.4,3.5,1.4,0.5,0.2,0.1,NA,99.7,0.2,NA,NA,NA,,NA,26.5%,17.7%
3,New York Knicks,48.4,31.6,.605,0.11,0.20,6.11,8-5,40-27,63-17,32-48,96.4%,0.7%,0.7,8.8,34.2,22.3,14.2,8.2,4.7,3.4,NA,88.3,5.3,3.2,1.9,1,0.4,NA,8.6%,4.4%
4,Milwaukee Bucks,45.7,34.3,.571,0.49,0.11,2.80,9-4,37-30,59-21,31-49,86.7%,47.9%,0.2,4.1,16.6,18.7,16.2,13.1,10.1,7.6,NA,69.0,11,8.5,5.5,3.9,2.2,NA,2.5%,1.0%
5,Indiana Pacers,43.3,36.7,.541,0.36,0.14,2.28,7-5,36-32,58-22,29-51,71.0%,25.3%,0.1,1.2,7.7,10.8,12.9,13.3,13.3,11.8,NA,45.8,13.9,12.2,11.2,9.2,7.7,NA,1.8%,0.7%
6,Atlanta Hawks,43.7,36.3,.547,1.21,-0.10,3.21,6-6,38-30,57-23,30-50,76.4%,50.9%,NA,1.6,9.6,13,14.2,13.6,12.8,11.5,NA,52.0,12,12.1,9.6,7.6,6.7,NA,2.5%,1.0%
7,Cleveland Cavaliers,43.8,36.2,.547,2.29,-0.30,2.44,7-6,37-30,59-21,29-51,74.7%,26.6%,NA,1.4,8.5,12.3,13.2,14.3,13.4,11.6,NA,49.7,13.6,12.7,10.6,7.3,6.1,NA,2.0%,0.7%
8,Orlando Magic,42.9,37.1,.537,-1.44,0.31,1.33,8-5,35-32,58-22,29-51,68.3%,37.7%,NA,0.9,6.1,9.9,12.3,14.1,13,12,NA,43.3,13.5,12.4,11.8,9.9,9.1,NA,1.3%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Toronto Raptors,40.9,39.1,.512,1.55,0.24,1.55,6-7,35-32,57-23,27-53,50.0%,,NA,0.2,1.9,4.1,7.2,9.5,12.7,14.6,NA,22.7,12,14.3,15.1,15.2,20.8,NA,0.9%,0.3%
10,Brooklyn Nets,40.1,39.9,.501,1.55,0.31,0.78,6-7,34-33,54-26,24-56,41.0%,,NA,0.1,1.1,3,4.5,7.6,10.9,13.8,NA,16.4,10,12.6,15.9,19,26.1,NA,0.7%,0.2%
11,Miami Heat,39.2,40.8,.490,-1.74,0.47,-1.74,8-5,31-36,55-25,25-55,31.2%,11.4%,NA,0.1,0.8,2.3,3.7,5.6,7.7,11,NA,12.5,7.7,10.2,14.8,19.5,35.4,NA,0.3%,0.1%
12,Chicago Bulls,33.7,46.3,.421,0.16,0.47,-3.13,5-9,29-37,51-29,19-61,4.4%,0.3%,NA,NA,NA,0.1,0.2,0.4,1.2,2.5,NA,0.7,0.7,1.8,3.5,7,86.3,NA,,
13,Washington Wizards,26.6,53.4,.332,0.72,0.53,-8.11,2-10,25-43,43-37,12-68,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.1,0.2,99.7,NA,,
14,Detroit Pistons,27.0,53.0,.338,0.09,0.60,-6.48,2-12,25-41,41-39,14-66,0.1%,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0.1,0.2,99.6,NA,,
15,Charlotte Hornets,25.5,54.5,.319,-0.06,0.90,-9.56,3-9,23-45,42-38,12-68,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.1,99.9,NA,,
1,Oklahoma City Thunder,53.0,27.0,.662,-0.67,-0.74,8.12,10-4,43-23,67-13,37-43,99.9%,50.9%,49.3,27.7,14,5.4,2.3,0.9,0.3,0.1,NA,99.5,0.2,0.2,0.1,NA,,NA,35.6%,15.0%
2,Minnesota Timberwolves,51.3,28.7,.641,0.67,-0.76,6.75,9-3,42-26,64-16,35-45,99.7%,31.7%,30.4,31.1,19.9,10,5.2,2,0.9,0.3,NA,98.6,0.9,0.4,0.2,NA,,NA,23.2%,7.5%
