Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,62.5,19.5,.763,0.52,-1.44,10.21,33-10,30-9,70-12,51-31,100.0%,96.8%,96.6,3.3,0.1,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,57.6%,39.9%
2,Philadelphia 76ers,55.8,26.2,.681,-0.79,-0.48,7.43,28-13,28-13,66-16,45-37,100.0%,3.2%,3.2,73.4,15.8,5.1,2.1,0.4,NA,NA,NA,99.9,0.1,NA,NA,NA,,NA,25.0%,13.8%
3,Milwaukee Bucks,51.1,30.9,.623,-1.01,0.69,2.97,29-13,22-18,62-20,40-42,99.5%,60.1%,0.1,12.7,36.6,25,15.2,7.4,1.8,0.8,NA,96.9,2.6,0.5,NA,NA,,NA,3.6%,1.1%
4,Cleveland Cavaliers,49.7,32.3,.606,-0.29,-0.51,3.46,25-15,25-17,61-21,39-43,98.5%,36.1%,0.1,5.8,23.3,25.7,22.6,13.7,5,2.4,NA,91.1,6.7,2.1,0.1,NA,,NA,4.3%,1.4%
5,New York Knicks,49.7,32.3,.606,-0.27,0.20,4.31,26-17,24-15,60-22,39-43,99.0%,,NA,4.4,18.9,28.7,26.1,13.6,5.1,2.1,NA,91.8,6.5,1.6,0.1,NA,,NA,6.3%,2.4%
6,Orlando Magic,45.7,36.3,.557,0.54,-1.64,1.44,23-20,23-16,57-25,35-47,90.2%,69.5%,NA,0.3,3.1,8.4,17,28.2,21.4,11.8,NA,57.0,23.8,15.7,2.8,0.6,0.1,NA,1.4%,0.4%
7,Indiana Pacers,44.9,37.1,.548,-0.40,0.14,1.49,24-19,21-18,55-27,34-48,86.2%,3.8%,NA,0.2,1.9,5.3,11.2,21.2,29.7,16.8,NA,39.7,33.3,21.4,4.6,0.9,0.2,NA,1.3%,0.3%
8,Miami Heat,43.1,38.9,.526,-0.83,0.03,-0.64,24-19,19-20,53-29,32-50,72.7%,30.2%,NA,NA,0.3,1.9,5.7,14.4,27.1,23.4,NA,22.2,22.6,40.5,11.3,2.6,0.7,NA,0.3%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Chicago Bulls,38.6,43.4,.471,-0.21,-0.38,-1.64,21-23,18-20,50-32,29-53,27.1%,,NA,NA,NA,NA,0.2,0.9,6.8,19.3,NA,1.1,3.4,12,46.6,22,15.0,NA,0.1%,
