Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,60.4,21.6,.737,1.32,-0.86,10.11,19-5,41-17,71-11,48-34,100.0%,64.1%,40.1%,28.5%,60,1,0.285,bos,Celtics
2,Philadelphia 76ers,59.2,22.8,.722,-1.09,-0.37,10.79,18-7,41-16,71-11,46-36,100.0%,35.9%,46.2%,34.2%,59,1,0.342,phi,76ers
3,Milwaukee Bucks,50.2,31.8,.612,-1.52,0.42,3.48,18-7,32-25,62-20,37-45,98.8%,83.6%,4.0%,1.5%,50,0.988,0.015,mil,Bucks
4,Orlando Magic,49.6,32.4,.605,-0.71,-0.31,3.50,16-8,34-24,62-20,35-47,98.2%,91.6%,4.3%,1.8%,50,0.982,0.018000000000000002,orl,Magic
5,Cleveland Cavaliers,44.2,37.8,.539,1.18,-0.67,1.06,14-12,30-26,56-26,29-53,76.8%,10.1%,1.0%,0.3%,44,0.768,0.003,cle,Cavaliers
6,New York Knicks,44.7,37.3,.545,-0.48,0.61,2.16,14-11,31-26,57-25,31-51,82.2%,,1.6%,0.6%,45,0.8220000000000001,0.006,ny,Knicks
7,Brooklyn Nets,44.4,37.6,.542,0.42,-0.20,2.14,13-12,31-26,58-24,29-53,80.1%,,1.6%,0.6%,44,0.8009999999999999,0.006,bkn,Nets
8,Indiana Pacers,42.5,39.5,.518,-0.68,0.30,0.66,13-11,29-29,59-23,28-54,62.5%,6.3%,0.6%,0.2%,42,0.625,0.002,ind,Pacers
9,Miami Heat,41.7,40.3,.509,-1.65,0.50,-0.65,15-11,27-29,54-28,30-52,50.7%,5.7%,0.3%,0.1%,42,0.507,0.001,mia,Heat
10,Atlanta Hawks,39.9,42.1,.487,0.87,-0.28,0.63,10-15,30-27,53-29,25-57,36.9%,2.7%,0.3%,0.1%,40,0.369,0.001,atl,Hawks
11,Toronto Raptors,36.6,45.4,.446,0.64,-0.12,-1.68,10-15,27-30,50-32,23-59,11.3%,,0.1%,0,37,0.113,0,tor,Raptors
12,Chicago Bulls,33.4,48.6,.407,0.12,-0.23,-3.59,10-17,23-32,48-34,21-61,2.6%,,,0,33,0.026000000000000002,0,chi,Bulls
13,Charlotte Hornets,24.1,57.9,.294,0.32,0.45,-9.22,7-17,17-41,38-44,12-70,0,,,0,24,0,0,cha,Hornets
14,Washington Wizards,21.7,60.3,.265,0.81,0.24,-9.23,4-20,18-40,35-47,10-72,0,,,0,22,0,0,wsh,Wizards
15,Detroit Pistons,16.5,65.5,.201,0.81,0.25,-11.30,2-24,14-42,29-53,4-78,0,,,0,16,0,0,det,Pistons
1,Minnesota Timberwolves,56.9,25.1,.694,-0.59,-0.30,7.16,19-5,38-20,69-13,44-38,99.9%,69.1%,30.0%,11.3%,57,0.9990000000000001,0.113,min,T-Wolves
2,Oklahoma City Thunder,53.9,28.1,.658,0.21,-0.45,6.96,16-8,38-20,67-15,39-43,99.6%,23.9%,26.8%,10.3%,54,0.996,0.10300000000000001,okc,Thunder
3,Denver Nuggets,51.3,30.7,.625,0.87,-0.73,4.80,17-10,34-21,62-20,37-45,97.6%,7.1%,13.6%,4.0%,51,0.976,0.04,den,Nuggets
4,Houston Rockets,48.8,33.2,.595,-0.13,-0.41,4.23,13-9,36-24,62-20,35-47,91.3%,62.2%,8.9%,2.4%,49,0.9129999999999999,0.024,hou,Rockets
5,LA Clippers,48.9,33.1,.596,-0.94,0.10,4.66,15-10,34-23,61-21,35-47,92.7%,63.7%,11.3%,3.0%,49,0.927,0.03,lac,Clippers
6,Sacramento Kings,46.1,35.9,.562,1.01,-0.07,1.56,15-9,31-27,61-21,33-49,72.6%,21.5%,2.4%,0.4%,46,0.726,0.004,sac,Kings
7,Dallas Mavericks,46.0,36.0,.560,-1.29,0.38,1.48,16-9,30-27,61-21,33-49,72.5%,25.5%,2.4%,0.4%,46,0.725,0.004,dal,Mavericks
8,New Orleans Pelicans,44.5,37.5,.542,0.16,-0.14,1.01,15-11,29-27,59-23,30-52,58.9%,12.3%,1.6%,0.2%,44,0.589,0.002,no,Pelicans
9,Los Angeles Lakers,43.0,39.0,.524,-0.25,0.51,0.29,15-11,28-28,56-26,31-51,43.1%,6.3%,0.7%,0.1%,43,0.431,0.001,lal,Lakers
10,Golden State Warriors,43.5,38.5,.530,2.03,-1.04,2.11,11-14,32-25,58-24,29-53,52.0%,7.3%,2.1%,0.3%,44,0.52,0.003,gs,Warriors
11,Phoenix Suns,40.3,41.7,.491,-1.47,0.53,-0.31,13-12,27-30,53-29,27-55,19.8%,1.2%,0.4%,0,40,0.198,0,phx,Suns
12,Utah Jazz,25.6,56.4,.312,-0.32,1.10,-8.59,9-17,17-39,37-45,14-68,0,,,0,26,0,0,uta,Jazz
13,Memphis Grizzlies,25.5,56.5,.311,-0.81,0.69,-7.10,6-18,20-38,39-43,12-70,0,,,0,26,0,0,mem,Grizzlies
14,Portland Trail Blazers,24.4,57.6,.297,-0.74,1.03,-7.79,6-18,18-40,38-44,13-69,0,,,0,24,0,0,por,Blazers
15,San Antonio Spurs,22.4,59.6,.273,1.88,0.01,-8.66,4-20,18-40,35-47,10-72,0,,,0,22,0,0,sa,Spurs
