Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
5,New Orleans Pelicans,49.3,32.7,.601,-0.11,0.26,4.13,33-22,16-11,59-23,40-42,96.1%,78.5%,0.1,1,4.8,18.3,42.4,18.2,7.5,3.8,NA,84.7,8.8,3.9,2,0.6,0.1,NA,7.5%,2.1%
6,Phoenix Suns,46.2,35.8,.564,-1.17,2.31,2.09,33-22,13-14,56-26,38-44,74.2%,0.6%,NA,0.1,0.3,1.8,9.1,24.4,22.2,16.4,NA,35.7,23.6,19.8,12.9,7.2,0.8,NA,2.2%,0.4%
7,Dallas Mavericks,46.4,35.6,.565,0.10,0.04,1.51,32-23,14-13,55-27,37-45,75.3%,21.4%,NA,NA,0.4,3,13.4,21.9,21.3,15.4,NA,38.7,22.7,19.8,12.6,5.1,1.2,NA,1.5%,0.3%
8,Sacramento Kings,45.6,36.4,.556,0.47,0.58,0.96,31-23,15-13,55-27,36-46,67.3%,0.5%,NA,NA,0.2,1.5,7.2,20.3,21.3,16.9,NA,29.1,23.4,22,15.5,8.1,1.9,NA,1.1%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,44.1,37.9,.537,0.80,-1.21,2.35,27-26,17-12,54-28,35-47,49.4%,0.1%,NA,NA,NA,0.1,1.8,7.2,16.5,23.8,NA,9.1,12.1,19.7,28.2,26,5.0,NA,1.6%,0.4%
10,Los Angeles Lakers,42.8,39.2,.522,0.39,0.63,0.27,30-26,13-13,51-31,34-48,32.7%,0.1%,NA,NA,NA,NA,0.7,3.5,9.7,18.8,NA,4.2,7.9,13.6,24.8,36.8,12.8,NA,0.3%,
11,Houston Rockets,38.6,43.4,.471,0.18,-0.17,0.77,24-30,15-13,47-35,28-54,4.7%,0.1%,NA,NA,NA,NA,NA,0.1,0.5,4.1,NA,0.1,0.3,0.9,3.6,13.7,81.5,NA,,
12,Utah Jazz,36.9,45.1,.450,0.39,0.90,-2.29,26-30,11-15,46-36,29-53,0.5%,,NA,NA,NA,NA,NA,NA,0.1,0.4,NA,,NA,0.1,0.5,2.6,96.8,NA,,
13,Memphis Grizzlies,30.4,51.6,.370,0.86,-0.89,-5.07,20-36,10-16,39-43,22-60,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Portland Trail Blazers,22.9,59.1,.280,0.73,0.70,-8.11,15-39,8-20,31-51,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.0,64.0,.220,0.41,1.33,-8.21,11-44,7-20,28-54,11-71,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
