Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,56.6,25.4,.690,-0.35,0.34,5.78,42-17,15-8,64-18,49-33,100.0%,94.0%,66.2,27.1,5.1,1.6,0.1,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,32.8%,22.7%
2,Milwaukee Bucks,54.9,27.1,.669,-0.11,0.23,3.12,41-17,14-10,63-19,46-36,100.0%,78.1%,26.8,45.8,17.1,9.5,0.8,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,12.4%,6.7%
3,Cleveland Cavaliers,51.9,30.1,.633,-0.02,-0.72,5.60,38-23,14-7,59-23,44-38,100.0%,21.9%,3.8,15,39.2,34.9,6.4,0.7,0.1,NA,NA,99.9,NA,NA,NA,NA,,NA,28.6%,19.5%
4,Philadelphia 76ers,52.0,30.0,.634,-0.37,1.02,3.52,38-19,14-11,61-21,43-39,100.0%,5.9%,3.2,12,36.5,42.4,5.1,0.8,0.1,NA,NA,99.9,0.1,NA,NA,NA,,NA,12.6%,6.9%
5,Brooklyn Nets,47.0,35.0,.573,0.05,0.21,1.77,34-24,13-11,56-26,38-44,97.7%,0.1%,NA,0.2,1.8,9.2,55,22.9,5.6,3,NA,89.0,9.2,1.4,0.3,0.1,,NA,3.9%,1.7%
6,New York Knicks,45.1,36.9,.550,0.04,0.24,2.27,33-27,12-10,53-29,37-45,91.7%,,NA,NA,0.2,1.8,20.7,40.9,18.6,9.6,NA,63.6,26.3,7,2.2,0.8,0.1,NA,5.4%,2.5%
7,Miami Heat,43.2,38.8,.527,-0.02,0.60,0.01,32-27,11-12,51-31,35-47,75.1%,70.9%,NA,NA,0.1,0.7,9.7,24,24.7,16,NA,34.4,34.4,15.5,8.7,4.8,2.2,NA,1.4%,0.5%
8,Washington Wizards,40.7,41.3,.496,0.15,-0.21,0.45,28-30,13-11,49-33,32-50,47.3%,18.6%,NA,NA,NA,NA,1.5,5.4,20.1,20.3,NA,6.9,13.5,26.5,23.5,16.5,13.1,NA,1.0%,0.4%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,39.9,42.1,.486,-0.22,0.72,-0.58,29-30,11-12,48-34,31-51,33.8%,10.5%,NA,NA,NA,NA,0.5,3,12.6,17.7,NA,3.5,7.6,20.5,24.5,21.4,22.6,NA,0.5%,0.1%
10,Toronto Raptors,39.7,42.3,.484,0.00,0.42,0.87,28-31,12-11,48-34,31-51,34.1%,,NA,NA,NA,NA,0.2,2.1,12.7,19,NA,2.3,7.2,18.6,21.9,23.4,26.6,NA,1.2%,0.5%
11,Chicago Bulls,37.9,44.1,.462,0.33,-0.40,0.04,26-33,12-11,47-35,29-53,15.9%,,NA,NA,NA,NA,NA,0.4,4.7,10.8,NA,0.4,1.7,8.6,13.8,20.6,55.0,NA,0.2%,0.1%
12,Indiana Pacers,35.7,46.3,.436,0.47,-0.39,-2.16,26-34,10-12,44-38,29-53,3.9%,,NA,NA,NA,NA,NA,NA,0.8,3.1,NA,,0.1,1.8,4.5,9.8,83.7,NA,,
13,Orlando Magic,34.1,47.9,.416,0.28,-0.11,-2.49,24-35,10-13,43-39,26-56,0.7%,,NA,NA,NA,NA,NA,NA,0.1,0.7,NA,,NA,0.2,0.6,2.6,96.7,NA,,
14,Detroit Pistons,22.6,59.4,.276,0.78,-0.59,-6.81,15-44,8-15,31-51,16-66,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Charlotte Hornets,24.6,57.4,.300,0.38,0.26,-6.04,17-43,8-14,33-49,18-64,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,54.8,27.2,.668,-0.38,0.03,3.98,41-18,14-9,64-18,46-36,100.0%,100.0%,92.3,7.6,0.2,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,30.9%,14.4%
2,Memphis Grizzlies,50.5,31.5,.616,-0.11,-0.84,3.80,35-22,16-9,59-23,41-41,100.0%,97.5%,7.6,81,9.3,1.2,0.5,0.3,NA,0.1,NA,99.9,0.1,NA,NA,NA,,NA,25.9%,11.7%
3,Sacramento Kings,45.1,36.9,.550,-0.70,0.63,1.58,32-25,13-12,53-29,36-46,91.4%,50.2%,0.1,6.7,35.2,16.8,11.9,9.3,6.6,4.8,NA,80.1,7.2,5.1,3.5,2,2.2,NA,9.2%,2.8%
4,Phoenix Suns,43.6,38.4,.531,-0.08,0.34,1.29,32-28,12-10,52-30,35-47,82.2%,30.2%,NA,1.9,19.6,16.4,14.5,12.3,10,7.7,NA,64.6,10.5,8.3,6.5,4.7,5.4,NA,7.3%,2.2%
5,Dallas Mavericks,43.2,38.8,.527,0.17,-1.17,0.65,31-29,12-10,51-31,34-48,76.8%,1.6%,NA,1.1,9,17.9,15.5,13.9,10.4,9,NA,57.4,11.1,10.1,8.1,6.1,7.1,NA,4.7%,1.4%
6,Los Angeles Clippers,42.9,39.1,.523,-0.63,1.18,-0.31,33-28,10-11,51-31,35-47,67.3%,14.5%,NA,0.7,9.8,10.2,11.9,12.6,11.4,10.7,NA,45.2,13,11.7,10.5,8.7,11.0,NA,3.0%,0.6%
7,New Orleans Pelicans,42.8,39.2,.522,0.03,-0.81,1.44,30-29,13-10,51-31,33-49,72.7%,0.9%,NA,0.6,7,15.2,15,13.7,11.3,10,NA,51.4,11.1,10.3,9.1,7.2,11.0,NA,6.7%,2.0%
8,Oklahoma City Thunder,41.9,40.1,.511,0.05,-0.42,1.70,28-29,14-11,50-32,33-49,58.5%,,NA,0.2,4.1,9,9.9,10.5,12.4,12.5,NA,33.7,11.2,11.3,11.8,11.2,20.9,NA,5.8%,2.0%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Golden State Warriors,41.1,40.9,.501,-0.04,-0.11,0.04,29-29,12-12,49-33,32-50,44.1%,5.1%,NA,0.2,3.1,4.6,6.4,8,10.4,11.5,NA,22.3,9.9,11.1,12.9,13.4,30.5,NA,1.9%,0.4%
10,Minnesota Timberwolves,41.0,41.0,.501,-0.19,0.09,-0.25,31-30,10-11,50-32,32-50,43.9%,,NA,0.1,1.4,4.5,6.6,8.5,11.3,11.6,NA,21.1,11.2,12.5,12.4,13.6,29.2,NA,2.0%,0.4%
