Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Milwaukee Bucks,57.6,24.4,.702,-0.07,0.12,4.08,48-18,10-6,64-18,51-31,100.0%,98.6%,73.3,23.8,2.3,0.5,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,18.2%,10.7%
2,Boston Celtics,55.8,26.2,.681,0.02,-0.78,5.45,46-21,10-5,61-21,48-34,100.0%,90.5%,24.2,65.3,8.1,2.4,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.0%,19.0%
3,Philadelphia 76ers,52.8,29.2,.644,-0.17,0.95,3.96,43-22,10-7,59-23,45-37,100.0%,9.5%,2.1,8.7,51.7,35.1,2.3,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,14.5%,8.0%
4,Cleveland Cavaliers,51.6,30.4,.629,0.14,-1.68,5.63,42-26,10-4,56-26,45-37,100.0%,1.4%,0.4,2.2,37.2,53.6,6,0.5,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.9%,17.3%
5,New York Knicks,47.3,34.7,.577,0.20,-0.63,3.04,39-29,8-6,53-29,41-41,99.3%,,NA,NA,0.7,7,68.4,20.8,1.6,0.8,NA,96.9,2.9,0.2,0.1,NA,,NA,7.5%,3.9%
6,Brooklyn Nets,45.6,36.4,.556,0.16,0.24,1.05,37-29,9-7,53-29,39-43,95.7%,,NA,NA,NA,1.2,20.6,60.1,9.4,4.3,NA,82.0,15.9,1.7,0.4,NA,,NA,2.7%,1.1%
7,Miami Heat,42.2,39.8,.514,0.21,0.19,-0.52,35-32,7-8,48-34,36-46,66.3%,68.0%,NA,NA,NA,NA,2,12.4,31.2,20.7,NA,14.4,48.4,17.8,10.4,5.9,3.1,NA,0.7%,0.2%
8,Atlanta Hawks,41.0,41.0,.500,-0.04,0.43,0.03,33-33,8-8,48-34,35-47,51.9%,24.0%,NA,NA,NA,NA,0.6,4.7,25.4,21.2,NA,5.3,18.1,32.6,20.2,13.5,10.3,NA,0.8%,0.3%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Toronto Raptors,39.6,42.4,.483,0.10,0.43,0.46,32-35,8-7,46-36,34-48,33.3%,,NA,NA,NA,NA,0.1,0.4,13.1,19.7,NA,0.4,5.9,19.6,27.5,22.8,23.7,NA,0.7%,0.3%
10,Washington Wizards,39.3,42.7,.479,0.18,-0.17,0.06,31-35,8-8,46-36,33-49,26.8%,8.0%,NA,NA,NA,NA,NA,0.7,10.3,15.8,NA,0.8,6.2,13.6,20.1,24.7,34.7,NA,0.4%,0.2%
11,Chicago Bulls,38.6,43.4,.471,0.25,-0.39,0.86,30-36,9-7,45-37,32-50,22.3%,,NA,NA,NA,NA,NA,0.2,8.1,14,NA,0.2,2.4,12.7,16,22.3,46.4,NA,0.6%,0.2%
12,Indiana Pacers,36.4,45.6,.444,0.24,0.36,-2.00,30-37,6-9,43-39,30-52,4.3%,,NA,NA,NA,NA,NA,NA,0.8,3.5,NA,,0.2,1.8,5.3,10.5,82.3,NA,,
13,Detroit Pistons,19.7,62.3,.240,0.65,-0.42,-6.95,15-52,5-10,26-56,15-67,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Orlando Magic,33.2,48.8,.405,0.19,0.20,-2.76,27-40,6-9,40-42,27-55,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,0.3,99.7,NA,,
15,Charlotte Hornets,26.8,55.2,.326,0.16,1.11,-5.50,22-46,5-9,33-49,22-60,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Denver Nuggets,55.6,26.4,.678,-0.31,-0.27,3.87,46-20,10-6,62-20,49-33,100.0%,100.0%,98.9,1.1,NA,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,28.8%,13.9%
2,Memphis Grizzlies,49.9,32.1,.608,-0.11,-1.35,3.77,39-26,11-6,56-26,42-40,100.0%,99.7%,0.8,63.1,32.6,3.2,0.2,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,25.6%,10.8%
3,Sacramento Kings,48.2,33.8,.587,-0.56,0.43,2.21,39-26,9-8,56-26,41-41,100.0%,72.9%,0.3,29.5,44.7,22.5,2.4,0.4,0.1,0.1,NA,99.8,0.2,NA,NA,NA,,NA,14.6%,4.8%
4,Phoenix Suns,45.9,36.1,.560,-0.15,0.44,2.25,37-29,9-7,52-30,39-43,99.3%,26.7%,NA,6.2,21.9,56.1,10,3.4,1.2,0.6,NA,97.5,1.4,0.7,0.3,0.1,,NA,13.7%,5.1%
5,Dallas Mavericks,42.1,39.9,.513,-0.05,-1.08,0.70,34-33,8-7,49-33,36-46,73.2%,0.2%,NA,NA,0.4,6.6,22.9,18.2,14,11.3,NA,48.0,15.1,12,9.5,7.3,8.2,NA,4.3%,1.1%
6,Golden State Warriors,41.4,40.6,.505,-0.16,0.14,0.22,34-33,7-8,49-33,35-47,61.6%,0.2%,NA,NA,0.2,2.6,14.7,16.3,15.3,12.5,NA,33.8,15.4,14.2,12.4,10.1,14.2,NA,2.5%,0.6%
