Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,Win Conf,Win Finals,wins,make_playoffs,win_finals,unit,messenger_team
1,Boston Celtics,64.1,17.9,.782,-0.39,-2.01,10.98,57-16,7-2,66-16,59-23,100.0%,100.0%,76.4%,59.5%,64,1,0.595,bos,Celtics
2,Milwaukee Bucks,51.2,30.8,.625,-0.24,0.27,3.20,46-27,5-4,55-27,46-36,100.0%,70.6%,5.9%,2.2%,51,1,0.022000000000000002,mil,Bucks
3,Cleveland Cavaliers,49.7,32.3,.606,-0.38,-0.99,2.90,45-29,5-3,53-29,45-37,99.9%,29.3%,4.0%,1.1%,50,0.9990000000000001,0.011000000000000001,cle,Cavaliers
4,New York Knicks,49.1,32.9,.599,-0.40,1.70,4.34,44-29,5-4,53-29,44-38,99.9%,,7.6%,2.9%,49,0.9990000000000001,0.028999999999999998,ny,Knicks
5,Orlando Magic,47.1,34.9,.575,-0.39,-1.35,1.49,42-31,5-4,51-31,42-40,97.5%,79.2%,1.5%,0.4%,47,0.975,0.004,orl,Magic
6,Indiana Pacers,46.0,36.0,.561,-0.19,-0.13,2.02,42-33,4-3,49-33,42-40,94.0%,0.1%,2.3%,0.7%,46,0.94,0.006999999999999999,ind,Pacers
7,Miami Heat,45.0,37.0,.549,-0.53,-1.11,0.69,40-33,5-4,49-33,40-42,85.4%,20.9%,0.7%,0.2%,45,0.8540000000000001,0.002,mia,Heat
8,Philadelphia 76ers,43.9,38.1,.536,-0.23,-2.48,1.78,39-35,5-3,47-35,39-43,81.7%,,1.5%,0.4%,44,0.8170000000000001,0.004,phi,76ers
9,Chicago Bulls,38.5,43.5,.469,-0.33,0.21,-1.94,35-39,3-5,43-39,35-47,19.8%,,,0,38,0.198,0,chi,Bulls
10,Atlanta Hawks,38.1,43.9,.465,-0.20,-0.17,-1.46,34-39,4-5,43-39,34-48,21.7%,,0.1%,0,38,0.217,0,atl,Hawks
11,Brooklyn Nets,32.6,49.4,.398,-0.09,-0.26,-2.33,29-45,4-4,37-45,29-53,0.2%,,,0,33,0.002,0,bkn,Nets
12,Toronto Raptors,26.0,56.0,.317,-0.08,0.43,-5.61,23-50,3-6,32-50,23-59,0,,,0,26,0,0,tor,Raptors
13,Charlotte Hornets,19.7,62.3,.240,-0.21,3.32,-10.74,18-55,2-7,24-58,18-64,0,,,0,20,0,0,cha,Hornets
14,Washington Wizards,16.0,66.0,.196,-0.01,0.82,-9.66,14-60,2-6,21-61,14-68,0,,,0,16,0,0,wsh,Wizards
15,Detroit Pistons,15.5,66.5,.189,0.35,-2.60,-8.55,13-61,2-6,20-62,13-69,0,,,0,16,0,0,det,Pistons
1,Minnesota Timberwolves,57.4,24.6,.700,-0.01,-0.82,6.82,51-22,6-3,60-22,52-30,100.0%,60.4%,29.5%,10.7%,57,1,0.107,min,T-Wolves
2,Oklahoma City Thunder,56.9,25.1,.694,-0.21,0.98,7.26,51-22,6-3,60-22,52-30,100.0%,29.8%,34.1%,13.5%,57,1,0.135,okc,Thunder
3,Denver Nuggets,56.3,25.7,.686,0.13,-1.39,4.57,51-23,5-3,59-23,51-31,100.0%,9.8%,11.6%,2.7%,56,1,0.027000000000000003,den,Nuggets
4,LA Clippers,51.6,30.4,.630,0.15,-0.37,3.62,46-27,6-3,55-27,47-35,99.9%,99.0%,6.4%,1.4%,52,0.9990000000000001,0.013999999999999999,lac,Clippers
5,New Orleans Pelicans,50.6,31.4,.617,-0.09,0.71,5.10,45-28,6-3,54-28,46-36,99.6%,74.2%,11.3%,3.3%,51,0.996,0.033,no,Pelicans
6,Dallas Mavericks,49.1,32.9,.599,0.15,-0.49,2.37,44-29,5-4,53-29,44-38,96.3%,25.8%,2.9%,0.5%,49,0.963,0.005,dal,Mavericks
7,Sacramento Kings,46.4,35.6,.566,0.36,2.13,1.33,42-31,4-5,51-31,42-40,65.3%,0.5%,1.0%,0.1%,46,0.653,0.001,sac,Kings
8,Phoenix Suns,46.5,35.5,.567,-0.47,4.41,2.13,43-31,3-5,51-31,43-39,63.9%,0.3%,1.5%,0.2%,46,0.639,0.002,phx,Suns
9,Los Angeles Lakers,45.3,36.7,.552,0.61,-0.85,0.62,41-33,4-4,49-33,41-41,35.8%,0.2%,0.4%,0.1%,45,0.358,0.001,lal,Lakers
10,Golden State Warriors,44.3,37.7,.541,0.28,-1.10,2.37,39-34,5-4,48-34,39-43,30.9%,,1.1%,0.2%,44,0.309,0.002,gs,Warriors
11,Houston Rockets,42.7,39.3,.521,-0.03,0.86,1.85,38-35,5-4,47-35,38-44,8.5%,,0.2%,0,43,0.085,0,hou,Rockets
12,Utah Jazz,31.4,50.6,.383,0.41,2.83,-3.75,29-45,2-6,36-46,29-53,0,,,0,31,0,0,uta,Jazz
13,Memphis Grizzlies,27.2,54.8,.332,0.60,-1.00,-6.37,24-49,3-6,33-49,24-58,0,,,0,27,0,0,mem,Grizzlies
14,Portland Trail Blazers,21.2,60.8,.259,0.77,0.34,-8.22,19-55,2-6,26-56,19-63,0,,,0,21,0,0,por,Blazers
15,San Antonio Spurs,20.4,61.6,.249,0.63,1.34,-6.45,18-56,2-6,25-57,18-64,0,,,0,20,0,0,sa,Spurs
